sgRNA	Gene	Input1_DOI_rep1	Input1_DOI_rep2	Input1_DOI_rep3	amCD19_1to2rep1	amCD19_1to2rep2	amCD19_1to2rep3
BRDN0007696444	Zfp948	1339.3756231392374	1519.096103918764	1320.946004820001	947.7769096547562	900.5926515235697	985.1492392954622
BRDN0007693621	Zfp936	1401.2609654625026	1449.066850901232	1462.4103196616425	1898.405705697641	1655.3284497025613	1867.8429577041964
BRDN0007693620	Zfp936	1266.4393268296749	1166.7950925844123	1218.9814662003766	1516.2529296884013	1455.6318182777698	1736.8181088778997
BRDN0007693619	Zfp936	2383.690774844336	2229.0849922042003	2309.3590098174427	1794.7871669289666	2095.8357249043074	1889.5162409686964
BRDN0007693618	Zfp936	1928.3914706088856	1896.1766970900883	2060.418559674035	2079.975805741832	2165.3379838805827	2353.521532676859
BRDN0007693617	Zfp936	1371.4233896994997	1346.7164041833014	1316.3530075848828	852.7140300504677	899.6137464675659	853.1392412298702
BRDN0007693616	Zfp936	1320.589001362532	1384.4244635004338	1351.2597865717814	1107.482547389961	1212.8633643888074	1109.2780434466904
BRDN0007693615	Zfp866	1172.5062179461477	1162.4856000910256	1145.493510438485	1166.4215327446198	1160.002491364598	1257.0504293410097
BRDN0007693614	Zfp866	1698.5316276939009	1815.37371283909	1596.5258389270946	1735.8481815743078	1893.2023783115042	1863.9023607470144
BRDN0007693613	Zfp866	1166.980740952999	1136.6286451307062	1271.3416346807244	2063.815116209103	2000.881934471931	2014.63019435922
BRDN0007693612	Zfp866	2391.426442634744	2326.048573305398	2487.5673025400297	3783.5026082506815	3785.4258515670044	3801.6909144411884
BRDN0007693611	Zfp866	838.767407559968	892.0649461310188	844.1928918147295	729.1322865648926	728.3053616668868	682.7084228317552
BRDN0007693610	Zfp866	1273.0698992214534	1288.5382555225826	1223.5744634354949	2560.043347743489	2505.996943369933	2743.6406314378623
BRDN0007696303	Zfp787	924.9648486530872	956.7073335318172	991.1688033385126	1058.049849995731	1013.1667329640159	1131.936475950486
BRDN0007696302	Zfp787	2041.1112012691183	2017.9198600282587	2019.0815845579712	1738.7000679624364	1847.1938406793217	1859.9617637898325
BRDN0007696301	Zfp787	1468.6717847789162	1515.863984548724	1557.9446621521015	1295.707049006452	1289.2179587571102	1287.590055759169
BRDN0007696300	Zfp787	1318.3788105652725	1186.1878088046517	1270.4230352337006	1666.452279463177	1600.509766566344	1627.4665433161035
BRDN0007696299	Zfp787	1919.5507074198476	2054.5505462220444	2008.976990640711	2628.4886210585764	2664.579562442562	2810.6307797099535
BRDN0007696298	Zfp787	1259.8087544378966	1271.3002855490365	1275.0160324688188	825.145794965224	887.8668857955192	861.0204351442339
BRDN0007694809	Zfp780b	1332.745050747459	1324.0915685930217	1223.5744634354949	1646.4890747462766	1637.7081586944914	1607.7635585301944
BRDN0007694808	Zfp780b	1189.0826489255935	1066.5993921131746	1080.272949699806	1927.8751983749705	1830.5524547272557	1978.179672505288
BRDN0007694807	Zfp780b	1285.2259486063804	1318.7047029762887	1359.527181594994	1252.9287531845223	1200.137598660757	1257.0504293410097
BRDN0007694806	Zfp780b	2148.3054549362028	2209.692275983961	2345.184388251365	2674.118803268635	2541.237525386073	2588.9722008684744
BRDN0007694805	Zfp780b	1428.8883504282458	1401.66243347398	1421.991943992602	1625.5752412333331	1400.8131351415525	1512.2040823185343
BRDN0007694804	Zfp780b	1928.3914706088856	1873.5518614998089	1865.6754769050224	1386.967413426569	1437.032622213696	1307.2930405450784
BRDN0007696297	Zfp638	1600.1781372158546	1485.6975370950179	1656.2348029836314	974.394515943957	936.8121385957132	1059.035432242622
BRDN0007696296	Zfp638	1244.3374188570804	1283.1513899058496	1169.3770960610998	848.9115148662962	810.5333863712127	788.1193914363697
BRDN0007696295	Zfp638	1548.2386534802572	1789.5167578787707	1624.083822337804	1205.3973133823781	1154.1290610285746	1110.2631926859858
BRDN0007696294	Zfp638	976.9043323886847	996.570139095643	959.9364221397087	768.108067202651	708.7272605468092	677.782676635278
BRDN0007696293	Zfp638	1242.1272280598207	1137.7060182540529	1238.272054587873	557.0684744811306	574.6172678742777	549.7132755268678
BRDN0007696292	Zfp638	1115.0412572174014	1010.5759896991493	942.4830326462595	332.7200786150097	310.31290275323	319.1883535317297
BRDN0007696438	Zfp62	1846.6144111102851	1723.7969973546255	1609.3862311854255	3003.986995495516	3028.732243276005	2951.5071209292046
BRDN0007693609	Zfp60	1142.6686421831448	1161.408226967679	1032.5057784545766	558.9697320732163	504.13610384199825	558.579618680527
BRDN0007693608	Zfp60	1337.165432341978	1561.1136557292828	1526.7122809532975	1534.3148768132162	1536.8809379260917	1560.4763950440122
BRDN0007693607	Zfp60	2529.5633674634605	2369.143498239264	2557.380860513827	3460.2888175961007	3245.0702606528625	3348.522264365276
BRDN0007693606	Zfp60	2272.0761395827326	2232.3171115742402	2339.672791569223	2734.9590462153797	2865.2550989233573	2983.0318965866595
BRDN0007693605	Zfp60	1279.7004716132317	1284.2287630291962	1207.039673389069	840.3558557019102	846.7528734433563	907.3224493911207
BRDN0007693604	Zfp60	1105.0953986297338	1184.0330625579586	1184.074687213478	1242.4718364280504	1340.1210216693119	1300.39699587001
BRDN0007694803	Zfp592	1226.6558924790045	1304.6988523727823	1257.5626429753695	222.44713827403507	219.27473254486915	222.64372808077445
BRDN0007694802	Zfp592	1178.0316949392964	1331.6331804564484	1287.87642472715	277.5836084445224	307.37618758521836	274.8566377634339
BRDN0007694801	Zfp592	1518.4010777172543	1671.0057143106403	1574.479452198527	496.2282315343859	544.2712111381574	557.5944694412316
BRDN0007694800	Zfp592	1145.983928379034	1033.2008252894288	1130.7959192861067	437.28924617972706	409.1823134096219	397.01514343607124
BRDN0007694799	Zfp592	1245.44251425571	1200.193659408158	1268.5858363396533	512.3889210671149	478.68457238589735	520.158798348004
BRDN0007694798	Zfp592	826.6113581750409	890.9875730076722	894.71586140103	234.80531262259257	203.61225164880707	192.10410166261514
BRDN0007696291	Zfp36l2	1517.2959823186245	1260.52655431557	1393.515361134869	2506.808135165087	2611.7186894183524	2455.977053563587
BRDN0007696290	Zfp36l2	1981.4360497431128	1965.1285769842732	2013.5699878758292	5469.918092430759	5720.721147286676	5822.232004236182
BRDN0007696289	Zfp36l2	2030.0602472828211	2187.0674403936814	1966.7214160776234	4951.825398587387	4936.618197427568	4932.642241152379
BRDN0007696288	Zfp36l2	1562.6048936624436	1764.737176041798	1672.769593030057	3254.952997650838	3365.47558254134	3346.551965886685
BRDN0007696287	Zfp36l2	1931.7067568047748	2073.943262442284	2057.6627613329642	3927.0475564531575	3936.177230191602	3911.0424800029846
BRDN0007696286	Zfp36l2	1389.1049160775754	1339.1747923198748	1318.1902064789301	1809.9972276656529	1780.628296871058	1780.1646754069002
BRDN0007694797	Zfp316	2314.0697647306624	2327.1259464287446	2233.11525571448	2754.9222509322803	2597.035113578294	2597.8385440221336
BRDN0007694796	Zfp316	1835.563457123988	1683.9341917908	1793.1061205901544	1780.5277349883233	1899.0758086475273	1835.333032807446
BRDN0007694795	Zfp316	1632.2259037761169	1864.9328765130356	1861.0824796699042	1347.9916327888106	1183.496212708691	1276.7534141269189
BRDN0007694794	Zfp316	2533.98374905798	2778.545285110987	2627.194418487624	2867.096448865341	3090.4032618042497	3051.0071940980465
BRDN0007694793	Zfp316	1531.6622225008111	1690.3984305308798	1538.6540737646048	1283.3488746578946	1240.272705956916	1121.099834318236
BRDN0007694792	Zfp316	1172.5062179461477	1071.9862577299077	1048.1219690539785	3204.5696714605647	3064.9517303481484	3150.507267266888
BRDN0007693603	Zfp182	1439.9393044145431	1523.4055964121503	1506.5030931187773	2616.130446710019	2557.8789113381386	2454.0067550849963
BRDN0007693602	Zfp182	818.8756903846328	855.434259937233	943.4016320932831	849.8621436623391	714.6006908828325	785.1639437184833
BRDN0007693601	Zfp182	1360.3724357132023	1262.6813005622632	1365.9573777241596	1240.5705788359649	1146.2978205805437	1261.976175537487
BRDN0007693600	Zfp182	1853.2449835020636	1653.767744337094	1757.2807421562322	1455.4126867416567	1360.6780278453934	1517.1298285150117
BRDN0007693599	Zfp182	1574.7609430473708	1652.6903712137473	1615.816427314591	1412.634390919727	1450.7372929977503	1363.4465471849196
BRDN0007693598	Zfp182	1890.8182270554746	1895.0993239667416	1895.070659209779	1367.9548375057113	1250.0617565169548	1391.0307258851926
BRDN0007696446	Zfp169	1522.8214593117732	1608.5180731565351	1681.0369880532699	1762.4657878635085	1721.893993510825	1802.8231079106959
BRDN0007694791	Zdhhc8	1754.8914930240173	1813.2189665923968	1887.72186363359	2733.057788623294	2710.588100074744	2808.6604812313626
BRDN0007694790	Zdhhc8	1637.7513807692656	1471.6916864915117	1595.6072394800708	857.4671740306821	795.8498105311545	833.436256443961
BRDN0007694789	Zdhhc8	1096.254635440696	1191.574674421385	1157.4353032497922	890.7391818921831	884.9301706275077	846.243196554802
BRDN0007694788	Zdhhc8	2150.515645733462	2402.5420650630094	2378.253968344216	2361.361929370526	2309.237027113153	2337.7591448481317
BRDN0007694787	Zdhhc8	1417.8373964419486	1646.2261324736676	1519.3634853771084	1553.3274527340739	1555.4801339901655	1636.3328864697626
BRDN0007694786	Zdhhc8	2138.359596348535	1748.5765791915985	1876.6986702693061	2380.3745052913837	2472.714171465801	2337.7591448481317
BRDN0007694785	Zdhhc15	1305.1176657817157	1293.925121139316	1368.7131760652305	1038.0866452788302	962.2636700518142	989.089836252644
BRDN0007694784	Zdhhc15	1158.139977763961	1222.8184949984375	1163.8654993789578	845.1089996821246	862.4153543394184	874.8125244943705
BRDN0007694783	Zdhhc15	2346.117531290925	2483.3450493140076	2358.044780509696	3759.7368883496097	3802.06723751907	3834.2008393379388
BRDN0007694782	Zdhhc15	1092.9393492448069	1224.9732412451308	1170.2956955081233	1109.3838049820467	1108.1205233963924	1067.901775396281
BRDN0007694781	Zdhhc15	1094.0444446434365	1202.3484056548514	1256.644043528346	2021.987449183216	1938.2320108876827	1964.3875831551516
BRDN0007694780	Zdhhc15	908.3884176736412	921.1540204613781	1050.8777673950497	647.3782101052046	733.1998869469062	740.8322279501875
BRDN0007693597	Zc3hc1	1758.2067792199066	1678.5473261740667	1710.4321703580265	954.4313112270564	983.7995812838996	1044.25819365319
BRDN0007693596	Zc3hc1	1674.2195289240467	1817.5284590857834	1693.897380311601	5693.315859500837	5512.214370357849	5902.029092619114
BRDN0007693595	Zc3hc1	1121.67182960918	992.2606466022564	965.4480188218506	848.9115148662962	826.1958672672748	844.272898076211
BRDN0007693594	Zc3hc1	1383.5794390844267	1371.4959860202741	1381.5735683235616	1059.0004787917737	1099.3103778923573	1015.6888657136215
BRDN0007693593	Zc3hc1	1593.5475648240763	1663.4641024472137	1625.9210212318512	2651.3037121636057	2361.1189950813587	2351.551234198268
BRDN0007693592	Zc3hc1	1468.6717847789162	1470.614313368165	1365.9573777241596	1819.5035156260817	1913.7593844875855	1914.1449719510829
BRDN0007696285	Zc3hav1	1904.0793718390314	1886.4803389799686	1973.1516122067887	1334.6828296442104	1381.2350340214748	1412.7040091496926
BRDN0007696284	Zc3hav1	1544.923367284368	1413.513537830793	1591.9328416919764	1390.7699286107406	1298.028104261145	1309.2633390236692
BRDN0007696283	Zc3hav1	2217.926465049876	2247.400335301093	2393.870158943618	2899.417827930799	2997.407281483881	2885.502121896409
BRDN0007696282	Zc3hav1	1148.1941191762935	1154.9439882275992	1163.8654993789578	918.3074169774268	991.6308217319306	977.2680453810984
BRDN0007696281	Zc3hav1	1689.690864504863	1612.8275656499216	1731.5599576395703	1740.6013255545222	1908.8648592075663	1754.550795185218
BRDN0007696280	Zc3hav1	1504.0348375350677	1568.6552675927094	1543.247070999723	1251.0274955924365	1256.914091908982	1300.39699587001
BRDN0007696279	Zc3h14	824.4011673777815	1042.8971833995486	915.8436486825738	536.1546409681871	591.2586538263436	590.1043943379818
BRDN0007696278	Zc3h14	2014.5889117020047	2085.794366799097	1905.1752531270392	1412.634390919727	1700.3580822787399	1494.471396011216
BRDN0007696277	Zc3h14	1311.748238173494	1258.3718080688768	1352.178386018805	1181.6315934813058	1169.7915419246367	1194.9860272653957
BRDN0007696276	Zc3h14	657.5317621846916	786.482380043048	742.2283531951049	533.3027545800584	683.2757290907083	538.8766338946178
BRDN0007696275	Zc3h14	1668.694051930898	1543.8756857557366	1786.6759244609889	1808.095970073567	1902.012523815539	1789.0310185605592
BRDN0007696274	Zc3h14	2388.111156438855	2482.267676190661	2671.287191944759	2032.444365939688	1981.3038333518534	2122.996610681721
BRDN0007694779	Zbtb8os	1492.9838835487703	1208.8126443949313	1336.562195419403	260.47229011575047	286.8191814091369	274.8566377634339
BRDN0007694778	Zbtb8os	863.0795063298222	934.0824979415378	842.3556929206821	462.9562236728849	478.68457238589735	458.09439627238993
BRDN0007694777	Zbtb8os	700.6304827312513	702.44727642201	602.6012372475109	215.79273670173487	122.36313200048501	153.6832813300921
BRDN0007694776	Zbtb8os	761.4107296558866	780.0181413029682	820.3093061921147	220.54588068194928	243.74735894496615	225.59917579866084
BRDN0007694775	Zbtb8os	889.6017958969358	934.0824979415378	800.1001183575945	724.3791425846782	618.6679953944522	634.4361101062776
BRDN0007694774	Zbtb8os	936.0158026393846	992.2606466022564	902.0646569772191	224.34839586612082	195.78101120077602	214.76253416641075
BRDN0007696273	Zbtb7a	1140.4584513858854	1021.3497209326157	1037.0987756896948	396.412207949883	423.8658892496801	375.34186017157106
BRDN0007696272	Zbtb7a	2033.3755334787102	1990.9855319445926	1931.8146370907248	2156.026109425263	2132.0552119764507	2165.358027971426
BRDN0007696271	Zbtb7a	733.7833446901433	761.7027982060752	771.6235354998615	173.96506967584793	165.43495446465573	146.78723665502386
BRDN0007696270	Zbtb7a	1750.4711114294985	1641.916639980281	1813.3153084246746	1320.4233977035672	1566.2480896062082	1524.02587319008
BRDN0007696269	Zbtb7a	1408.9966332529107	1480.3106714782848	1467.0033168967607	993.4070918648147	960.3058599398064	931.9511803735072
BRDN0007696268	Zbtb7a	1728.3692034569037	1686.0889380374933	1714.106568146121	2209.261322003664	2082.131054120253	2039.2589253416068
BRDN0007694773	Zbtb34	2052.1621552554157	1972.6701888476998	1750.850546027067	2450.721036198557	2519.7016141539875	2403.764143880928
BRDN0007694772	Zbtb34	2000.2226715198183	2061.0147849621244	1976.8260099948834	1867.0349554282259	2170.232509160602	2040.2440745809022
BRDN0007694771	Zbtb34	1775.8883055979823	1576.1968794561358	1517.526286483061	1415.4862773078555	1407.6654705335795	1471.8129635074204
BRDN0007694770	Zbtb34	1429.9934458268756	1571.8873869627494	1521.2006842711558	1148.3595856198049	1277.4710980850637	1117.159237361054
BRDN0007694769	Zbtb34	1394.630393070724	1495.3938952051378	1431.1779384628385	2132.260389524191	2211.3465215127653	2138.7589985104482
BRDN0007694768	Zbtb34	1343.7960047337563	1316.5499567295954	1273.1788335747715	950.6287960428849	922.128562755655	935.891777330689
BRDN0007696267	Ypel5	1190.1877443242233	1105.3848245536537	1035.2615767956477	973.4438871479141	935.8332335397093	991.0601347312349
BRDN0007696266	Ypel5	1614.5443773980412	1850.9270259095292	1506.5030931187773	1908.8626224541129	2007.7342698639582	1882.6201962936282
BRDN0007696265	Ypel5	1562.6048936624436	1547.1078051257766	1443.1197312741458	1495.3390961754578	1558.4168491581772	1524.02587319008
BRDN0007696264	Ypel5	1233.286464870783	1315.4725836062487	1139.0633143093194	1291.9045338222804	1452.695103109758	1601.8526630944216
BRDN0007696263	Ypel5	2069.8436816334915	2093.3359786625238	2173.4062916579433	3015.394541048031	3063.9728252921445	3048.05174638016
BRDN0007696262	Ypel5	896.2323682887142	931.9277516948445	983.8200077623235	593.1923687307601	595.1742740503591	624.584617713323
BRDN0007696261	Xrn1	1253.178182046118	1131.2417795139731	1196.0164800247853	375.4983744369395	368.06830105745894	373.37156169298015
BRDN0007696260	Xrn1	1582.496610837779	1621.4465506366948	1577.235250539598	2145.569192668791	2306.3003119451414	2306.2343691906767
BRDN0007696259	Xrn1	1581.391515439149	1478.1559252315915	1651.6418057485132	816.5901358008381	858.4997341154028	836.3917041618474
BRDN0007696258	Xrn1	1313.9584289707536	1465.2274477514318	1534.9796759765104	494.3269739423001	470.85333193786636	529.0251415016631
BRDN0007696257	Xrn1	2358.273580675852	2264.6383052746396	2246.8942474198348	2404.140225192456	2448.241545065704	2469.7691429137235
BRDN0007696256	Xrn1	1229.9711786748937	1232.5148531085574	1342.9923915485685	550.4140729088303	546.2290212501651	562.5202156377089
BRDN0007696431	Xrcc5	1740.5252528418307	1748.5765791915985	1742.583151003854	1047.592933239259	1111.0572385644039	1099.4265510537357
BRDN0007696255	Xrcc5	1032.1591023201713	928.6956323248046	1211.6326706241873	935.4187353061988	897.6559363555581	995.9858809277123
BRDN0007696254	Xrcc5	1942.757710791072	1924.188398297101	2073.278951932366	863.1709468069395	1023.9346885800586	1008.7928210385533
BRDN0007696253	Xrcc5	1035.4743885160606	1120.4680482805068	1008.6221928319619	731.0335441569785	801.7232408671778	745.7579741466649
BRDN0007696252	Xrcc5	1453.2004491981	1432.9062540510326	1588.2584439038817	1122.692608126647	1037.639359364113	1044.25819365319
BRDN0007696251	Xrcc5	1697.426532295271	1702.2495348876928	1856.489482434786	1024.7778421342298	1042.5338846441323	1049.1839398496672
BRDN0007696250	Xrcc5	1555.9743212706653	1730.2612360947055	1847.3034879645495	1071.3586531403312	936.8121385957132	1077.7532677892357
BRDN0007696249	Xrcc3	773.5667790408137	639.9596352679048	756.0073449004595	318.46064667436644	295.6293269131718	264.01999613118386
BRDN0007696248	Xrcc3	1140.4584513858854	1252.9849424521435	1197.8536789188327	458.2030796926705	444.42289542576157	449.22805311873077
BRDN0007696247	Xrcc3	1690.7959599034928	1703.3269080110394	1759.1179410502796	300.3986995495516	296.6082319691757	362.5349200607301
BRDN0007696246	Xrcc3	631.009472617578	610.8705609375455	715.5889692314192	247.16348697115006	220.25363760087302	244.3170113452746
BRDN0007696245	Xrcc3	1231.0762740735236	1245.4433305887171	1109.6681320045627	1084.6674562849316	1083.6478969962952	969.3868514667348
BRDN0007696244	Xrcc3	1872.0316052787691	1630.065535623468	1895.070659209779	699.6627938875632	708.7272605468092	716.203496967801
BRDN0007696447	Xpnpep3	1026.6336253270226	999.8022584656828	1123.4471237099174	534.2533833761013	484.5580027219207	491.5894704084356
BRDN0007693591	Xkrx	1879.7672730691772	1859.5460108963025	1749.0133471330196	2904.170971911013	3027.7533382200013	2936.7298823397728
BRDN0007693590	Xkrx	1470.8819755761758	1536.33407389231	1617.6536262086383	2130.359131932105	1957.8101120077602	2033.348029905834
BRDN0007693589	Xkrx	1674.2195289240467	1551.417297619163	1610.3048306324492	1963.0484638285573	2088.98338951228	1917.1004196689694
BRDN0007693588	Xkrx	1785.8341641856498	1811.0642203457037	1634.1884162550639	1864.1830690400973	1979.3460232398456	2037.2886268630157
BRDN0007693587	Xkrx	1275.2800900187128	1178.6461969412253	1083.9473474879007	1108.4331761860037	1167.833731812629	1135.877072907668
BRDN0007693586	Xkrx	2037.7959150732293	2288.3405139882657	1929.058838749654	2232.0764131086935	2337.6252737372656	2258.9472057044945
BRDN0007693585	Wwp1	1606.808709607633	1802.4452353589304	1631.432617913993	1484.8821794189862	1348.9311671733467	1427.4812477391247
BRDN0007693584	Wwp1	1418.9424918405782	1321.9368223463287	1350.3411871247577	971.5426295558283	979.883961059884	986.1343885347576
BRDN0007693583	Wwp1	1700.7418184911603	1605.2859537864952	1661.7463996657732	2047.654426676374	1697.4213671107282	1813.6597495429457
BRDN0007693582	Wwp1	2196.9296524759106	1981.2891738344729	2053.069764097846	2089.482093702261	2083.109959176257	1984.0905679410607
BRDN0007693581	Wwp1	1500.7195513391785	1527.715088905537	1499.1542975425882	1455.4126867416567	1320.5429205492342	1426.4960984998293
BRDN0007693580	Wwp1	1684.1653875117142	1661.3093562005204	1563.4562588342433	2276.755966522709	2485.4399371938516	2462.8730982386555
BRDN0007693579	Wipi2	1347.1112909296455	1398.43031410394	1350.3411871247577	1001.0121222331578	829.1325824352865	771.3718543683469
BRDN0007693578	Wipi2	1991.3819083307803	1989.908158821246	1837.1988940472895	1835.6642051588108	1790.4173474310967	1961.432135437265
BRDN0007693577	Wipi2	1500.7195513391785	1519.096103918764	1554.2702643640068	1207.2985709744637	1048.4073149801557	1081.6938647464174
BRDN0007693576	Wipi2	1359.2673403145727	1441.5252390378057	1185.9118861075253	251.91663095136448	236.895023552939	231.5100712344336
BRDN0007693575	Wipi2	1654.3278117487116	1823.9926978258634	1731.5599576395703	1348.9422615848537	1559.3957542141811	1412.7040091496926
BRDN0007693574	Wipi2	949.2769474229414	756.315932589342	932.3784387289994	616.9580886318323	660.760912802619	722.1143924035738
BRDN0007694767	Wdr36	968.0635691996468	1005.1891240824161	1108.7495325575392	668.2920436181481	590.2797487703397	644.2876024992322
BRDN0007694766	Wdr36	1138.248260588626	1132.3191526373198	1092.2147425111136	685.40336194692	671.5288684186618	623.5994684740275
BRDN0007694765	Wdr36	965.8533784023874	943.7788560516575	835.006897344493	484.8206859818713	462.0431864338314	432.4805160507079
BRDN0007694764	Wdr36	1321.6940967611617	1137.7060182540529	1126.2029220509885	924.0111897536841	915.2762273636279	969.3868514667348
BRDN0007694763	Wdr36	596.7515152600563	551.6150391534802	564.9386599195415	118.82859950536061	152.70918873660528	108.36641632250084
BRDN0007694762	Wdr36	582.3852750778698	725.0721120122894	688.0309858207099	192.02701680066275	177.1818151367023	185.20805698754688
BRDN0007696243	Wdr26	1264.2291360324155	1147.4023763641726	1266.7486374456062	1999.1723580781868	1759.0923856389725	1907.2489272760147
BRDN0007696242	Wdr26	1237.7068464653019	1270.2229124256899	1476.1893113669971	1514.3516720963155	1413.538900869603	1464.9169188323522
BRDN0007696241	Wdr26	1536.08260409533	1560.0362826059363	1632.3512173610166	1594.2044909639178	1538.8387480380995	1640.2734834269445
BRDN0007696240	Wdr26	1308.432951977605	1386.579209747127	1638.781413490182	984.8514327004287	1012.1878279080121	1036.3769997388263
BRDN0007696239	Wdr26	1517.2959823186245	1606.3633269098418	1478.0265102610445	1647.4397035423194	1578.9738553342586	1802.8231079106959
BRDN0007696238	Wdr26	1843.299124914396	1842.3080409227562	2076.034750273437	2204.50817802345	2283.7854956570523	2177.1798188429716
BRDN0007694761	Wdfy1	2547.2448938415364	2493.0414074241276	2808.158509551282	2883.25713839807	2942.5885983476637	2814.5713766671356
BRDN0007694760	Wdfy1	2153.830931929351	2093.3359786625238	2456.334921341226	2409.843997968713	2517.7438040419797	2538.729589664406
BRDN0007694759	Wdfy1	1212.289652296818	1309.008344866169	1298.8996180914337	1371.757352689883	1544.712178374123	1452.1099787215112
BRDN0007694758	Wdfy1	1512.8756007241057	1474.9238058615515	1656.2348029836314	1684.514226587992	1690.569031718701	1862.917211507719
BRDN0007694757	Wdfy1	1539.3978902912193	1463.0727015047385	1448.6313279562878	1883.195644960955	1947.0421563917175	1920.0558673868557
BRDN0007694756	Wdfy1	2119.5729745718295	2195.6864253804542	2174.324891104967	2251.088989029551	2175.1270344406216	2038.2737761023113
BRDN0007693573	Wasf3	1638.8564761678952	1632.2202818701612	1581.8282477747161	1576.1425438391032	1479.1255396218628	1556.5357980868303
BRDN0007693572	Wasf3	1394.630393070724	1251.9075693287969	1322.7832037140483	829.8989389454384	743.9678425629489	899.441255476757
BRDN0007693571	Wasf3	842.0826937558571	859.7437524306196	878.1810713546043	377.39963202902527	435.6127499217267	423.6141728970487
BRDN0007693570	Wasf3	1306.2227611803453	1321.9368223463287	1500.0728969896118	1963.0484638285573	1952.915586727741	1936.8034044548785
BRDN0007693569	Wasf3	1410.1017286515403	1391.9660753638602	1396.27115947594	1643.637188358148	1635.7503485824836	1555.5506488475348
BRDN0007693568	Wasf3	1480.8278341638434	1463.0727015047385	1577.235250539598	1946.8877742958282	2144.7809777045013	2012.6598958806292
BRDN0007696237	Vps13d	1048.7355332996174	1082.7599889633743	1143.6563115444376	414.4741550746978	463.0220914898353	434.45081452929884
BRDN0007696236	Vps13d	985.7450955777226	1063.3672727431347	1033.4243779016003	402.1159807261403	399.3932628495831	422.6290236577533
BRDN0007696235	Vps13d	1245.44251425571	1247.5980768354102	1220.8186650944237	877.4303787475827	874.1622150114649	654.1390948921869
BRDN0007696234	Vps13d	1474.1972617720648	1505.0902533152575	1534.9796759765104	1418.3381636959841	1338.163211557304	1240.3028922729868
BRDN0007696233	Vps13d	1180.2418857365558	1152.789241980906	1124.3657231569412	1028.5803573184014	1035.6815492521052	1178.2384901973728
BRDN0007696232	Vps13d	1367.0030081049808	1292.8477480159693	1203.3652756009747	481.0181707976997	551.1235465301845	502.4261120406857
BRDN0007693567	Vopp1	2167.0920767129082	2183.8353210236414	2156.871501611518	2284.3609968910523	2407.1275327135413	2338.744294087427
BRDN0007693566	Vopp1	1793.569831976058	1889.7124583500083	1986.9306039121434	1606.5626653124755	1751.2611451909415	1605.7932600516033
BRDN0007693565	Vopp1	1495.1940743460298	1450.1442240245788	1444.9569301681931	1422.1406788801557	1492.8302104059171	1607.7635585301944
BRDN0007693564	Vopp1	1600.1781372158546	1537.4114470156567	1600.200236715189	902.1467274446977	857.520829059399	987.1195377740531
BRDN0007693563	Vopp1	1554.8692258720355	1456.6084627646587	1522.1192837181793	977.2464023320856	1148.2556306925514	984.1640900561667
BRDN0007693562	Vopp1	1259.8087544378966	1325.1689417163684	1328.2948003961903	1429.7457092484988	1402.7709452535603	1415.6594568675791
BRDN0007694755	Vmn2r99	1572.5507522501111	1547.1078051257766	1609.3862311854255	1986.8141837296293	1821.742309223221	1885.5756440115147
BRDN0007694754	Vmn2r99	2217.926465049876	2066.4016505788577	2156.871501611518	2296.7191712396098	2477.6086967458205	2323.9670554979953
BRDN0007694753	Vmn2r99	917.2291808626791	967.4810647652837	901.1460575301954	3234.989792933937	2963.145604523745	3083.5171189947964
BRDN0007694752	Vmn2r99	1990.2768129321507	1965.1285769842732	2131.1507170948557	1529.5617328330018	1594.6363362303207	1592.001170701467
BRDN0007694751	Vmn2r99	1817.881930745912	1816.4510859624368	1868.4312752460933	1914.56639523037	2011.6498900879737	1923.9964643440376
BRDN0007694750	Vmn2r99	1444.3596860090622	1481.3880446016315	1558.863261599125	841.3064844979531	835.0060127713098	827.5253610081883
BRDN0007696428	Vmn2r96	1197.9234121146314	1163.5629732143723	1180.4002894253836	485.77131477791414	524.6931100180798	572.3717080306635
BRDN0007694749	Vmn2r84	1968.174904959556	1814.2963397157434	1810.5595100836038	2278.657224114795	2111.4982058003693	2155.5065355784714
BRDN0007694748	Vmn2r84	999.0062403612794	1036.4329446594686	1074.7613530176643	700.6134226836061	688.1702543707278	718.1737954463919
BRDN0007694747	Vmn2r84	1047.6304379009878	1026.7365865493489	1099.5635380873027	496.2282315343859	497.2837684499711	576.3123049878453
BRDN0007694746	Vmn2r84	1742.7354436390901	1780.8977728919976	1854.6522835407386	1371.757352689883	1327.3952559412614	1389.0604274066015
BRDN0007694745	Vmn2r84	1883.0825592650665	1661.3093562005204	1801.3735156133673	2528.672597474074	2783.027074219031	2447.110710409928
BRDN0007694744	Vmn2r84	1229.9711786748937	1229.2827337385174	1298.8996180914337	2020.0861915911303	1936.274200775675	1870.7984054220826
BRDN0007693561	Vmn2r69	1238.8119418639317	1343.4842848132614	1184.074687213478	883.13415152384	964.2214801638219	914.2184940661889
BRDN0007693560	Vmn2r69	849.8183615462654	834.9641705936468	884.6112674837699	370.7452304567251	375.89954150549	398.9854419146622
BRDN0007693559	Vmn2r69	1594.652660222706	1609.5954462798818	1613.9792284205437	1438.3013684128848	1784.5439170950735	1673.7685575629903
BRDN0007693558	Vmn2r69	1560.3947028651842	1561.1136557292828	1577.235250539598	835.6027117216958	852.6263037793796	824.5699132903019
