sgRNA	Gene	pDNA_CP1704	AR2466_BM	AR2466_SP	AR2467_BM	AR2467_SP	AR2468_BM	AR2468_SP	AR2469_BM	AR2469_SP	AR2473_BM	AR2473_SP	AR2474_BM	AR2474_SP	AR2475_BM	AR2475_SP	AR2476_BM	AR2476_SP	AR2480_BM	AR2480_SP	AR2481_BM	AR2481_SP	AR2482_BM	AR2482_SP	AR2483_BM	AR2483_SP	ahEGFRv3_1to10rep1	ahEGFRv3_1to10rep2	ahEGFRv3_1to10rep3	ahEGFRv3_1to2rep1	ahEGFRv3_1to2rep2	ahEGFRv3_1to2rep3	amCD19_1to10rep1	amCD19_1to10rep2	amCD19_1to10rep3	NoCAR_T_rep1	NoCAR_T_rep2	NoCAR_T_rep3	amCD19_1to2rep1	amCD19_1to2rep2	amCD19_1to2rep3	Input1_DOI_rep1	Input1_DOI_rep2	Input1_DOI_rep3	Input2_ACT_rep1	Input2_ACT_rep2	Input2_ACT_rep3
BRDN0007690872	Agpat1	496.2245397	1084.757798	424.5323864	474.8531134	342.4915323	180.8910957	357.3033904	516.6689908	214.3438944	154.0112667	383.0819873	418.9315686	210.2191953	756.015305	219.1755256	185.7833734	282.7495976	87.92471328	165.1312814	1005.035843	573.2542441	1916.085982	307.924522	144.021649	449.5532896	605.6750097	559.7311433	623.2407162	436.3528803	482.2668076	488.4657477	493.3981337	531.270451	477.8825171	536.0789179	574.3640434	548.3177418	421.8857942	403.4800849	403.8595897	450.767416	444.1510901	464.0571541	440.7065382	462.2236974	454.7205259
BRDN0007690871	Agpat1	531.531972	656.7399246	727.7698053	1544.197657	884.4693607	423.5148669	578.8778955	1289.840317	778.6923757	926.9196609	1344.070516	2391.823834	838.1466617	910.9175234	1143.524481	580.421258	916.672183	1462.593788	971.6672242	1328.083079	1138.865098	208.478933	829.5683468	508.78676	735.080379	574.3131969	593.7937294	580.6646789	578.4212599	598.944261	660.2136288	632.0029097	588.5643232	625.8217078	557.2146458	603.8918798	620.930278	618.8267097	721.2982441	653.5409434	555.9225536	540.3433121	484.727203	574.0527726	576.2429739	589.4098968
BRDN0007690870	Agpat1	487.508479	331.7138519	342.5459732	279.9783292	338.8863583	656.0891327	378.1847574	519.1118702	480.2388519	387.8802273	218.9039928	143.5094301	768.5286165	369.9157455	190.5874136	314.4960373	335.0733666	111.5967515	260.7336022	35.89413726	11.46508488	523.9404762	275.5854169	177.671567	350.3275635	399.8631132	399.544928	385.9019551	425.2826169	456.9866926	434.9099569	395.7645807	434.3917217	382.5006705	391.9716819	400.0545576	419.8494084	397.8389127	366.856508	371.088912	479.1198251	440.6784467	488.8029873	466.4351685	425.3441471	455.0083237
BRDN0007690869	Agpat1	488.5425879	834.6348533	739.0008208	456.3523428	487.900218	325.8911009	447.7893139	333.4530366	546.7125913	467.7379212	976.3118077	1059.650438	447.7395847	83.23104275	428.8216805	953.2022752	734.545218	2571.797863	728.3158622	472.2912797	387.9020385	659.726097	563.8252662	593.5845533	639.9046825	568.432857	600.2380024	630.4877013	651.3004936	657.2829877	621.4318492	679.9479581	620.857233	621.9285712	520.7074794	541.0261636	537.1465823	801.1568617	835.2037758	816.7701284	441.7951346	440.6784467	396.8067134	415.2545599	421.6561921	462.7788643
BRDN0007690868	Agpat1	406.2570659	745.018611	354.9000902	421.8175709	302.8346181	140.6930744	218.0942772	156.3442809	621.3259723	86.9878451	205.7697532	373.9942723	428.6287488	2059.968308	829.0552491	395.8521551	326.0173296	174.1585667	467.58226	88.79076058	2056.071889	624.0652269	613.0369478	734.9142089	500.1786601	523.3502511	527.5097782	535.3710222	619.0122255	537.6885979	543.86829	598.87724	667.7340375	673.5126311	504.375326	517.2133923	482.2217152	650.4833638	675.9843269	665.4008077	437.4884396	487.2118682	478.3223992	518.169081	508.9377945	502.7827586
BRDN0007690831	AF067061	482.1902047	1005.842003	1033.253427	1464.027651	1118.805672	732.1782444	1259.842474	1050.438137	1005.245732	1143.676258	2237.198806	2177.284484	1007.414066	365.2917987	1238.818188	367.9239355	1048.487832	738.9057635	1294.976891	2403.018031	1266.891879	858.6040265	1570.555667	3548.047353	1755.687847	940.8543841	953.7524087	923.0847235	894.8462873	972.312112	938.1497159	976.3355295	913.5768344	1018.05522	950.1470426	975.3711118	959.7887806	876.0370244	875.5517843	881.9993821	741.8282236	740.714836	769.4498484	964.408658	1059.672413	920.9529637
BRDN0007690830	AF067061	477.3151199	1186.412043	568.289385	379.8824907	372.5346492	232.5742659	332.9417956	305.3599236	362.2140493	330.8390174	284.5751906	291.3676307	324.8842109	23.1197341	571.7622407	438.3516196	405.5092094	581.6557955	385.8857313	496.8504263	1221.03154	242.7682311	300.8942817	437.4489339	421.2030822	271.4756921	197.0106327	231.9035223	256.4611009	221.6871615	258.5451973	281.5681929	245.8427969	262.7867202	266.1180291	243.842778	271.831546	266.3420418	251.3991298	308.6685736	442.1540259	412.8972996	435.2355367	338.6219729	339.291863	323.1969307
BRDN0007690829	AF067061	387.1999162	179.2324845	113.4332567	266.4110974	120.1724675	129.2079255	114.8475183	189.3231527	101.7455195	44.20693767	253.9286316	63.78196892	333.0745691	6.935920229	28.58811204	53.42789823	221.3697917	92.99729289	319.8332187	13.22415583	91.72067905	7553.246604	503.3652003	80.75980318	192.3764077	271.4756921	267.897636	245.4916193	226.9403986	270.3027671	278.8594628	231.8796883	255.2181578	239.4279006	234.4144372	183.8345943	215.0448189	331.4816955	357.2350598	342.687658	309.3642616	297.6055389	319.9490668	212.1920369	234.1851446	236.5697926
BRDN0007690828	AF067061	434.3257359	466.8069933	367.2542073	524.1885018	584.038192	200.9901063	410.6668837	1204.339539	767.8395203	396.4364088	739.8954955	356.5991899	555.5793018	552.5616449	285.8811204	377.6380988	696.3086176	191.0671654	285.0687384	1416.873839	1100.648149	728.3046934	641.1579087	1457.714447	927.4567867	468.4670787	405.0685906	432.1014849	450.1907095	517.2700436	501.3930076	448.0682698	431.2666014	445.7641402	489.9646024	477.2079366	487.8072949	585.3437102	638.4296421	587.063283	497.4232791	477.1412024	475.4111247	472.2448592	519.69433	482.061317
BRDN0007690827	AF067061	502.8723826	211.333825	327.945653	949.7062268	526.3554076	582.8713083	201.853214	127.0297282	222.4835359	198.2182044	464.0764647	104.3704946	238.8854492	113.2866971	285.8811204	327.8530119	394.4407198	71.01611457	354.597699	408.0596657	642.0447534	192.0200698	306.5184739	633.9644549	127.5759335	484.1479851	509.0975695	459.2776789	465.8735825	420.0388324	472.7683608	521.2934345	591.6894435	539.1994185	440.9681421	457.2052087	458.9484664	635.2638186	591.8742476	556.7894188	578.8915939	527.4945316	505.3972519	551.9206175	534.1388206	579.049176
BRDN0007690826	AF067061	587.3738523	1631.818143	709.8001805	522.9551171	352.1053297	900.1485475	1118.313209	1321.59775	758.3432718	797.1509083	2589.634234	1832.282016	1064.746573	566.4334854	1400.81749	467.4941095	830.1367189	446.3870059	1140.274954	290.9314283	433.762378	1460.724103	1489.00488	882.973848	832.2810903	714.4612979	609.4441067	641.3581789	652.2230156	667.0061088	667.6006344	667.7437639	660.4420901	587.863626	729.1826141	681.0452588	770.8100003	597.2149555	634.3948412	658.2224688	642.415346	590.0021127	604.9628396	673.9241225	699.4821379	737.3379666
BRDN0007695157	Aebp2	416.1549653	48.15201077	239.2206304	296.0123304	173.0483532	261.2871382	150.8098726	91.60797709	207.5608597	5.70412099	164.1779946	46.38688649	65.52286606	16.18381387	161.9993015	13.35697456	89.55414301	50.72579612	86.91120074	219.1431538	145.2244085	86.40903142	49.21168159	892.3958251	83.02560754	559.6123472	525.6685573	548.0532461	472.3312362	503.657674	495.8527534	502.1154152	438.5585488	485.6687903	564.9003651	537.2161202	597.6570292	278.2132871	295.1612006	273.713184	449.331851	431.9968382	387.490635	486.0774561	480.9708022	448.676772
BRDN0007695156	Aebp2	591.6580177	727.6303849	398.7010507	337.9474106	483.0933193	429.2574413	513.9136427	291.924087	401.5556502	543.3175243	159.7999147	469.6672257	233.4252103	455.4587617	152.4699309	202.7831592	133.8281014	251.9381207	203.3722097	96.34742106	407.0105133	347.0076976	319.1729063	543.7826747	190.3513929	489.0482684	426.2426305	442.9719625	445.5780997	444.3466352	430.2930783	509.9609685	432.3083082	517.7871672	489.9646024	516.2608815	494.3238046	498.8966932	514.5922929	531.1970801	596.4772654	622.2976962	535.0922518	553.3038772	560.569165	600.0584154
BRDN0007695155	Aebp2	481.008366	290.2496204	366.1311058	130.7387793	349.7018804	549.8515051	278.4182263	192.9874717	210.2740736	38.50281668	481.5887841	481.2639473	678.4346757	39.30354796	9.529370679	234.35419	142.8841383	295.9004774	172.0841775	1135.388236	368.7935637	52.11973324	449.9353745	92.87377365	326.0273857	306.7577315	338.7846394	307.0909924	341.3331199	358.7831693	370.2736575	280.6964647	267.718639	283.2256873	331.4466428	359.096591	359.3389615	215.2043698	238.6739887	235.6367776	369.6579924	342.0553743	345.2771548	290.2078836	292.2704363	259.0180211
BRDN0007695154	Aebp2	601.9991067	1037.943343	695.1998603	361.3817201	356.9122284	190.940601	462.8703012	1762.537479	630.8222208	101.2481476	238.6053521	234.8336128	279.8372405	760.6392518	466.9391633	639.9205083	367.272609	253.6289806	314.6185467	66.12077916	74.52305173	533.5414797	191.2225342	522.2467272	346.2775339	389.0824901	383.8945506	442.0660894	459.4159289	490.0453045	505.0865104	500.3719589	407.3073458	456.4702659	529.3539135	557.2188481	515.7351935	523.5523565	586.2876003	537.1270122	559.5114662	536.8706687	561.5848497	482.4809809	479.1268247	461.6276731
BRDN0007695153	Aebp2	500.656435	591.1996877	944.5284047	503.2209617	594.8537141	430.6930849	766.8101982	282.1525694	883.1511091	359.3596224	468.4545445	479.8143571	491.4214954	367.6037721	790.9377663	1461.981579	1105.842732	537.6934389	375.4563872	404.2813354	569.4325491	1706.235478	1106.559812	125.1776949	374.6277414	508.6494014	556.969312	458.3718058	547.0555138	588.2488278	517.0903946	480.3222114	466.6846315	460.3634025	567.7825098	486.7330451	542.7321621	368.312995	422.412612	368.2799968	436.770657	512.562165	450.374164	473.351467	526.7629105	490.695251
BRDN0007695152	Aebp2	470.667277	1300.104291	945.6515063	505.6877312	819.5762283	1187.277271	777.2508817	919.74409	941.4852069	1076.652837	1254.319879	307.313123	776.7189748	101.72683	266.822379	1401.268058	602.7295693	4583.92111	544.0641166	742.4418917	582.8084815	271.5712416	546.9526897	647.4244221	1008.457379	432.2049827	434.5281244	459.2776789	467.7186264	490.0453045	475.5384879	441.9661727	381.2646766	436.0312987	515.9039048	500.068197	509.2186838	347.6144134	346.0617651	340.5029462	449.6907422	478.5302597	446.5895072	466.4351685	490.4980194	463.3544599
BRDN0007695151	Adss	560.3392912	50.82712247	185.311756	124.5718557	252.3621817	356.0396169	198.3729862	373.7605465	226.5533567	39.92884693	387.4600672	62.33237872	335.8046886	427.7150808	266.822379	269.568032	321.9924243	221.5026431	478.0116041	377.8330238	905.7417056	64.46388058	406.3478851	113.0637244	307.8022524	394.96283	406.9098114	330.6436939	328.4178126	340.3092392	329.6451265	360.0237265	350.0134736	377.6342498	294.9394763	305.7559833	327.6873431	391.4467037	383.9268193	368.5920985	535.1068608	531.6617037	521.1181342	483.0342848	421.0415329	459.0374929
BRDN0007695150	Adss	458.7011598	159.1691467	224.6203103	383.5826449	265.5811531	129.2079255	254.0566315	130.6940473	180.4287212	165.4195087	212.336873	102.9209044	268.9167628	399.9713999	85.76433611	559.778661	247.5316762	219.8117832	250.3042581	160.5790351	252.2318674	436.1598729	143.4169006	74.02981958	137.7010076	250.8945024	248.5648169	238.2446342	226.0178767	267.3858308	274.2425843	345.2043479	310.4286165	297.8249496	268.0394589	277.1806578	259.7294566	410.6233307	390.7549438	386.3818949	353.8667772	373.6564292	393.313184	248.1567889	251.702931	294.1293528
BRDN0007695149	Adss	469.1899786	897.4999784	416.6706756	709.1962083	403.7794908	575.6930902	336.4220234	203.980429	425.9745749	342.2472594	378.7039075	565.3401791	472.3106595	298.2445698	371.6454565	2517.182569	352.1792141	162.3225476	279.8540664	162.4682002	97.45322149	604.86322	286.8338013	1646.153988	631.8046233	451.8061157	459.3846061	410.3605297	491.704197	521.159292	473.6917365	551.8039198	555.2297066	605.3827407	427.5181334	459.1102304	398.4380195	655.9624001	685.2954058	634.8148419	552.3336411	536.8706687	549.9397517	543.0677555	533.831491	558.3277343
BRDN0007695148	Adss	447.9168813	155.1564791	142.633897	467.4528051	240.344935	419.207936	225.0547329	65.95774351	160.0796173	121.212571	102.8848766	520.4028828	296.217957	36.99157455	238.234267	194.2832663	324.004877	67.63439483	286.8069624	26.44831166	76.43389921	525.3120482	276.991465	90.18178021	143.7760521	434.165096	423.4807992	422.1368804	354.2484271	325.7245575	347.1892649	367.8692799	440.6419623	398.0732169	419.8324142	416.2472421	406.8163891	377.749113	332.4055161	372.3373188	377.1947088	438.2475964	427.0839681	434.0668917	456.3844353	427.9553303
BRDN0007695147	Adss	488.5425879	397.2540888	335.8073639	164.0401664	254.7656311	522.5742764	286.5387579	108.7081328	255.0421022	308.0225335	181.690314	111.6184456	184.2830608	50.86341501	190.5874136	1441.338982	279.7309186	179.2311463	333.7390108	1074.934953	319.1115292	320.947831	296.6761376	162.8656031	407.0279784	384.1822068	396.7830967	356.9140148	354.2484271	351.0046724	363.8100276	246.6990668	231.2589022	220.9355018	345.8573664	298.1358965	317.4471137	273.9518144	287.0915989	259.3565062	534.3890783	494.8516837	506.8528892	456.1990468	457.3064241	469.3982137
BRDN0007695146	Adss	347.3128588	545.7227887	580.6435021	167.7403206	289.6156466	340.2475371	328.3014918	685.2276687	685.0864978	114.0824198	359.0025481	94.22336318	176.0927025	633.4807142	114.3524481	83.78465858	398.4656251	5241.665599	1107.248697	749.9985522	215.9257653	703.6163987	361.3543477	414.5669896	413.1030229	378.3018669	444.6548392	493.700858	439.1204461	481.2944955	433.0632055	431.5054349	508.3529021	454.5236976	464.9860148	379.0993189	401.2308093	516.8557566	549.0432848	535.5665038	339.511127	380.2544517	334.7965667	431.0237204	462.8383566	453.2815368
BRDN0007690867	Adrb1	426.0528647	399.9292005	241.4668335	303.4126387	397.7708674	637.4257657	491.8721997	90.3865374	274.0345991	442.0693767	424.673746	102.9209044	427.2636891	23.1197341	628.9384648	177.2834805	318.9737453	1114.276655	465.844036	1057.932467	389.812886	699.5016829	198.2527744	401.1070224	174.1512744	416.5240763	487.0029191	427.5721192	435.4303583	422.9557687	434.9099569	435.8640757	450.0173232	440.8977195	374.6788136	433.3924374	375.1647707	468.1532118	481.0724089	465.343623	425.2861369	458.0416637	419.5146544	446.5162289	460.0723903	438.8916468
BRDN0007690866	Adrb1	529.1682945	613.9381373	558.181471	999.0416152	946.9590438	567.0792285	959.3828047	1459.620435	877.7246814	617.4710972	606.3640599	373.9942723	554.2142421	4633.194713	943.4076972	938.6310302	657.0657909	295.9004774	1006.431705	1235.513988	756.6956022	820.2000125	493.522864	433.4109437	554.8540602	635.0767092	695.060877	707.4869176	813.664356	681.5907905	741.4706908	724.4060938	744.8203382	721.2035544	823.3326749	703.9055192	823.8730076	778.6319348	678.156912	754.0376883	714.5524882	711.1973671	663.7705844	786.5214615	750.8061787	788.2781774
BRDN0007690865	Adrb1	504.6451407	366.4903042	660.3837122	762.2317509	505.9260881	680.4950742	582.3581233	754.8497313	991.6796632	456.3296792	755.218775	733.4926426	1329.568157	325.9882508	1095.877628	779.561606	997.170289	733.8331839	1138.53673	1566.117884	890.4549258	1176.808714	1311.842826	2297.6164	755.3305272	940.8543841	1008.989035	1014.57791	821.0445316	920.7795701	797.7966088	941.4664035	941.7029171	900.2878378	829.0969644	908.6953522	855.524626	770.7177713	798.8905681	757.4708069	663.9488213	643.8280853	645.1384276	809.4835724	778.7731711	865.1201903
BRDN0007690864	Adrb1	470.8150069	1079.407575	596.3669238	339.1807953	590.0468154	407.7227871	541.7554653	250.3951374	529.0767013	765.7782429	718.0050963	1562.658239	1056.556215	467.0186287	343.0573444	751.6333864	913.653504	409.1880887	622.2841973	264.4831166	288.5379695	500.6237535	712.866359	1181.78512	449.5532896	441.0254925	430.8456827	403.1135446	429.8952267	421.0111445	495.8527534	436.7358038	429.1831879	430.1915938	377.5609583	412.4371987	431.9514978	392.6642673	383.3060807	387.3182	482.3498464	438.942125	464.9305365	475.8413344	494.8006336	496.451207
BRDN0007690863	Adrb1	416.450425	358.464969	472.8257531	144.3060111	449.4450284	357.4752605	422.2676432	488.5758778	478.882245	2265.962063	512.2353431	1061.100028	720.7515267	154.9022184	543.1741287	353.3526906	470.9139206	649.2901904	431.0795557	1513.22126	338.220004	301.745824	597.5704193	401.1070224	585.2292824	524.3303078	466.7494896	500.04197	551.6681235	583.3872672	638.0526119	726.1495501	791.6971427	671.5660628	562.9789353	490.5430885	478.4979954	577.4295466	593.7364634	558.662029	546.2324897	497.6297984	506.5617617	538.9179764	541.5147306	510.2655015
BRDN0007690862	Adrb1	523.7022904	532.3472301	375.1159182	577.2240443	760.6917192	335.9406062	661.2432874	291.924087	653.8845385	513.3708891	1260.886998	1130.680358	670.2443174	1479.662982	857.6433611	978.7019539	743.6012549	860.6476742	577.0903729	1184.50653	1075.807131	305.8605398	603.1946115	586.8545697	540.6789564	502.7690615	469.5113209	496.4184774	613.4770938	614.5012548	607.5812136	473.3483862	485.4353533	479.8290854	552.4110713	520.0709249	566.0054109	543.9465471	522.6618946	552.7320968	566.6892913	592.4329631	570.3186731	547.4941865	546.1246744	535.591708
BRDN0007695145	Adk	467.86041	111.0171359	311.0991297	447.7186498	313.6501401	170.8415904	348.0227828	458.0398855	310.6629861	299.466352	308.6546298	288.4684503	156.9818666	6.935920229	47.64685339	662.9916462	270.6748817	60.87095535	130.3668011	224.8106491	441.4057679	282.543817	208.0951107	258.4313702	218.7016004	298.9172783	289.9922864	251.8327312	271.221452	301.4167547	301.9438554	334.7436101	322.9290977	313.397496	293.0180465	273.3706144	287.6573552	210.9428971	210.4303827	203.4903033	509.984473	487.2118682	440.1847033	427.7038971	379.8593684	362.3374317
BRDN0007695144	Adk	522.0772621	472.1572167	414.4244725	225.709402	423.0070856	1228.910936	596.2790346	1282.511679	579.2711576	460.6077699	1015.714526	334.8553368	432.7239279	325.9882508	724.2321716	551.2787681	345.1356298	341.5536939	516.2525324	477.9587751	557.9674642	470.4491711	305.1124259	1219.473028	253.1268523	589.9941033	547.7632077	587.0057908	570.1185624	545.4670948	589.1136995	716.5605404	715.6525487	730.9363959	551.4503564	555.3138264	506.4258939	863.5569973	793.9246594	857.9675518	555.9225536	541.3851052	537.4212714	528.6818547	540.5927419	528.6845608
BRDN0007695143	Adk	489.428967	655.4023687	689.5843526	970.6737669	592.4502647	1972.574329	1172.836778	374.9819862	358.1442286	1642.786845	783.6762941	904.5442865	723.4816461	4136.12043	1572.346162	1536.052074	524.2439158	2182.900093	811.7506149	1148.612392	762.4281446	598.0053603	601.7885635	574.7405993	700.6551271	629.1963693	753.9799447	717.4515221	661.448235	716.5940266	761.7849563	645.9505602	676.0676916	644.3141066	829.0969644	807.729202	845.2843965	504.3757295	558.664733	563.0314527	604.0139818	534.4398184	544.6994576	644.8756689	625.7230372	586.5319188
BRDN0007695142	Adk	395.6205172	113.6922476	284.1446925	176.3740135	143.0052363	300.0495158	147.3296447	520.3333099	278.1044199	152.5852365	133.5314356	321.809025	252.5360463	510.9461235	190.5874136	257.4253278	343.1231772	350.0079932	215.5397778	1707.805267	645.8664483	215.3367926	237.6221197	215.3594751	168.0762299	324.3987512	371.926615	348.7611566	290.5944129	255.7180855	271.4724572	333.0001538	358.3471277	366.9281242	350.6609409	419.1047746	360.2698915	544.250938	511.4886	516.2161989	358.8912548	329.2065938	353.7198509	344.1550116	334.9892488	331.2552691
