sgRNA	Gene	AR2466_SP	AR2467_SP	AR2468_SP	AR2469_SP	AR2480_SP	AR2481_SP	AR2482_SP	AR2483_SP
BRDN0007690925	Apobec3	567.9145083932866	626.2590737541142	321.5540287643032	512.5317328031788	473.50002107917425	771.8645544246654	601.8168067781152	381.8613989906103
BRDN0007690924	Apobec3	149.85565512407427	227.05989977734245	171.65666197192127	312.25290293337537	171.29199728962377	187.15779329695062	140.5844060633677	112.63537668068362
BRDN0007690923	Apobec3	1623.0520185745888	1350.0637362212383	917.1139968265089	870.302551616055	827.0956440556118	1153.9246014308542	1557.0204424963395	741.7451635069409
BRDN0007690922	Apobec3	146.781692967683	236.07671890207445	158.76226482849054	215.7549212688337	123.57494090179999	141.9817742252729	234.94928136617617	284.335646010994
BRDN0007690921	Apc	258.98131167596426	225.42047811830025	232.9050484032171	257.63140387797444	315.66668071944946	385.9322772123327	137.69568539083275	240.38037706243458
BRDN0007690920	Apc	431.891682972973	528.7134850411043	398.92041162488744	365.0536853535963	527.3346487987702	241.36901618296392	438.1226353344678	583.7809157230554
BRDN0007690919	Apc	366.5699871496586	483.6293894174442	497.24018984354655	487.04169991065834	460.04136414927524	264.60239741982673	613.371689468255	421.69586147524234
BRDN0007690918	Apc	484.91753017072233	310.6704043884938	429.5446048405354	586.2707565279701	309.5491093876772	402.7119414389558	437.15972844362284	601.6377437334077
BRDN0007690917	Apc	245.14848197220354	109.02154032630521	232.0991485817527	258.54176219556444	255.71448166808116	178.12258948261507	224.35730556688134	166.20586071174048
BRDN0007690916	Apc	350.43168582860443	357.39392167119604	343.31332394384253	361.4122520832362	441.6886501539584	129.07434020479354	188.7297506056169	271.9732266192117
BRDN0007693735	Ap1ar	408.06847626094066	218.86279148213154	208.72805375928453	216.6652795864237	310.7726236540317	197.4837405133341	181.02649547885704	144.22822623746075
BRDN0007693734	Ap1ar	280.4990467707031	160.663322586134	187.77465840120965	182.07166351800313	150.49225476159802	194.90225370923824	106.88266488379325	82.416129278549
BRDN0007693733	Ap1ar	753.1207283158604	575.4370023238065	681.7912489588986	810.2189026551139	551.8049341258594	817.0405734963431	678.8493580457139	982.1255405693755
BRDN0007693732	Ap1ar	435.7341356684621	611.5042788227345	805.0939216429547	457.91023374777785	310.7726236540317	871.2517963823564	744.3270266231729	678.5594643933867
BRDN0007693731	Ap1ar	668.5867690151006	606.586013845608	817.9883187863853	440.61342571356755	619.0982187753544	1130.6912201939913	730.8463301513431	745.8659699708684
BRDN0007693730	Ap1ar	298.9428197090507	131.1537327233747	247.41124518957665	117.43622296911201	182.30362568681386	161.34292525599193	135.76987160914277	162.08505424781302
BRDN0007690915	Anp32b	237.46357658122537	385.26408987491317	232.0991485817527	242.15531247894415	128.4689979672178	194.90225370923824	383.23694255630375	222.52354905208227
BRDN0007690914	Anp32b	303.5537629436376	142.62968433666998	228.0696494744306	140.1951809088624	138.25711209805345	104.55021556588277	103.9939442112583	133.23940900032088
BRDN0007690913	Anp32b	110.66263763008561	276.24254954860794	166.82126304313473	219.39635453919377	140.70414063076237	103.25947216383483	62.58894790492398	184.06268872209276
BRDN0007690912	Anp32b	535.6379057511782	262.3074654467494	162.79176393581264	247.61746238448424	364.6072513736277	86.47980793721167	301.3898568344801	197.7987102685176
BRDN0007690911	Anp32b	378.8658357752237	301.6535852637618	426.3210055546777	398.7369431044268	538.3462771959604	273.6376012341623	336.0545049048995	273.34682877385416
BRDN0007690910	Anp32b	305.09074402183325	553.304809926737	195.0277567943894	429.6891259024874	188.42119701858613	212.97266133790933	333.16578423236456	282.96204385635156
BRDN0007693729	Anks4b	329.6824412729634	472.97314863367	347.3428230511646	369.6054769415463	402.5361936306158	476.28431535568814	503.60030391192674	288.4564524749215
BRDN0007693728	Anks4b	587.126771870732	621.3408087769876	643.9139573500709	729.1970123896025	282.6317955278792	290.4172654607855	718.3285405703583	824.16129278549
BRDN0007693727	Anks4b	342.7467804376263	346.73768088742185	231.29324876028826	272.19713695941465	364.6072513736277	316.23213350174416	353.38682894010924	328.2909149595535
BRDN0007693726	Anks4b	154.46659835866117	155.74505760900746	157.95636500702614	241.24495416135414	99.10465557471089	153.5984648437043	85.6987132852036	284.335646010994
BRDN0007693725	Anks4b	381.9397979316149	500.84331683738714	651.972955564715	446.9859339366977	715.7558458173564	471.1213417474964	510.34065214784164	317.30209772241363
BRDN0007693724	Anks4b	364.2645155323651	472.1534378041489	568.9652739538799	428.77876758489737	485.7351637427188	179.41333288466302	456.41786626052254	594.7697329601953
BRDN0007696403	Ankrd34b	459.5573423804944	495.92505186026057	581.0537712758462	465.193100288498	292.41990965871486	427.2360660778666	420.7903112992581	337.9061300420509
BRDN0007693723	Ankra2	406.53149518274506	250.011803003933	204.69855465196244	232.141370985454	260.608538733499	552.4381760765164	232.0605606936412	777.4588195276456
BRDN0007693722	Ankra2	150.62414566317207	340.1799942512531	207.92215393782013	395.0955098340668	434.34756455583164	49.04824927782154	381.3111287746138	256.86360291814435
BRDN0007693721	Ankra2	446.4930032158315	854.1386843609778	465.8100968064342	959.5176667398765	1050.9987547984772	531.7862816437494	534.4133244189662	506.8591950630763
BRDN0007693720	Ankra2	463.3997950759835	336.08144010364765	170.04486232899242	253.07961229002433	413.5478220278059	898.357407825363	701.9591234259935	237.6331727531496
BRDN0007693719	Ankra2	590.2007340271232	841.0233110886403	762.3812311053405	613.5815060556705	409.87727922874257	957.7316043195681	364.941711630249	657.9554320737495
BRDN0007693718	Ankra2	573.2939421669713	548.3865449496104	439.2154026981084	528.007824202209	500.41733493897226	716.3625881366041	337.9803186865895	440.92629164023714
BRDN0007693717	Anapc5	122.18999571655286	170.4998525403871	214.36935250953547	129.27088109778222	127.24548370086336	317.5228769037921	209.91370220420657	208.78752750565747
BRDN0007693716	Anapc5	441.1135694421468	264.7665979353127	233.71094822468154	239.4242375261741	124.79845516815445	163.9244120600878	176.21196102463213	545.3200553930659
BRDN0007693715	Anapc5	115.27358086467251	253.29064632201738	347.3428230511646	200.27882986980345	212.89148234567523	161.34292525599193	319.68508776053477	116.75618314461107
BRDN0007693714	Anapc5	63.01622420602097	126.23546774624815	113.63187482648308	203.9202631401635	139.48062636440793	81.31683432901993	155.02800942604247	186.80989303137773
BRDN0007693713	Anapc5	311.2386683346158	350.01652420550624	282.87083733401107	465.193100288498	566.4871053221128	582.1252743236189	748.1786541865528	387.35580760918026
BRDN0007693712	Anapc5	318.15508318649614	249.19209217441193	209.53395358074897	206.65133809293354	453.92379281750294	299.452469275121	440.0484491161578	197.7987102685176
BRDN0007690909	Alg9	99.90377008271618	81.1513721225881	120.88497321966287	142.01589754404245	223.90311074286532	43.885275669629806	127.10370959153792	108.51457021675618
BRDN0007690908	Alg9	242.8430103549101	118.03835945103722	106.37877643330332	60.083648960941034	352.3721087100831	114.87616278226625	237.83800203871112	249.99559214493195
BRDN0007690907	Alg9	196.73357800904108	186.89406913080896	193.4159571514606	110.15335642839189	461.26487841562965	356.24517896523014	254.20741918307584	148.34903270138818
BRDN0007690906	Alg9	345.05225205491973	277.88197120765017	411.81480876831813	476.11740009957816	724.3204456818376	713.7811013325082	484.3421660950271	560.4296790941331
BRDN0007690905	Alg9	258.2128211368664	109.02154032630521	100.73747768305239	193.90632164667332	425.78296469135046	384.6415338102847	192.58137816899685	291.20365678420643
BRDN0007690904	Alg9	100.67226062181399	76.23310714546155	90.26078000401493	155.67127230789268	193.31525408400395	223.29860855429283	351.46101515841923	146.9754305467457
BRDN0007690903	Alg8	209.02942663460615	314.76895853609926	484.34579270011585	247.61746238448424	631.3333614388989	744.7589429816587	199.32172640491174	326.91731280491103
BRDN0007690902	Alg8	35.35056479849957	63.117733873124074	58.024787145438175	152.94019735512262	111.33979823825544	77.44460412287611	96.29068908449842	52.196881876414366
BRDN0007690901	Alg8	1019.018454843705	413.9539689081514	535.1174814523742	553.4978570947295	939.6589565602217	1277.835968027456	598.9280861055802	464.27752826915935
BRDN0007690900	Alg8	58.405280971434074	70.4951313388139	81.39588196790632	50.98006578504088	141.9276548971168	27.105611443006644	19.258137816899684	76.92172065997906
BRDN0007690899	Alg8	179.0582956097913	447.56211291851616	349.76052251555785	438.79270907838753	285.0788240605881	389.8045074184765	375.5336874295439	266.47881800064175
BRDN0007690898	Alg8	56.09980935414062	90.9879020768412	91.87257964694378	126.53980614501216	157.83334035972473	606.6493989625296	111.69719933801818	37.087258175347046
BRDN0007695187	Alg2	248.22244412859482	251.6512246629752	224.84605018857292	94.67726502936162	171.29199728962377	60.66493989625296	253.24451229223087	120.87698960853852
BRDN0007695186	Alg2	142.9392402721939	253.29064632201738	128.13807161284262	91.03583175900157	150.49225476159802	394.9674810266682	311.9818326337749	126.37139822710846
BRDN0007695185	Alg2	89.91339307444456	11.475951613295287	26.59469410832583	38.235049338780655	149.26874049524355	68.40940030854057	3.851627563379937	5.494408618569933
BRDN0007695184	Alg2	244.37999143310572	114.75951613295287	172.46256179338567	240.33459584376413	146.82171196253464	98.09649855564308	184.87812304223698	395.5974205370352
BRDN0007695183	Alg2	262.0552738323555	325.42519931987346	361.04312001605973	233.051729303044	111.33979823825544	442.72498690244186	278.28009145420043	280.21483954706656
BRDN0007695182	Alg2	33.81358372030394	13.935084101858562	0.0	0.0	0.0	0.0	11.554882690139811	4.120806463927449
BRDN0007690897	Alg10b	41.498489111282105	129.5143110643325	115.24367446941193	63.725082231301094	223.90311074286532	223.29860855429283	151.17638186266254	200.54591457780256
BRDN0007690896	Alg10b	151.3926362022699	81.1513721225881	214.36935250953547	128.3605227801922	168.84496875691485	234.91529917272425	173.32324035209717	281.5884417017091
BRDN0007690895	Alg10b	111.43112816918342	76.23310714546155	53.18938821665166	81.93224858310141	59.95219905136831	29.68709824710251	57.77441345069906	92.03134436104638
BRDN0007690894	Alg10b	210.56640771280178	233.6175864135112	224.0401503671085	321.3564861092755	129.69251223357227	463.3768813352088	237.83800203871112	153.84344131995812
BRDN0007690893	Alg10b	121.42150517745505	259.028622128665	240.1581467963969	295.8664532167551	174.96254008868712	292.9987522648813	265.7623018732157	186.80989303137773
BRDN0007690892	Alg10b	546.3967732985477	507.4010034735559	431.1564044834642	508.89029953281874	490.6292208081366	312.35990329560036	433.30810088024293	243.12758137171954
BRDN0007690891	Aldoc	578.673375940656	650.0306878102258	622.1546621705315	637.250822313011	783.0491304668515	472.41208514954434	829.0628330175315	1159.3202185182558
BRDN0007690890	Aldoc	345.82074259401753	388.54293319299757	571.3829734182731	544.3942739188293	581.1692765183662	560.182636488804	386.1256632288387	189.5570973406627
BRDN0007690889	Aldoc	371.18093038424547	178.69696083559802	311.8832309067302	299.5078864871151	173.73902582233265	251.6949633993474	115.54882690139812	159.33784993852805
BRDN0007690888	Aldoc	424.97526812109265	1049.2298617869976	182.1333596509587	268.5557036890546	91.76356997658415	122.62062319455386	320.64799465137975	96.15215082497383
BRDN0007690887	Aldoc	244.37999143310572	215.58394816404717	165.20946340020592	129.27088109778222	248.37339606995445	410.45640185124347	201.24754018660173	546.6936575477083
BRDN0007690886	Aldoc	434.19715459026645	318.04780185418366	369.90801805216836	224.85850444473385	534.675734396897	589.8697347359065	290.79788103518524	333.78532357812344
BRDN0007690885	Aldoa	45.340941806771184	66.39657719120844	94.29027911133703	32.77289943324056	18.35271399531683	34.85007185529425	31.77592739788448	5.494408618569933
BRDN0007690884	Aldoa	128.3379200293354	43.44467396461787	148.2855671494531	102.87048988767177	188.42119701858613	92.93352494745135	157.91673009857743	72.80091419605161
BRDN0007690883	Aldoa	55.331318815042806	43.44467396461787	129.74987125577147	34.593616068420594	46.493542121469304	0.0	65.47766857745893	75.54811850533657
BRDN0007690882	Aldoa	53.02584719774936	55.74033640743425	35.45959214443444	39.14540765637067	0.0	5.1629736081917414	37.55336874295438	24.7248387835647
BRDN0007690881	Aldoa	172.91037129700877	135.25228687098016	127.33217179137822	192.0856050114933	188.42119701858613	414.32863205738727	165.6199852253373	173.0738714849529
BRDN0007690880	Aldoa	127.56942949023758	102.46385369013649	180.52156000802987	276.74892854736476	46.493542121469304	25.814868040958707	111.69719933801818	256.86360291814435
BRDN0007695181	Alas1	157.54056051505242	91.8076129063623	53.99528803811608	240.33459584376413	256.9379959344356	77.44460412287611	193.54428505984183	109.88817237139867
BRDN0007695180	Alas1	391.9301749398865	300.8338744342407	304.6301325135504	527.097465884619	615.4276759762911	189.7392801010465	277.31718456335545	807.6780669297801
BRDN0007695179	Alas1	38.42452695489084	64.75715553216625	75.7545832176554	53.71114073781092	74.63437024762177	152.30772144165638	96.29068908449842	59.06489264962678
BRDN0007695178	Alas1	182.13225776618256	210.6656831869206	351.3723221584867	254.90032892520438	162.72739742514256	121.32987979250592	326.42543599644966	395.5974205370352
BRDN0007695177	Alas1	81.45999714436857	32.788433180843676	150.70326661384638	132.00195605055225	101.5516841074198	0.0	76.06964437675376	50.82327972177188
BRDN0007695176	Alas1	453.4094180677119	263.9468871057916	284.48263697693994	597.1950563390502	260.608538733499	277.50983144030613	400.56926659151344	478.01354981558416
BRDN0007690879	Akr1d1	1344.0899528820814	561.5019182219479	348.9546226940935	596.2846980214603	341.36048031289306	684.0940030854057	174.28614724294215	354.38935589776065
BRDN0007690878	Akr1d1	541.017339524863	409.03570393102484	635.8549591354266	365.9640436711863	396.41862229884356	829.9480075168225	766.4738851126075	435.4318830216672
BRDN0007690877	Akr1d1	235.92659550302974	227.87961060686354	411.00890894685375	275.83857022977475	230.02068207463762	722.8163051468438	187.76684371477194	401.0918291556051
BRDN0007690876	Akr1d1	165.99395644512842	290.17763365046653	266.7528409047227	383.2608517053966	144.37468342982572	94.22426834949928	271.53974321828554	343.40053866062084
BRDN0007690875	Akr1d1	690.8729946489373	368.86987328449135	734.1747373540858	318.6254111565055	285.0788240605881	434.9805264901542	453.5291455879876	524.7160230734286
BRDN0007690874	Akr1d1	609.4129975045687	786.1026855107272	595.5599680622057	514.3524494383588	628.8863329061901	388.5137640164285	535.3762313098113	556.3088726302058
BRDN0007695175	Akap13	71.46962013609695	142.62968433666998	76.56048303911982	57.35257400817098	70.9638274485584	50.33899267986948	226.2831193485713	82.416129278549
BRDN0007695174	Akap13	209.02942663460615	281.1608145257345	639.0785584212844	192.0856050114933	577.4987337193029	489.1917493761675	451.6033318062976	420.32225932059987
BRDN0007695173	Akap13	201.34452124362798	229.51903226590574	421.4856066258912	184.80273847077316	105.22222690648316	105.8409589679307	322.5738084330697	528.836829537356
BRDN0007695172	Akap13	109.12565655188997	204.92770738027298	259.49974251154293	228.49993771509392	384.18347963529897	411.74714525329136	221.46858489434638	218.40274258815484
BRDN0007695171	Akap13	341.20979935943063	470.5140161451067	547.2059787743406	354.1293855425161	423.3359361586416	780.8997582390009	406.34670793658336	587.9017221869829
BRDN0007695170	Akap13	90.68188361354237	240.17527304967993	222.42835072417967	115.61550633393199	363.38373710727325	148.43549123551256	176.21196102463213	270.5996244645692
BRDN0007695169	Aimp1	501.05583149177653	436.90587213474197	502.8814885937975	485.2209832754783	451.47676428479406	849.3091585475414	470.8614696231973	325.5437106502685
BRDN0007695168	Aimp1	235.92659550302974	548.3865449496104	538.341080738232	502.5177913096886	523.6641059997069	201.3559707194779	283.09462590842537	432.6846787123822
BRDN0007695167	Aimp1	179.0582956097913	81.97108295210919	271.58823983350925	114.70514801634197	79.5284273130396	178.12258948261507	207.9878884225166	71.42731204140912
BRDN0007695166	Aimp1	969.8350603414447	777.0858663859951	798.6467230712393	818.412127513424	714.5323315510019	960.3130911236639	924.3906152111849	421.69586147524234
BRDN0007695165	Aimp1	468.7792288496682	694.2950726043648	400.5322112678163	394.18515151647676	621.5452473080634	1150.0523712247104	876.2452706689356	578.2865071044854
BRDN0007695164	Aimp1	1277.2312759805714	1224.6479793045112	959.8266873641231	1148.8721967985998	1708.0259158308197	1219.752514935299	1044.753976566808	2721.1058683467595
BRDN0007695163	Agpat5	35.35056479849957	45.90380645318115	45.130390002007466	41.876482609140716	17.129199728962377	99.38724195769102	43.33081008802429	206.0403231963725
BRDN0007695162	Agpat5	649.3745055376552	852.4992627019355	547.2059787743406	702.796621179492	562.8165625230495	880.2870001966919	603.7426205598051	508.2327972177188
BRDN0007695161	Agpat5	365.8014966105608	206.56712903931515	404.5617103751384	345.93616068420596	219.00905367744753	810.5868564861034	234.94928136617617	256.86360291814435
BRDN0007695160	Agpat5	106.05169439549871	54.92062557791316	157.15046518556173	83.75296521828143	34.25839945792475	43.885275669629806	45.25662386971426	45.32887110320195
BRDN0007695159	Agpat5	42.26697965037992	55.74033640743425	41.10089089468537	53.71114073781092	31.81137092521584	15.488920824575224	54.885692778164106	49.4496775671294
BRDN0007695158	Agpat5	44.57245126767337	112.30038364438958	27.400593929790247	66.45615718407115	108.89276970554653	277.50983144030613	95.32778219365345	392.8502162277502
BRDN0007690873	Agpat1	310.47017779551794	455.7592212137271	456.9451987703256	216.6652795864237	401.3126793642614	352.37294875908634	112.66010622886316	145.60182839210322
BRDN0007690872	Agpat1	290.4894237789747	233.6175864135112	248.21714501104108	143.83661417922247	116.23385530367327	387.22302061438063	210.87660909505155	304.9396783306313
BRDN0007690871	Agpat1	497.9818693353852	603.3071705275236	402.1440109107451	522.545674296669	683.9444748921405	769.2830676205695	568.1150655985407	498.6175821352214
BRDN0007690870	Agpat1	234.3896144248341	231.1584539249479	262.7233417974006	322.26684442686553	183.5271399531683	7.744460412287612	188.7297506056169	237.6331727531496
BRDN0007690869	Agpat1	505.6667747263634	332.8025967855633	311.07733108526577	366.8744019887763	512.6524776025168	262.0209106157309	386.1256632288387	434.05828086702473
BRDN0007690868	Agpat1	242.8430103549101	206.56712903931515	151.5091664353108	416.9441094562272	329.12533764934847	1388.8399006035784	419.82740440841314	339.2797321966934
BRDN0007690831	AF067061	707.0112959699914	763.1507822841365	875.2072061103592	674.5755133342016	911.5181284340692	855.7628755577812	1075.5669970738475	1190.913068075033
BRDN0007690830	AF067061	388.85621278349527	254.11035715153847	231.29324876028826	243.06567079653416	271.6201671306891	824.7850339086307	206.06207464082664	285.7092481656365
BRDN0007690829	AF067061	77.61754444887949	81.97108295210919	79.78408232497749	68.27687381925116	225.1266250092198	61.9556832983009	344.7206669225044	130.4922046910359
BRDN0007690828	AF067061	251.29640628498606	398.37946314725065	285.2885367984044	515.2628077559489	200.6563396821307	743.4681995796108	439.08554222531285	629.1097868262573
BRDN0007690827	AF067061	224.39923741656247	359.0333433302382	140.2265689348089	149.29876408476255	249.5969103363089	433.6897830881063	209.91370220420657	86.53693574247644
BRDN0007690826	AF067061	485.6860207098202	240.17527304967993	776.8874278917	508.89029953281874	802.6253587285228	292.9987522648813	1019.7183974048384	564.5504855580606
BRDN0007695157	Aebp2	163.68848482783497	118.03835945103722	104.76697679037449	139.2848225912724	61.17571331772277	98.09649855564308	33.70174117957445	56.31768834034181
BRDN0007695156	Aebp2	272.81414137972496	329.5237534674789	357.01362090873766	269.4660620066446	143.15116916347128	274.9283446362102	218.57986422181142	129.11860253639344
BRDN0007695155	Aebp2	250.52791574588827	238.53585139063773	193.4159571514606	141.1055392264524	121.12791236909108	249.1134765952515	308.13020507039494	221.1499468974398
BRDN0007695154	Aebp2	475.69564370154853	243.45411636776427	321.5540287643032	423.31661767935725	221.4560822101564	50.33899267986948	130.95533715491786	234.88596844386464
BRDN0007695153	Aebp2	646.3005433812639	405.7568606129405	532.699781987981	592.6432647511002	264.2790815325624	384.6415338102847	757.8077230950026	254.1163986088594
BRDN0007695152	Aebp2	647.0690339203617	559.0427857333847	539.9528803811608	631.7886724074708	382.95996536894455	393.6767376246203	374.5707805386989	684.0538730119566
BRDN0007695151	Adss	126.80093895113976	172.13927419942928	137.80886947041566	152.0298390375326	336.46642324747523	611.8123725707213	278.28009145420043	208.78752750565747
BRDN0007695150	Adss	153.69810781956335	181.1560933241613	176.49206090070777	121.07765623947208	176.18605435504156	170.37812907032747	98.21650286618839	93.40494651568886
BRDN0007695149	Adss	285.10999000529	275.4228387190869	233.71094822468154	285.8525117232649	196.9857968830673	65.82791350444471	196.43300573237678	428.5638722484548
BRDN0007695148	Adss	97.59829846542273	163.94216590421837	156.3445653640973	107.42228147562184	201.87985394848513	51.629736081917414	189.6926574964619	97.52575297961631
BRDN0007695147	Adss	229.7786711902472	173.77869585847148	199.0572559017115	171.14736370692293	234.91473914005542	215.5541481420052	203.17335396829168	276.09403308313915
BRDN0007695146	Adss	397.30960871357127	197.55030991458315	228.0696494744306	459.7309503829579	779.3785876677881	145.85400443141668	247.46707094716095	280.21483954706656
BRDN0007690867	Adrb1	165.2254659060306	271.3242845714814	341.70152430091366	183.89238015318315	327.90182338299405	263.31165401777884	135.76987160914277	118.12978529925356
BRDN0007690866	Adrb1	381.9397979316149	645.9321336626203	666.4791523510746	589.0018314807401	708.4147602192296	511.1343872109824	337.9803186865895	376.3669903720404
BRDN0007690865	Adrb1	451.87243698951625	345.0982592283797	404.5617103751384	665.4719301583015	801.4018444621682	601.4864253543378	898.3921291583703	512.3536036816463
BRDN0007690864	Adrb1	408.06847626094066	402.4780172948561	376.35521662388373	355.0397438601061	438.01810735489505	194.90225370923824	488.193793658407	304.9396783306313
BRDN0007690863	Adrb1	323.53451696018084	306.57185024088835	293.34753501304857	321.3564861092755	303.4315380559049	228.46158216248455	409.2354286091183	396.97102269167766
BRDN0007690862	Adrb1	256.6758400586708	518.8769550868511	459.3628982347189	438.79270907838753	406.2067364296792	726.6885353529876	413.08705617249825	366.75177528954305
BRDN0007695145	Adk	212.87187933009523	213.94452650500497	241.76994643932574	208.4720547281136	91.76356997658415	298.16172587307307	142.51021984505766	148.34903270138818
BRDN0007695144	Adk	283.57300892709435	288.53821199142436	414.2325082327114	388.72300161093665	363.38373710727325	376.89707339799713	208.9507953133616	171.70026933031042
BRDN0007695143	Adk	471.8531910060595	404.1174389538983	814.7647195005277	240.33459584376413	571.3811623875307	515.0066174171262	412.1241492816533	475.2663455062992
BRDN0007695142	Adk	194.42810639174763	97.54558871300993	102.34927732598122	186.6234551059532	151.71576902795246	436.27126989220216	162.73126455280234	114.0089788353261
BRDN0007695141	Adk	362.7275344541695	364.7713191368859	452.1097998415391	280.3903618177248	445.35919295302176	1099.713378544841	467.00984205981734	318.6756998770561
BRDN0007695140	Adk	687.799032492546	420.51165554432015	478.7044939498649	639.981897265781	763.4729022051802	686.6754898895016	761.6593506583826	3008.1887186670383
BRDN0007693711	Adgrg2	204.41848340001926	180.33638249464022	329.6130269789474	207.56169641052355	305.87856658861386	495.6454663864072	246.50416405631597	130.4922046910359
BRDN0007693710	Adgrg2	402.68904248725596	435.2664504756998	435.1859035907863	264.91427041869457	299.76099525684157	291.70800886283337	696.1816820809237	320.0493020316986
BRDN0007693709	Adgrg2	255.13885898047516	178.69696083559802	214.36935250953547	243.06567079653416	185.97416848587721	401.4211980369079	176.21196102463213	445.04709810416455
BRDN0007693708	Adgrg2	547.9337543767433	383.624668215871	853.4479109308198	685.4998131452818	528.5581630651247	721.5255617447958	606.6313412323401	1164.8146271368257
BRDN0007693707	Adgrg2	560.9980935414062	782.0041313631216	386.02601448145674	371.42619357672635	654.5801324996336	494.3547229843592	538.2649519823462	620.8681738984025
BRDN0007693706	Adgrg2	396.5411181744734	391.0020656815608	469.0336960922919	307.70111134542526	572.6046766538851	663.4421086526388	546.9311139999511	245.8747856810045
BRDN0007693705	Add3	188.2801820789651	105.74269700822084	139.4206691133445	207.56169641052355	105.22222690648316	89.06129474130753	126.14080270069294	245.8747856810045
BRDN0007693704	Add3	504.8982841872656	886.9271175418214	757.545832176554	704.617337814672	338.9134517801841	814.4590866922472	267.68811565490563	368.1253774441855
BRDN0007693703	Add3	521.0365855083197	864.7949251447519	548.011878595805	644.5336888537311	384.18347963529897	535.6585118498932	1131.4155967428565	449.167904568092
BRDN0007693702	Add3	391.9301749398865	523.7952200639777	207.92215393782013	294.04573658157506	271.6201671306891	72.28163051468438	339.90613246827945	329.664517114196
BRDN0007693701	Add3	301.24829132634414	338.54057259221094	627.7959609207825	185.71309678836317	237.36176767276433	465.95836813930464	333.16578423236456	206.0403231963725
BRDN0007693700	Add3	585.5897907925363	526.2543525525409	639.0785584212844	456.08951711259783	451.47676428479406	356.24517896523014	306.204391288705	664.8234428469619
BRDN0007693699	Adcy3	512.5831895782437	401.658306465335	377.1611164453481	396.0058681516568	608.0865903781644	737.0144825693711	572.9296000527656	799.4364540019252
BRDN0007693698	Adcy3	474.92715316245074	494.2856302012184	561.7121755607001	264.91427041869457	573.8281909202395	521.4603344273659	844.4693432710512	758.2283893626508
BRDN0007693697	Adcy3	149.85565512407427	235.25700807255336	257.0820430471497	326.8186360148156	196.9857968830673	169.08738566827952	338.9432255774345	170.32666717566792
BRDN0007693696	Adcy3	504.1297936481678	486.90823273552854	618.9310628846738	364.14332703600627	460.04136414927524	481.4472889638799	490.119607440097	1223.8795197864526
BRDN0007693695	Adcy3	355.0426290631913	210.6656831869206	369.90801805216836	248.52782070207425	325.4547948502851	28.396354845054578	403.4579872640484	266.47881800064175
BRDN0007693694	Adcy3	574.0624327060691	494.2856302012184	526.2525834162657	359.59153544805616	319.3372235185129	370.44335638775743	313.90764641546485	348.8949472791908
BRDN0007690861	Adcy2	287.41546162258345	421.3313663738412	438.40950287664396	279.4800035001348	238.5852819391188	274.9283446362102	426.56775264432804	387.35580760918026
BRDN0007690860	Adcy2	491.83394502260273	412.3145472491092	222.42835072417967	396.9162264692468	400.0891650979069	450.46944731472945	622.0378514858598	420.32225932059987
BRDN0007690859	Adcy2	544.0913016812542	821.350251180134	480.3162935927938	550.7667821419594	278.96125272881585	1252.0210999864973	496.8599556760119	271.9732266192117
BRDN0007690858	Adcy2	388.08772224439747	300.8338744342407	480.3162935927938	322.26684442686553	365.83076563998213	383.3507904082368	412.1241492816533	204.66672104173
BRDN0007690857	Adcy2	386.5507411662018	377.8866924092234	204.69855465196244	330.4600692851757	244.70285327089107	51.629736081917414	274.4284638908205	556.3088726302058
BRDN0007690856	Adcy2	345.82074259401753	204.92770738027298	349.76052251555785	164.77485548379283	189.64471128494057	311.0691598935524	227.2460262394163	100.27295728890128
BRDN0007690855	Adamts18	384.24526954890837	443.4635587709107	627.7959609207825	584.4500398927901	721.8734171491286	2007.1059901845395	677.886451154869	431.31107655773974
BRDN0007690854	Adamts18	299.71131024814855	111.4806728148685	398.114511803423	249.4381790196643	220.23256794380197	636.3364972096322	517.0810003837565	208.78752750565747
BRDN0007690853	Adamts18	309.70168725642014	253.29064632201738	270.7823400120448	389.63335992852666	599.5219905136831	216.84489154405316	425.60484575348306	475.2663455062992
BRDN0007690852	Adamts18	420.36432488650576	530.3529067001465	357.01362090873766	613.5815060556705	676.6033892940138	398.839711232812	782.8433022569722	781.5796259915729
BRDN0007690851	Adamts18	315.8496115692027	195.91088825554095	175.68616107924336	312.25290293337537	258.1615102007901	313.6506466976483	254.20741918307584	133.23940900032088
BRDN0007690850	Adamts18	360.422062836876	209.84597235739952	402.1440109107451	362.3226104008262	219.00905367744753	755.0848901980422	225.3202124577263	494.49677567129396
BRDN0007696390	Adam3	441.8820599812446	389.3626440225186	465.0041969849698	548.0357071891895	398.86565083155244	370.44335638775743	428.493566426018	501.36478644450636
BRDN0007690849	Adam22	491.83394502260273	563.1413398809901	492.40479091476004	648.1751221240911	560.3695339903405	607.9401423645776	497.8228625668569	729.3827441151586
BRDN0007690848	Adam22	146.781692967683	156.56476843852855	128.94397143430706	129.27088109778222	123.57494090179999	107.13170236997864	123.25208202815799	39.83446248463201
BRDN0007690847	Adam22	1369.4501406723093	2146.0029516862187	1444.9783798857034	1514.836240469786	896.8359572378158	338.17477133655905	1307.6275577674887	843.3917229504847
