sgRNA	Gene	NoCAR_T_rep1	NoCAR_T_rep2	NoCAR_T_rep3	amCD19_1to10rep1	amCD19_1to10rep2	amCD19_1to10rep3
BRDN0007692892	Rpl8	107.76961717580316	147.53380333595913	114.40991059407307	194.93867089807344	199.3359675384606	157.09740032265756
BRDN0007692891	Rpl8	152.67362433238782	148.53743465116975	136.90074771940368	163.82169995659692	159.90687505832554	167.3652042653149
BRDN0007692890	Rpl8	110.7632176529088	99.35950020585004	112.45418562665301	105.24857818440584	82.14394266694805	101.65125903230783
BRDN0007692889	Rpl3l	762.3702548362372	799.8941582228533	782.289986968021	894.1553120536045	1008.7276159501221	1062.7177080650363
BRDN0007692888	Rpl3l	304.3493818390737	266.9659298460213	269.89004550396726	226.05564183954993	223.4315240540987	260.80222014349687
BRDN0007692887	Rpl3l	367.21499185829225	354.2818542693441	371.58774380981	386.2165216853849	407.43395562806234	435.3548871686719
BRDN0007692886	Rpl3l	613.6880978066569	585.1170567677835	595.518252579406	514.3452255620529	571.7218409619584	560.6220952690917
BRDN0007692885	Rpl3l	781.329724524573	742.6871732558487	806.7365490607717	565.5967071127201	594.7221449087039	585.2648247314693
BRDN0007692884	Rpl3l	762.3702548362372	723.6181782668473	717.7510630431593	685.4885657401737	715.1999274868944	789.5941231903507
BRDN0007692883	Rpl38	320.31525105030386	287.03855615023343	305.0930949175282	254.426997697955	266.14637424091165	273.12358487468566
BRDN0007692882	Rpl38	82.82294653325613	115.41760124921974	120.27708549633323	112.57021840592974	135.81131854268745	105.75838060937078
BRDN0007692881	Rpl38	78.83147923044861	61.22151022784699	67.47251137599181	88.7748876859771	83.2391952358407	63.66038444447561
BRDN0007692880	Rpl38	47.89760763369029	65.23603548868942	44.98167425066121	75.04681227061982	79.95343752916277	60.580043261678405
BRDN0007692879	Rpl38	70.84854462483356	58.21061628221517	62.58319895744168	117.14624354438216	128.14455056043894	120.13330612909107
BRDN0007692878	Rpl38	120.74188590992762	147.53380333595913	132.98929778456358	100.67255304595342	102.95374147590822	101.65125903230783
BRDN0007692877	Rpl37rt	486.959010942518	508.84107681177744	434.1709427672517	453.94169373448085	476.4348674682987	497.9884912188818
BRDN0007692876	Rpl37rt	472.9888753826917	555.0081173114654	484.041929436463	511.59961047898145	546.5310318774277	563.7024364518888
BRDN0007692875	Rpl37rt	136.7077551211577	146.53017202074855	142.76792262166384	139.11116420895382	174.14515845392987	160.17774150545475
BRDN0007692874	Rpl37rt	125.73122003843702	128.46480834695762	149.61296000763403	185.78662062116857	199.3359675384606	155.04383953412608
BRDN0007692873	Rpl37rt	205.5605660945875	183.664530683541	198.50608419313534	88.7748876859771	118.28727744040519	93.43701587818194
BRDN0007692872	Rpl37rt	77.83361240474673	79.2868739016379	107.5648732081029	79.62283740907225	62.429396426880515	62.633604050209875
BRDN0007692871	Rpl37	66.85707732202603	71.25782337995305	62.58319895744168	87.85968265828662	93.09646835587445	86.2495531183218
BRDN0007692870	Rpl37	74.84001192764109	92.3340809993758	84.09617359906225	100.67255304595342	85.42970037362598	99.59769824377636
BRDN0007692869	Rpl37	59.87200954211287	79.2868739016379	92.8969359524525	95.18132287981051	90.90596321808917	94.46379627244768
BRDN0007692868	Rpl37	258.4475078567872	275.99861168291676	297.270195047848	283.71355858405053	236.57455488081038	232.05236910405625
BRDN0007692867	Rpl37	73.84214510193921	61.22151022784699	86.05189856648231	104.33337315671535	124.85879285376103	114.9994041577624
BRDN0007692866	Rpl37	196.5797646632706	192.69721252043644	175.0373845840947	265.40945803024084	293.5276884632277	276.2039260574829
BRDN0007692865	Rpl31	93.79948161597683	98.35586889063943	77.25113621309208	72.30119718754837	74.47717468469956	60.580043261678405
BRDN0007692864	Rpl31	28.93813794535455	29.105308141107585	32.26946196243087	59.48832679988156	48.19111303127619	68.7942864158043
BRDN0007692863	Rpl31	132.7162878183502	122.44302045569398	115.3877730777831	150.09362454123965	141.28758138715065	133.48145125454565
BRDN0007692862	Rpl31	53.88480858790158	66.23966680390002	59.6496115063116	68.64037707678642	38.33383991124242	61.60682365594414
BRDN0007692861	Rpl31	89.8080143131693	83.30139916248034	83.11831111535223	76.87722232600079	102.95374147590822	93.43701587818194
BRDN0007692860	Rpl31	332.28965295872644	342.2382784868168	358.87553152157966	226.05564183954993	237.66980744970303	206.38285924741285
BRDN0007692859	Rpl30	229.50936991143266	214.77710145506978	213.17402144878574	231.54687200569285	189.47869441842684	214.59710240153876
BRDN0007692858	Rpl30	129.72268734124455	145.52654070553794	151.56868497505408	138.19595918126333	94.1917209247671	119.10652573482534
BRDN0007692857	Rpl30	205.5605660945875	175.63548016185612	222.95264628588598	163.82169995659692	199.3359675384606	139.64213362014004
BRDN0007692856	Rpl30	130.7205541669464	155.562853857644	134.94502275198363	71.38599215985788	62.429396426880515	67.76750602153855
BRDN0007692855	Rpl30	57.8762758907091	56.20335365179396	38.13663686469103	85.11406757521516	70.096164409129	79.06209035846165
BRDN0007692854	Rpl30	126.7290868641389	104.37765678190307	122.23281046375328	82.3684524921437	88.71545808030389	81.11565114699312
BRDN0007695919	Rpl24	37.91893937667148	71.25782337995305	51.826711636631394	19.219305581500198	24.095556515638094	24.642729462377655
BRDN0007695918	Rpl24	84.8186801846599	63.22877285826821	63.56106144115171	50.33627652297671	54.762628444632035	63.66038444447561
BRDN0007695917	Rpl24	117.74828543282197	115.41760124921974	111.47632314294299	86.94447763059614	93.09646835587445	91.38345508965047
BRDN0007695916	Rpl24	47.89760763369029	54.19609102137275	47.91526170179129	36.60820110761942	27.381314222316018	45.17833734769237
BRDN0007695915	Rpl24	233.5008372142402	260.9441419547577	268.9121830202572	263.57904797485986	237.66980744970303	272.09680448041996
BRDN0007695914	Rpl24	177.62029497493484	187.6790559443834	166.23662223070446	198.59949100883537	196.05020983178267	188.92759254489536
BRDN0007692853	Rpl23	203.56483244318375	214.77710145506978	224.90837125330603	186.70182564885906	182.907179005071	207.4096396416786
BRDN0007692852	Rpl23	105.7738835243994	83.30139916248034	76.27327372938205	56.742711716810106	54.762628444632035	69.82106681007002
BRDN0007692851	Rpl23	170.63522719502168	162.58827306411825	144.7236475890839	143.68718934740625	164.2878853338961	166.33842387104917
BRDN0007692850	Rpl23	193.58616418616495	174.6318488466455	176.01524706780472	243.44453736566916	224.52677662299135	234.10592989258774
BRDN0007692849	Rpl23	62.86561001921851	85.30866179290155	71.38396131083192	60.40353182757205	86.52495294251861	63.66038444447561
BRDN0007692848	Rpl23	239.48803816845148	260.9441419547577	249.3549333460567	268.1550731133123	251.90809084530736	264.9093417205598
BRDN0007692847	Rpl13a	74.84001192764109	67.24329811911063	92.8969359524525	44.8450463568338	38.33383991124242	70.84784720433576
BRDN0007692846	Rpl13a	142.694956075369	175.63548016185612	139.83433517053376	174.80416028888274	128.14455056043894	146.8295963800002
BRDN0007692845	Rpl13a	113.75681813001445	126.45754571653642	112.45418562665301	107.9941932674773	133.62081340490215	113.97262376349666
BRDN0007692844	Rpl13a	154.66935798379157	130.47207097737885	164.2808972632844	133.6199340428109	130.33505569822424	119.10652573482534
BRDN0007692843	Rpl13a	83.82081335895802	76.2759799560061	88.98548601761239	84.19886254752468	87.62020551141126	111.91906297496519
BRDN0007692842	Rpl13a	79.82934605615048	67.24329811911063	71.38396131083192	96.09652790750098	93.09646835587445	103.7048198208393
BRDN0007695913	Rpl10	91.80374796457306	97.35223757542883	66.49464889228179	97.01173293519147	92.00121578698182	94.46379627244768
BRDN0007695912	Rpl10	111.76108447861068	93.3377123145864	88.98548601761239	124.46788376590604	73.38192211580693	128.34754928321695
BRDN0007695911	Rpl10	99.7866825701881	98.35586889063943	96.8083858872926	111.65501337823925	94.1917209247671	105.75838060937078
BRDN0007695910	Rpl10	519.8886161906801	449.6268292143517	501.64345414324345	417.3334926268614	451.24405838376794	356.2927968102103
BRDN0007695909	Rpl10	44.90400715658465	41.14888392363486	31.29159947872084	78.70763238138176	65.71515413355844	46.205117741958105
BRDN0007695908	Rpl10	223.52216895722137	208.75531356380614	201.43967164426542	240.69892228259772	215.7647560718502	222.81134555566464
BRDN0007695907	Rpia	122.73761956133137	167.60642964017129	164.2808972632844	98.84214299057244	99.6679837692303	79.06209035846165
BRDN0007695906	Rpia	362.2256577297828	362.3109047910289	396.0343059025606	348.693115550075	331.86152837447014	372.72128311846205
BRDN0007695905	Rpia	358.2341904269753	372.347217943135	387.2335435491704	455.77210378986183	374.5763785612831	398.39079297510546
BRDN0007695904	Rpia	103.77814987299564	96.34860626021822	138.85647268682374	53.99709663373865	47.09586046238355	58.526482473146935
BRDN0007695903	Rpia	138.70348877256149	154.5592225424334	126.14426039859339	230.6316669780024	192.76445212510475	165.31164347678344
BRDN0007695902	Rpia	570.779824301476	559.0226425723077	584.7617652585957	449.36566859602846	487.3873931572251	480.53322451636427
BRDN0007692841	Rp1	1013.8326949131113	1005.6385778410277	1079.560182015869	846.5646506136992	799.5343752916277	796.7815859502109
BRDN0007692840	Rp1	402.14033075785807	354.2818542693441	371.58774380981	390.79254682383737	387.7194093879948	405.5782557349656
BRDN0007692839	Rp1	335.2832534358321	342.2382784868168	359.85339400528966	399.0293920730517	387.7194093879948	394.2836713980425
BRDN0007692838	Rp1	372.2043259868017	331.1983340195001	388.2114060328804	371.57324124233713	442.4820378326268	374.7748439069935
BRDN0007692837	Rp1	535.8544854019102	563.0371678331502	597.4739775468261	572.0031423065535	539.9595164640718	514.4169775271336
BRDN0007692836	Rp1	520.8864830163819	508.84107681177744	502.6213166269535	313.9153244978366	335.147286081148	337.810749713427
BRDN0007692835	Rnf31	667.5729063945585	742.6871732558487	691.3487759829885	744.0616875123648	612.2461860109861	624.2824797135672
BRDN0007692834	Rnf31	653.6027708347322	645.3349356804199	565.2045155843952	658.9476199371496	674.6755824378666	718.7462759860149
BRDN0007692833	Rnf31	650.6091703576265	636.3022538435245	662.9907639553978	651.6259797156257	659.3420464733697	669.4608170612596
BRDN0007692832	Rnf31	1000.8604261789868	1033.7402546669246	1040.445682667468	869.4447763059613	1006.5371108123368	993.9234216492321
BRDN0007692831	Rnf31	475.9824758597973	439.5905160622456	474.26330459936275	485.97386970364784	543.2452741707498	510.30985595007064
BRDN0007692830	Rnf31	624.6646328893776	585.1170567677835	572.0495529703653	457.6025138452428	519.1497176551117	504.1491735844762
BRDN0007692829	Rnf223	559.8032892187553	555.0081173114654	544.6694034264847	569.257527223482	621.0082065621273	570.889899211749
BRDN0007692828	Rnf223	442.0550037859333	411.48883923634867	401.9014808048208	372.4884462700276	421.67223902366663	406.60503612923134
BRDN0007692827	Rnf223	225.51790260862512	251.91146011786222	235.66485857411632	302.9328641655507	280.384657636516	307.00733788545494
BRDN0007692826	Rnf223	703.4961121198262	636.3022538435245	676.6808387273381	593.9680629711252	616.6271962865567	596.5594090683924
BRDN0007692825	Rnf223	759.3766543591315	803.9086834836958	833.1388361209424	813.6172696168417	830.2014472206216	815.2636330469941
BRDN0007692824	Rnf223	876.1270729662516	851.0793552985942	828.2495237023923	869.4447763059613	889.3450859408242	844.0134840864347
BRDN0007692823	Rnf220	549.8246209617365	508.84107681177744	514.3556664314738	509.76920042360047	470.95860462383547	526.7383422583224
BRDN0007692822	Rnf220	807.2742619928218	832.0103603095928	857.585398213693	803.5500143122464	791.8676073093792	784.4602212190221
BRDN0007692821	Rnf220	558.8054223930534	534.9354910072533	511.4220789803437	669.014875241745	608.9604283043083	581.1577031544064
BRDN0007692820	Rnf220	403.13819758356	408.47794529071683	375.4991937446501	395.36857196228976	353.7665797523229	326.5161653765039
BRDN0007692819	Rnf220	432.0763355289145	428.55057159492895	385.27781858175035	334.96504013471775	369.1001157168199	443.5691303227978
BRDN0007692818	Rnf220	492.94621189672927	526.9064404855684	506.5327665617936	464.0089490390762	504.91143425950736	478.4796637278328
BRDN0007692817	Rnaseh2b	269.4240429395079	286.0349248350228	261.089283150577	241.6141273102882	222.33627148520605	278.25748684601433
BRDN0007692816	Rnaseh2b	86.81441383606366	71.25782337995305	79.20686118051212	107.9941932674773	100.76323633812294	92.41023548391621
BRDN0007692815	Rnaseh2b	242.48163864555713	237.86062170491374	256.1999707320269	286.459173667122	294.62294103212037	233.07914949832198
BRDN0007692814	Rnaseh2b	211.5477670487988	181.65726805311976	197.5282217094253	180.29539045502565	198.24071496956796	185.84725136209815
BRDN0007692813	Rnaseh2b	137.7056219468596	162.58827306411825	186.77173438861502	123.55267873821556	144.57333909382857	109.86550218643372
BRDN0007692812	Rnaseh2b	158.6608252865991	199.7226317269107	157.43585987731421	184.8714155934781	176.33566359171516	157.09740032265756
BRDN0007695901	Rmi2	307.34298231617936	324.1729148130259	283.58012027590763	286.459173667122	334.0520335122554	402.49791455216837
BRDN0007695900	Rmi2	403.13819758356	444.60867263829863	419.50300551160126	512.514815506672	508.19719196618524	444.59591071706353
BRDN0007695899	Rmi2	501.9270133280462	504.82655155093505	494.7984167572733	714.7751266262693	698.7711389535048	681.7821817924485
BRDN0007695898	Rmi2	497.9355460252387	546.9790667897805	550.5365783287448	741.3160724292934	722.8666954691429	791.6476839788821
BRDN0007695897	Rmi2	464.00807395137474	436.5796221166138	480.1304795016229	496.9563300359337	500.53042398393677	477.45288333356706
BRDN0007695896	Rmi2	606.7030300267437	618.2368901697336	585.7396277423057	753.2137377892697	665.9135618867256	704.3713504662946
BRDN0007692811	Rlim	359.2320572526772	381.3798997800304	407.76865570708094	602.2049082203396	564.05507297971	568.8363384232175
BRDN0007692810	Rlim	575.7691584299854	559.0226425723077	601.3854274816662	802.6348092845559	763.3910405181706	732.0944211114695
BRDN0007692809	Rlim	702.4982452941243	705.5528145930564	706.016713238639	917.0354377458666	923.297915576496	927.1826960219593
BRDN0007692808	Rlim	339.2747207386396	320.15838955218345	371.58774380981	385.30131665769443	354.86183232121556	362.45347917580466
BRDN0007692807	Rlim	559.8032892187553	535.9391223224638	500.66559165953345	570.1727322511725	530.1022433440381	514.4169775271336
BRDN0007692806	Rlim	532.8608849248045	585.1170567677835	509.46635401292366	565.5967071127201	594.7221449087039	562.6756560576231
BRDN0007694389	Rlf	676.5537078258754	694.5128701257397	716.7732005594493	678.1669255186498	669.1993195934034	689.9964249465744
BRDN0007694388	Rlf	683.5387756057886	741.6835419406382	730.4632753313896	636.982699272578	565.1503255486026	647.8984287816792
BRDN0007694387	Rlf	338.2768539129377	362.3109047910289	353.9862191030295	334.04983510702726	320.9090026855437	305.98055749118924
BRDN0007694386	Rlf	652.6049040090303	620.2441528001548	547.6029908776147	593.0528579434347	561.8645678419247	515.4437579213993
BRDN0007694385	Rlf	480.9718099883067	515.8664960182517	590.6289401608559	491.4650998697908	472.0538571927281	541.1132677780427
BRDN0007694384	Rlf	491.9483450710274	567.0516930939926	542.7136784590646	575.6639624173155	519.1497176551117	538.0329265952455
BRDN0007694383	Ripor2	438.0635364831258	514.862864703041	461.5510923111324	508.85399539591	515.8639599484337	532.8990246239168
BRDN0007694382	Ripor2	546.8310204846308	483.7502939315123	540.7579534916446	607.6961383864824	572.817093530851	602.7200914339868
BRDN0007694381	Ripor2	241.48377181985524	290.04945009586527	252.28852079718678	328.5586049408843	286.95617304987184	286.47173000014027
BRDN0007694380	Ripor2	424.0934009232995	397.43800082340016	405.8129307396609	600.3744981649586	553.1025472907835	614.0146757709099
BRDN0007694379	Ripor2	497.9355460252387	535.9391223224638	521.200703817444	436.55279820836165	434.81526985037834	411.73893810056
BRDN0007694378	Ripor2	510.90781475936313	504.82655155093505	498.7098666921134	431.0615680422187	473.14910976162076	487.72068727622445
