sgRNA	Gene	ahEGFRv3_1to10rep1	ahEGFRv3_1to10rep2	ahEGFRv3_1to10rep3	amCD19_1to10rep1	amCD19_1to10rep2	amCD19_1to10rep3
BRDN0007693405	Trim56	824.702827856937	769.0839720260808	703.6751253612113	806.8784702917701	780.6420684189828	782.2438280062466
BRDN0007693404	Trim56	413.9113814464829	368.53960828488107	376.8314878983536	376.788351730781	406.8134722746812	427.70907591909406
BRDN0007693403	Trim56	354.63261576193634	362.72056183827766	354.7214771288073	360.2464240938199	368.33111678923837	309.18728379693545
BRDN0007693402	Trim56	446.1507101521135	378.23801902922	389.32845050722756	563.3445356365091	565.1408777005031	527.6796310134365
BRDN0007693401	Trim56	395.19177123031034	418.9713441554437	444.1228250230596	343.7044964568588	387.0225465964535	346.28975785256773
BRDN0007693400	Trim56	463.83034202294317	415.09197985770817	430.6645575981184	557.8305597575221	533.2554974411362	557.567735113807
BRDN0007693399	Trim5	890.2214636135411	922.3188617866366	951.6917679065563	885.912124557251	893.890143133286	1014.1342908539483
BRDN0007693398	Trim5	509.5893892180317	587.7236911069419	563.324622215396	589.0764230717821	505.7681006658199	590.5477120521467
BRDN0007693397	Trim5	342.1528756178213	359.811038614976	325.8823326467905	484.3108813710283	452.9922988572126	425.6478273604478
BRDN0007693396	Trim5	328.63315712836334	287.0729580324337	380.6767071626225	394.2492753475733	390.3210342094914	393.69847470143117
BRDN0007693395	Trim5	699.9054264157865	691.4966860713689	721.9399168664886	727.8448160262892	741.0602170625274	761.6313424197843
BRDN0007693394	Trim5	895.4213553402558	928.13790823324	887.2843452300519	960.350798923576	926.8750192636655	935.8068456253912
BRDN0007693393	Trappc5	215.27551748598484	253.12852042724725	250.90055699354664	180.12321204690994	216.60068658949243	211.27797726123922
BRDN0007693392	Trappc5	339.03294058179256	298.71105092564045	258.5909955220845	263.7518462115467	247.38657097784667	300.9422895623505
BRDN0007693391	Trappc5	354.63261576193634	351.0824689450709	374.9088782662191	374.95035977111866	369.43061266025103	389.5759775841387
BRDN0007693390	Trappc5	318.2333736749341	335.56501175412853	354.7214771288073	308.7826492232742	311.15733149658047	298.8810410037043
BRDN0007693389	Trappc5	229.83521432078572	211.42535422658966	207.64184027052136	238.93895475610503	213.30219897645446	237.04358424431717
BRDN0007693388	Trappc5	23.9195019428872	18.426980414244053	27.877839665949626	22.97489949577933	15.392942194177127	20.612485586462363
BRDN0007696147	Tra2b	202.79577734186978	228.88249356639983	235.519679936471	267.4278301308714	246.28707510683404	236.01295996499405
BRDN0007696146	Tra2b	580.3079167013505	599.3617840001486	633.4998737883036	684.652004974224	644.304580413414	667.8445330013806
BRDN0007696145	Tra2b	97.75796446223465	97.95394851782365	117.27918756020188	59.73473868902626	72.56672748683502	59.776208200740854
BRDN0007696144	Tra2b	340.07291892713545	384.05706547582344	337.4179904395972	333.59554067871585	351.8386787240486	369.9941162769994
BRDN0007696143	Tra2b	157.0367301467812	158.0840951327253	136.50528388154646	144.2823688334942	129.74051277949292	144.28739910523655
BRDN0007696142	Tra2b	229.83521432078572	225.97297034309813	239.3648992007399	244.45293063509206	238.59060400974545	227.76796573040912
BRDN0007693387	Tpgs1	530.3889561248901	557.6586177994911	643.1129219489759	626.7552582448601	576.1358364106296	624.5583132698096
BRDN0007693386	Tpgs1	461.75038533225734	443.21737101629117	450.85195873553016	438.3610823794696	417.8084309848077	413.2803360085704
BRDN0007693385	Tpgs1	681.1858161996138	714.7728718577825	683.4877242237994	606.5373466885743	648.7025638974646	699.7938856603972
BRDN0007693384	Tpgs1	485.6698872751445	483.95069614251486	474.8845791372109	483.3918853911971	460.68876995430116	449.3521857848795
BRDN0007693383	Tpgs1	565.7482198665496	635.2459037542029	594.0863763295472	700.274936631354	779.5425725479702	775.0294580509849
BRDN0007693382	Tpgs1	348.39274568987884	355.9316743172404	352.79886749667287	384.1403195694304	292.4659016893654	369.9941162769994
BRDN0007693381	Tpcn2	558.468371449149	529.5332266409081	514.2980765959672	702.1129285910164	687.1849193829074	701.8551342190435
BRDN0007693380	Tpcn2	517.9092159807751	474.2522853981759	539.2920018137152	591.8334110112755	532.1560015701235	559.6289836724532
BRDN0007693379	Tpcn2	324.4732437469916	388.9062708479929	366.25713492161407	352.8944562551705	393.61952182252935	346.28975785256773
BRDN0007693378	Tpcn2	614.6272020976668	643.9744734241079	562.3633173993287	688.3279888935488	724.5677789973375	694.6407642637816
BRDN0007693377	Tpcn2	367.11235590605145	437.3983245696878	373.9475734501519	385.05931554926156	423.305910339871	391.6372261427849
BRDN0007693376	Tpcn2	575.1080249746358	530.503067715342	561.4020125832615	602.8613627692496	581.6333157656928	584.363966376208
BRDN0007696141	Top2a	103.9978345342922	85.34601455018299	95.16917679065563	64.32971858818212	69.26823987379707	45.3474682902172
BRDN0007696140	Top2a	161.1966435281529	145.47616116508462	176.88008615637006	136.9304009948448	161.62589303885983	123.67491351877418
BRDN0007696139	Top2a	122.71744475046478	129.95870397414228	116.31788274413465	116.712489438559	122.04404168240436	122.64428923945107
BRDN0007696138	Top2a	296.3938284227327	303.56025629780993	331.65016154319386	233.424978877118	190.21278568518878	154.59364189846772
BRDN0007696137	Top2a	17.679631870829674	15.51745719094236	23.071315585613483	28.48887537476637	30.785884388354255	37.10247405563226
BRDN0007696136	Top2a	210.07562575927022	199.7872613333829	198.9900969259163	176.44722812758525	175.9193393620243	179.32862460222256
BRDN0007693375	Tomm40	419.1112731731975	441.27768886742336	458.542397264068	395.16827132740445	358.4356539501245	389.5759775841387
BRDN0007693374	Tomm40	270.39436978915967	282.2237526602642	258.5909955220845	310.62064118293654	314.45581910961846	268.9929369033338
BRDN0007693373	Tomm40	135.19718489457983	108.62220033659652	130.73745498514307	83.62863416463676	67.06924813177177	103.06242793231182
BRDN0007693372	Tomm40	25.99945863357305	16.487298265376257	26.9165348498824	7.351967838649386	10.994958710126518	13.398115631200536
BRDN0007693371	Tomm40	256.8746512997017	265.7364543948879	220.1388028793953	201.26011958302692	213.30219897645446	223.64546861311663
BRDN0007693370	Tomm40	210.07562575927022	191.05869166347782	216.2935836151264	254.561886413235	224.297157686581	271.05418546198007
BRDN0007696135	Tomm20	369.1923125967373	392.7856351457285	389.32845050722756	420.90015876267734	393.61952182252935	446.2603129469102
BRDN0007696134	Tomm20	171.5964269815821	160.02377728159308	166.30573317963052	138.76839295450716	136.33748800556884	144.28739910523655
BRDN0007696133	Tomm20	206.95569072324145	247.30947398064387	264.3588244184878	227.91100299813095	236.39161226772015	236.01295996499405
BRDN0007696132	Tomm20	170.5564486362392	159.0539362071592	210.52575471872305	80.87164622514324	129.74051277949292	116.46054356351236
BRDN0007696131	Tomm20	242.3149544649008	221.12376497092865	212.4483643508575	217.80204721998805	183.61581045911288	211.27797726123922
BRDN0007696130	Tomm20	354.63261576193634	318.1078724143184	352.79886749667287	267.4278301308714	260.5805214299985	305.06478667964296
BRDN0007694641	Tns3	841.3424813824238	824.3649132688129	855.5612862998333	923.590959730329	960.9593912650578	1032.6855278817643
BRDN0007694640	Tns3	462.7903636776002	541.1713195341148	493.14937064248824	484.3108813710283	438.6988525340481	441.1071915502946
BRDN0007694639	Tns3	457.5904719508856	459.70466928166746	394.1349745875637	413.54819092402795	405.71397640366854	447.29093722623327
BRDN0007694638	Tns3	575.1080249746358	592.5728964791114	589.2798522492111	584.4814431726262	595.9267620888573	648.2626716942414
BRDN0007694637	Tns3	1023.3386918174351	1050.3378836119111	1013.2152761348589	963.1077868630695	995.04376326645	940.9599670220069
BRDN0007694636	Tns3	293.27389338670395	246.33963290620997	294.15927371657193	226.07301103846862	250.68505859088464	237.04358424431717
BRDN0007693369	Tnfrsf11a	474.2301254763724	487.83006044025046	422.01281425351334	486.1488733306906	456.2907864702505	472.0259199299881
BRDN0007693368	Tnfrsf11a	327.5931787830204	309.37930274441334	328.76624709499214	355.651444194664	324.3512819487323	354.53475208715264
BRDN0007693367	Tnfrsf11a	467.99025540431484	452.9157817606302	402.78671793216876	405.2772271055474	466.1862493093644	479.24028988525
BRDN0007693366	Tnfrsf11a	171.5964269815821	218.21424174762694	212.4483643508575	185.637187925897	214.40169484746713	239.10483280296341
BRDN0007693365	Tnfrsf11a	434.71094835334134	472.3126032493081	477.76849358541256	473.2829296130542	454.09179472822524	438.0153187123252
BRDN0007693364	Tnfrsf11a	752.9443220282755	767.1442898772129	745.9725372681693	725.0878280867956	704.7768533191098	677.1201515152886
BRDN0007696129	Tmx2	133.117228203894	130.92854504857618	135.54397906547922	139.68738893433832	158.32740542582187	162.83863613305266
BRDN0007696128	Tmx2	194.4759505791264	229.85233464083373	219.1774980633281	143.363372853663	170.42186000696105	152.53239333982148
BRDN0007696127	Tmx2	106.07779122497803	89.22537884791858	104.7822249513279	81.79064220497442	76.96471097088563	89.66431230111128
BRDN0007696126	Tmx2	115.43759633306433	128.98886289970838	131.69875980121031	115.79349345872782	151.73043019974597	121.61366496012795
BRDN0007696125	Tmx2	333.83304885507795	380.17770117808783	322.03711338252157	368.5173879123005	338.6447282718968	390.6066018634618
BRDN0007696124	Tmx2	161.1966435281529	158.0840951327253	163.42181873142886	147.0393567729877	131.93950452151822	155.62426617779084
BRDN0007694635	Tmprss7	537.6688045422906	536.3221141619454	478.7297984014798	715.8978682884839	765.2491262248058	719.3757469675365
BRDN0007694634	Tmprss7	632.3068339684964	612.9395590422232	591.2024618813456	748.9817235624062	814.7264404203751	788.4275736821854
BRDN0007694633	Tmprss7	462.7903636776002	508.1967230033623	497.9558947228244	426.41413464166436	472.7832245354403	435.95407015367897
BRDN0007694632	Tmprss7	564.7082415212066	527.5935444920402	581.5894137206733	548.6405999592104	583.8323075077182	571.9964750243306
BRDN0007694631	Tmprss7	585.507808428065	595.4824197024132	618.118996731228	547.7216039793792	580.5338198946802	552.4146137171913
BRDN0007694630	Tmprss7	316.1534169842482	332.65548853082686	357.605391577009	274.7797979695208	351.8386787240486	280.3298039758881
BRDN0007696123	Tmem94	524.1490860528327	550.8697302784539	493.14937064248824	574.3724873944833	518.9620511179717	555.5064865551607
BRDN0007696122	Tmem94	297.43380676807567	302.59041522337606	329.7275519110594	393.33027936774215	378.2265796283522	400.912844656693
BRDN0007696121	Tmem94	609.4273103709522	653.6728841684469	707.5203446254802	840.8813215455235	758.6521509987298	814.1931806652634
BRDN0007696120	Tmem94	654.1463792206979	608.0903536700538	677.7198953273961	807.7974662716013	853.2087959058179	888.3981287765279
BRDN0007696119	Tmem94	617.7471371336956	621.6681287121284	612.3511678348245	760.0096753203802	854.3082917768305	782.2438280062466
BRDN0007696118	Tmem94	915.1809439017712	871.887125916074	910.3556608156654	1026.5185094714204	1025.8296476548041	954.3580826532075
BRDN0007693363	Tmem92	379.5920960501665	410.2427744855387	430.6645575981184	334.51453665854706	384.82355485442815	348.3510064112139
BRDN0007693362	Tmem92	799.7433475687069	912.6204510422976	841.141714058825	861.0992331018093	766.3486220958183	739.9882325539988
BRDN0007693361	Tmem92	647.9065091486403	647.8538377218435	686.3716386720012	731.5207999456138	666.294497833667	689.4876428671661
BRDN0007693360	Tmem92	666.6261193648129	713.8030307833486	596.9702907777489	629.5122461843537	546.449447893288	577.1495964209462
BRDN0007693359	Tmem92	818.4629577848796	850.5506222785282	846.9095429552283	942.8898753067837	1013.7351930736651	998.6749266641015
BRDN0007693358	Tmem92	398.31170626633906	403.4538869645014	367.2184397376813	343.7044964568588	362.8336374341751	347.3203821318908
BRDN0007696366	Tmem35b	585.507808428065	583.8443268092063	579.6668040885388	542.2076281003922	531.0565056991109	543.1389952032832
BRDN0007693357	Tmem267	144.55699000266614	141.59679686734904	132.66006461727753	112.11750953940313	105.55160361721458	113.368670725543
BRDN0007693356	Tmem267	68.63857079263285	70.79839843367452	85.55612862998333	54.22076281003922	43.97983484050607	42.255595452247846
BRDN0007693355	Tmem267	537.6688045422906	508.1967230033623	505.6463332513622	483.3918853911971	449.69381124417464	525.6183824547903
BRDN0007693354	Tmem267	298.47378511341856	311.31898489328114	290.314054452303	384.1403195694304	436.4998607920228	451.41343434352575
BRDN0007693353	Tmem267	302.6336984947903	301.6205741489421	280.70100629163073	298.6736934451313	223.19766181556832	267.96231262401074
BRDN0007693352	Tmem267	560.5483281398349	590.6332143302436	546.0211355261858	499.0148170483271	506.86759653683254	525.6183824547903
BRDN0007694629	Tmem189	924.5407490098576	960.1426636895586	998.7957038938504	962.1887908832383	987.3472921693614	1026.5017822058257
BRDN0007694628	Tmem189	603.1874402988947	650.7633609451452	622.9255208115641	691.0849768330422	575.036340539617	691.5488914258123
BRDN0007694627	Tmem189	870.4618750520256	875.7664902138094	829.6060562660182	787.5795547153155	757.5526551277171	827.5912962964638
BRDN0007694626	Tmem189	443.0307751160847	451.94594068619625	438.3549961266562	630.4312421641848	675.0904648017682	582.3027178175618
BRDN0007694625	Tmem189	586.5477867734079	577.055439288169	641.1903123168414	668.110077337263	616.8171836380977	637.9564289010101
BRDN0007694624	Tmem189	477.35006051240117	582.8744857347724	583.5120233528077	647.892165780977	701.4783657060719	687.4263943085198
BRDN0007693351	Tmem185b	575.1080249746358	527.5935444920402	534.4854777333791	476.0399175525477	404.6144805326559	426.6784516397709
BRDN0007693350	Tmem185b	645.8265524579544	578.9951214370368	576.7828896403371	506.36678488697646	518.9620511179717	485.42403556118865
BRDN0007693349	Tmem185b	457.5904719508856	459.70466928166746	400.8641083000343	425.4951386618332	423.305910339871	432.86219731570964
BRDN0007693348	Tmem185b	389.9918795035957	335.56501175412853	347.9923434163367	357.48943615432637	312.25682736759313	297.85041672438115
BRDN0007693347	Tmem185b	592.7876568454654	599.3617840001486	609.4672533866229	487.98686529035297	548.6484396353133	473.05654420931126
BRDN0007693346	Tmem185b	716.5450799412732	653.6728841684469	659.4551038221188	664.4340934179382	631.1106299612621	651.3545445322106
BRDN0007696117	Tmem167	874.6217884333973	900.0125170746569	869.9808585408418	860.1802371219782	847.7113165507546	919.3168571562214
BRDN0007696116	Tmem167	536.6288261969477	588.6935321813759	655.6098845578498	518.3137326247817	526.6585222150602	478.20966560592683
BRDN0007696115	Tmem167	498.14962741925956	441.27768886742336	418.1675949892444	552.3165838785351	573.9368446686043	595.7008334487623
BRDN0007696114	Tmem167	522.0691293621468	494.61894796128774	558.5180981350597	751.7387115018997	725.6672748683502	735.8657354367064
BRDN0007696113	Tmem167	352.5526590712505	384.05706547582344	330.6888567271266	371.274375851794	370.5301085312637	357.62662492512203
BRDN0007696112	Tmem167	421.19122986388334	342.3538992751658	354.7214771288073	306.9446572636119	347.440695239998	318.4629023108435
BRDN0007696111	Tmem161b	765.4240621723904	732.2300111975926	770.0051576698501	779.3085908968349	800.4329940972106	766.7844638163999
BRDN0007696110	Tmem161b	180.95623208966842	156.1444129838575	199.95140174198352	232.50598289728683	241.8890916227834	234.98233568567093
BRDN0007696109	Tmem161b	252.71473791833003	270.5856597670574	242.2488136489416	315.2156210820924	338.6447282718968	322.585399428136
BRDN0007696108	Tmem161b	590.7077001547797	601.3014661490165	596.0089859616817	602.8613627692496	528.8575139570855	570.9658507450075
BRDN0007696107	Tmem161b	256.8746512997017	231.7920167897015	231.67446067220206	294.9977095258066	286.96842233430215	285.48292537250376
BRDN0007696106	Tmem161b	402.4716196477108	373.38881365705055	355.68278194487453	488.9058612701841	479.3801997615162	451.41343434352575
BRDN0007694623	Tmem161a	582.3878733920362	670.1601824338233	658.4937990060515	558.7495557373533	643.2050845424013	578.1802207002693
BRDN0007694622	Tmem161a	709.2652315238727	731.2601701231588	782.502120278724	969.5407587218878	996.1432591374626	966.7255740050848
BRDN0007694621	Tmem161a	847.5823514544813	935.8966368287112	877.6712970693796	850.9902773236664	932.3724986187289	946.1130884186225
BRDN0007694620	Tmem161a	659.3462709474124	669.1903413593893	695.9846868326734	657.0821255792888	590.429282733794	697.732637101751
BRDN0007694619	Tmem161a	271.4343481345026	266.70629546932184	246.0940329132105	249.9669065140791	274.87396775316296	275.17668257927255
BRDN0007694618	Tmem161a	695.7455130344148	643.0046323496741	697.9072964648079	595.5093949306003	613.5186960250597	577.1495964209462
BRDN0007696383	Tmem154	382.7120310861952	452.9157817606302	464.31022616047136	402.52023916605384	448.594315373162	515.3121396615591
BRDN0007694617	Tmem139	396.2317495756532	382.11738332695563	367.2184397376813	391.4922874080798	444.1963318891114	419.4640816845091
BRDN0007694616	Tmem139	666.6261193648129	594.5125786279792	597.9315955938162	642.37818990199	652.0010515105025	604.9764519626704
BRDN0007694615	Tmem139	759.184192100333	731.2601701231588	780.5795106465896	870.2891929001211	848.8108124217673	899.7349958490821
BRDN0007694614	Tmem139	325.51322209233456	306.4697795211116	373.9475734501519	298.6736934451313	286.96842233430215	312.2791566349048
BRDN0007694613	Tmem139	460.7104069869144	436.4284834952539	425.85803351778225	444.79405423828786	449.69381124417464	464.8115499747263
BRDN0007694612	Tmem139	539.7487612329764	631.3665394564673	675.7972856952616	705.788912510341	642.1055886713887	613.2214461972553
BRDN0007694845	Tmem121b	1341.5720654923691	1489.6758903304667	1454.4541867097166	1289.351359703136	1301.80311127898	1328.4746960474993
BRDN0007694844	Tmem121b	479.430017203087	519.8348158965691	497.9558947228244	632.2692341238471	605.8222249279712	662.691411604765
BRDN0007694843	Tmem121b	385.831966122224	392.7856351457285	444.1228250230596	406.19622308537856	390.3210342094914	368.96349199767633
BRDN0007694842	Tmem121b	793.5034774966495	782.6617470681554	757.508195060976	748.062727582575	677.2894565437936	744.1107296712913
BRDN0007694841	Tmem121b	669.7460544008417	633.306221605335	670.9907616149255	671.7860612565876	624.5136547351863	663.7220358840881
BRDN0007694840	Tmem121b	718.625036631959	806.9077739290028	728.6690505789592	734.2777878851074	700.3788698350593	715.2532498502441
BRDN0007696374	Tmco6	550.1485446864057	574.1459160648674	580.628108904606	665.3530893977694	688.2844152539201	666.8139087220575
BRDN0007696105	Tm9sf3	385.831966122224	441.27768886742336	457.5810924480008	419.9811627828461	372.72910027328896	375.147237673615
BRDN0007696104	Tm9sf3	459.67042864157145	410.2427744855387	472.9619695050764	368.5173879123005	356.23666220809923	318.4629023108435
BRDN0007696103	Tm9sf3	505.42947583666006	509.16656407779624	532.5628681012446	465.9309617744048	487.0766708586048	447.29093722623327
BRDN0007696102	Tm9sf3	249.59480288230125	235.6713810874371	226.86793659186594	319.8106009812483	299.06287691544134	284.4523010931806
BRDN0007696101	Tm9sf3	323.4332654016487	443.21737101629117	416.24498535710995	434.6850984601449	403.51498466164327	455.53593146081823
BRDN0007696100	Tm9sf3	610.4672887162951	675.9792288804266	550.8276596065219	542.2076281003922	661.8965143496165	562.7208565104225
BRDN0007694611	Tlnrd1	639.586682385897	656.5824073917487	603.6994244902195	600.1043748297561	626.7126464772116	646.2014231355951
BRDN0007694610	Tlnrd1	393.11181453962445	389.87611192242684	439.31630094272344	364.84140399297576	348.54019111101064	363.8103706010607
BRDN0007694609	Tlnrd1	322.3932870563058	327.8062831586574	358.56669639307626	404.3582311257162	405.71397640366854	374.1166133942919
BRDN0007694608	Tlnrd1	352.5526590712505	372.4189725826167	358.56669639307626	315.2156210820924	344.14220762696004	320.52415086948974
BRDN0007694607	Tlnrd1	301.59372014944734	399.5745226667658	349.9149530484712	340.0285125375341	312.25682736759313	322.585399428136
BRDN0007694606	Tlnrd1	437.8308833893701	418.00150308100984	418.1675949892444	319.8106009812483	352.93817459506124	312.2791566349048
BRDN0007696356	Tle3	386.87194446756695	407.33325126223696	438.3549961266562	459.49798991558663	489.2756626006301	444.19906438826393
BRDN0007696352	Tlcd3a	715.5051015959302	647.8538377218435	654.6485797417827	646.9731698011459	583.8323075077182	707.0082556156591
BRDN0007696099	Tk1	223.5953442487282	240.5205864596066	241.28750883287435	200.34112360319577	201.2077443953153	189.63486739545374
BRDN0007696098	Tk1	317.19339532959117	335.56501175412853	314.3466748539837	240.77694671576737	275.9734636241756	280.3298039758881
BRDN0007696097	Tk1	688.4656646170143	777.8125416959858	860.3678103801695	788.4985506951466	744.3587046755654	758.539469581815
BRDN0007696096	Tk1	220.47540921269945	215.30471852432527	220.1388028793953	276.6177899291831	250.68505859088464	225.70671717176288
BRDN0007696095	Tk1	755.0242787189613	751.6268326862706	780.5795106465896	837.2053376261988	717.9708037712617	803.8869378720321
BRDN0007696094	Tk1	450.31062353348517	480.0713318447793	471.039359872942	521.0707205642752	509.0665882788578	542.1083709239601
BRDN0007694605	Tinagl1	1219.8945990872473	1279.2203771783109	1276.6127957372794	1212.1556973973175	1289.7086566978408	1233.6572623497725
BRDN0007694604	Tinagl1	368.15233425139434	397.634840517898	420.09020462137886	402.52023916605384	393.61952182252935	388.54535330481554
BRDN0007694603	Tinagl1	321.35330871096284	323.9269188609218	303.7723218772442	372.19337183162514	396.91800943556734	390.6066018634618
BRDN0007694602	Tinagl1	741.5045602295033	725.4411236765553	651.764665293581	733.3587919052762	756.4531592567045	786.3663251235391
BRDN0007694601	Tinagl1	511.66934590871756	557.6586177994911	553.7115740547237	612.0513225675613	583.8323075077182	553.4452379965145
BRDN0007694600	Tinagl1	589.6677218094367	706.0443021878774	672.9133712470599	588.1574270919508	588.2302909917688	606.0070762419934
BRDN0007693345	Timm13	433.67097000799845	484.9205372169488	489.30415137821933	522.9087125239375	535.4544891831615	579.2108449795924
BRDN0007693344	Timm13	89.43813769949128	116.3809289320677	118.2404923762691	125.90244923687072	147.33244671569534	112.33804644621988
BRDN0007693343	Timm13	196.55590726981222	175.54123447253545	169.18964762783222	189.3131718452217	216.60068658949243	243.2273299202559
BRDN0007693342	Timm13	59.27876568454655	51.40157694499657	67.29133712470599	68.00570250750681	69.26823987379707	48.439341128186555
BRDN0007693341	Timm13	121.67746640512186	92.13490207122027	124.00832127267248	83.62863416463676	76.96471097088563	74.20494811126451
BRDN0007693340	Timm13	209.0356474139273	198.817420258949	189.377048765244	300.51168540479364	304.5603562705046	312.2791566349048
BRDN0007696093	Timm10	75.91841921003329	64.97935198707114	66.33003230863876	60.65373466885743	69.26823987379707	55.65371108344838
BRDN0007696092	Timm10	563.6682631758637	522.7443391198708	523.9111247566395	486.1488733306906	480.4796956325289	478.20966560592683
BRDN0007696091	Timm10	233.99512770215742	214.33487744989137	213.40966916692472	335.4335326383782	385.9230507254408	381.3309833495537
BRDN0007696090	Timm10	379.5920960501665	418.9713441554437	421.0515094374461	446.63204619795016	416.70893511379506	401.9434689360161
BRDN0007696089	Timm10	75.91841921003329	66.91903413593893	73.05916602110936	81.79064220497442	97.85513252012602	72.14369955261827
BRDN0007696088	Timm10	203.8357556872127	184.26980414244053	214.37097398299196	206.77409546201397	214.40169484746713	232.92108712702472
