sgRNA	Gene	amCD19_1to2rep1	amCD19_1to2rep2	amCD19_1to2rep3	amCD19_1to10rep1	amCD19_1to10rep2	amCD19_1to10rep3
BRDN0007696850	BRDN0007696850_NegCtrl	1690.4403675264218	1683.238468469501	1613.5813545291674	1503.178637320898	1515.7493610480228	1595.7372111449397
BRDN0007696849	BRDN0007696849_NegCtrl	392.5719687442624	407.7127007524231	419.9654021171877	383.41482851621623	392.83011253456976	350.41526596088204
BRDN0007696848	BRDN0007696848_NegCtrl	474.51929085166836	506.7937202090175	492.5308525510419	598.3838118684045	618.9469577983709	582.2284419042347
BRDN0007696847	BRDN0007696847_NegCtrl	869.3060520853201	846.7441145514708	898.2117171812504	1076.4491629053603	1040.5207371037627	1018.8997733324107
BRDN0007696846	BRDN0007696846_NegCtrl	508.8485744372033	555.7647987910125	607.9499154458337	394.64455152715146	387.0813791804053	415.10731506135255
BRDN0007696845	BRDN0007696845_NegCtrl	800.0937867919029	905.3955226206043	873.6423127036462	909.6075638857515	822.0688696455143	878.733666948058
BRDN0007696844	BRDN0007696844_NegCtrl	743.6165783124744	854.7161505997026	784.5067987848962	713.8895342665951	755.0003138469292	823.0266246670973
BRDN0007696843	BRDN0007696843_NegCtrl	602.4235571139034	519.8906365739697	543.9551875041669	579.1328581353727	563.3758687081147	576.8374378125288
BRDN0007696842	BRDN0007696842_NegCtrl	1450.1353824276773	1332.4688823473045	1427.8823671984383	1541.6805447869615	1504.251894339694	1487.917129310822
BRDN0007696841	BRDN0007696841_NegCtrl	668.8673317955838	577.9726134968009	574.809788476042	689.8258421003054	749.2515804927648	745.755566019313
BRDN0007696840	BRDN0007696840_NegCtrl	772.9625787968833	727.733004974297	794.7916657755212	726.7235034219495	728.1728915274952	833.808632850509
BRDN0007696839	BRDN0007696839_NegCtrl	815.0436360952809	748.8019573874809	862.214682714063	747.5787032994007	850.8125364163365	765.5225810222346
BRDN0007696838	BRDN0007696838_NegCtrl	275.74166492897416	262.507758445345	275.9772642484376	271.1175984068642	229.94933416657742	323.4602455023526
BRDN0007696837	BRDN0007696837_NegCtrl	284.6008348865315	282.43784856592436	286.2621312390626	450.79316658182745	444.56871272204967	411.51331233354864
BRDN0007696836	BRDN0007696836_NegCtrl	911.3871093837178	802.328485139894	895.3548096838546	683.4088575226281	689.8480024997323	745.755566019313
BRDN0007696835	BRDN0007696835_NegCtrl	651.148991880469	601.8887216414961	585.6660369661461	792.4975953431415	764.5815361038699	742.1615632915091
BRDN0007696834	BRDN0007696834_NegCtrl	1058.117111805762	974.8661224694808	1082.7679415130215	734.7447341440462	772.2465139094224	848.1846437617247
BRDN0007696833	BRDN0007696833_NegCtrl	714.8242759504128	654.2763871013046	637.0903719192711	925.6500253299446	961.9547145968488	832.011631486607
BRDN0007696832	BRDN0007696832_NegCtrl	1059.7782061728042	1030.6703748071031	1083.3393230125005	946.5052252073957	1063.5156705204206	1033.2757842436265
BRDN0007696831	BRDN0007696831_NegCtrl	571.4164622624525	474.3361448697883	541.0982800067711	624.0517501791135	624.6956911525353	580.4314405403328
BRDN0007696830	BRDN0007696830_NegCtrl	754.6905407594212	719.7609689260653	781.0785097880212	951.3179636406537	1046.2694704579274	1060.2308047021559
BRDN0007696829	BRDN0007696829_NegCtrl	702.6429172587715	641.7489018826548	718.797926344792	712.2852881221758	634.276913409476	711.6125401051758
BRDN0007696828	BRDN0007696828_NegCtrl	530.9964993310967	436.1842580675364	512.5292050328128	498.9205509144069	459.89866833315483	463.62635188670544
BRDN0007696827	BRDN0007696827_NegCtrl	927.4443549317905	870.6602226961661	833.6456077401045	864.6886718420106	921.7135811176978	893.1096778592737
BRDN0007696826	BRDN0007696826_NegCtrl	386.4812893984417	369.5608139501712	361.11310767083353	385.01907466063557	521.2184907775754	454.64134506719563
BRDN0007696825	BRDN0007696825_NegCtrl	601.869858991556	579.1114757894054	543.9551875041669	863.0844256975913	875.7237142843824	880.53066831196
BRDN0007696824	BRDN0007696824_NegCtrl	743.6165783124744	657.6929739791183	720.5120708432295	813.3527952205926	791.408958423304	792.477601480764
BRDN0007696823	BRDN0007696823_NegCtrl	549.8222354909062	540.9595889871536	592.5226149598961	516.5672585030194	517.3860018747991	440.26533415598
BRDN0007696822	BRDN0007696822_NegCtrl	212.62007898137765	216.3838355948614	244.55128177708346	394.64455152715146	431.15500156233264	361.1972741442938
BRDN0007696821	BRDN0007696821_NegCtrl	652.8100862475111	640.6100395900503	608.5212969453128	723.515011133111	693.6804914025086	708.0185373773719
BRDN0007696820	BRDN0007696820_NegCtrl	455.6935546918589	422.517910556282	437.1068471015627	622.4475040346941	636.1931578608642	562.4614269013132
BRDN0007696819	BRDN0007696819_NegCtrl	1223.119152265269	1103.5575615337932	1121.6218834776048	986.6113788178786	992.6146258190591	1013.508769240705
BRDN0007696818	BRDN0007696818_NegCtrl	745.2776726795164	714.0666574630427	781.6498912875004	694.6385805335633	666.8530690830745	664.8905046437249
BRDN0007696817	BRDN0007696817_NegCtrl	1534.85119514682	1437.8136444132238	1448.4521011796883	1216.0185774698407	1253.223871207847	1144.689868805548
BRDN0007696816	BRDN0007696816_NegCtrl	767.42559757341	723.7469869501812	779.3643652895837	633.6772270456294	592.1195354789369	578.6344391764309
BRDN0007696815	BRDN0007696815_NegCtrl	1281.2574551117393	1148.5426220916722	1257.6106803536463	924.0457791855254	931.2948033746385	1011.7117678768029
BRDN0007696814	BRDN0007696814_NegCtrl	659.4544637156791	580.25033808201	673.0874063864586	646.5111962009838	760.7490472010936	652.3114950964111
BRDN0007696813	BRDN0007696813_NegCtrl	474.51929085166836	397.46294011898226	419.3940206177085	587.1540888574692	735.8378693330477	713.4095414690778
BRDN0007696812	BRDN0007696812_NegCtrl	832.2082778880484	786.3844130434305	842.7877117317712	806.9358106429154	841.2313141593958	792.477601480764
BRDN0007696811	BRDN0007696811_NegCtrl	1182.1454912115657	1089.3217828762365	1173.0462184307298	978.5901480957821	971.5359368537896	1015.3057706046069
BRDN0007696810	BRDN0007696810_NegCtrl	646.165708779343	551.2093496205944	585.6660369661461	789.2891030543029	770.3302694580343	749.3495687471169
BRDN0007696809	BRDN0007696809_NegCtrl	1052.5801305822888	936.1448045209268	1074.197219020834	1119.7638088046817	1195.7365376662026	1214.7729219977243
BRDN0007696808	BRDN0007696808_NegCtrl	1514.9180627423157	1494.1873278971482	1466.1649276635424	1373.2346996229335	1525.3305833049635	1394.4730583879202
BRDN0007696807	BRDN0007696807_NegCtrl	1131.2052639556107	1212.3189104775263	1063.3409705307297	832.6037489536244	921.7135811176978	961.395729687548
BRDN0007696806	BRDN0007696806_NegCtrl	523.7984237405814	503.9465644775062	500.5301935437502	521.3799969362773	526.96722413174	548.0854159900975
BRDN0007696805	BRDN0007696805_NegCtrl	1397.5340608046802	1264.1371447910324	1397.5991477260422	842.2292258201403	984.9496480135066	1094.3738306162932
BRDN0007696804	BRDN0007696804_NegCtrl	1041.506168135342	1128.612531971093	987.9186125994796	721.9107649886917	707.0942025622255	749.3495687471169
BRDN0007696803	BRDN0007696803_NegCtrl	1117.3628108969274	1084.196902559516	1075.9113635192714	1097.3043627828113	1182.3228265064856	1006.3207637850971
BRDN0007696802	BRDN0007696802_NegCtrl	342.739137733002	302.937369832806	330.2585066989585	266.30485997360626	268.2742231943403	278.53521140480365
BRDN0007696801	BRDN0007696801_NegCtrl	2646.1233266979266	2594.3283025531277	2660.352261575001	1501.5743911764787	1465.927005311931	1516.6691511332535
BRDN0007696800	BRDN0007696800_NegCtrl	1378.7083246448706	1312.5387922267253	1352.460009267188	830.9995028092051	952.3734923399081	869.7486601285482
BRDN0007696799	BRDN0007696799_NegCtrl	664.4377468168051	706.6640525611132	711.3699668515628	839.0207335313016	791.408958423304	905.6886874065874
BRDN0007696798	BRDN0007696798_NegCtrl	989.4585446346923	961.1997749582265	998.7748610895839	1134.2020241044556	1197.6527821175907	1195.005906994803
BRDN0007696797	BRDN0007696797_NegCtrl	1904.1678427524942	1782.8889190723976	1790.7096193677091	1827.2363584935995	1807.018517659021	1809.5803734492729
BRDN0007696796	BRDN0007696796_NegCtrl	856.5709952713313	798.3424671157782	805.0765327661462	784.4763646210449	841.2313141593958	878.733666948058
BRDN0007696795	BRDN0007696795_NegCtrl	339.9706471212653	358.1721910241259	355.970674175521	359.3511363499265	354.50522350680683	357.60327141648986
BRDN0007696794	BRDN0007696794_NegCtrl	1999.403919796236	1832.998859946997	1792.9951453656258	1549.701775509058	1693.9600950271204	1646.0532493341946
BRDN0007696793	BRDN0007696793_NegCtrl	787.9124281002614	900.270642303884	794.7916657755212	609.6135348793396	666.8530690830745	600.1984555432543
BRDN0007696792	BRDN0007696792_NegCtrl	1143.9403207695996	1280.6506480337982	1221.0422643869797	908.0033177413321	915.9648477635334	738.5675605637052
BRDN0007696791	BRDN0007696791_NegCtrl	1326.1070030218737	1427.563883779783	1355.8882982640632	1583.3909445418637	1584.734161297996	1653.2412547898023
BRDN0007696790	BRDN0007696790_NegCtrl	1405.285834517543	1555.685891697793	1409.598159215105	1527.2423294871876	1492.7544276313652	1333.3750120152536
BRDN0007696789	BRDN0007696789_NegCtrl	824.4565041751857	888.8820193778386	871.9281682052087	665.7621499340156	678.3505357914033	763.7255796583327
BRDN0007696788	BRDN0007696788_NegCtrl	1577.485950567565	1653.0586177154808	1614.1527360286466	1493.5531604543821	1598.147872457713	1676.6022725205278
BRDN0007696787	BRDN0007696787_NegCtrl	765.2108050840205	735.1356098762266	739.9390418255211	577.5286119909533	630.4444245066998	645.1234896408033
BRDN0007696786	BRDN0007696786_NegCtrl	1259.663228340193	1210.6106170386195	1220.4708828875007	996.2368556843945	940.8760256315793	956.0047255958423
BRDN0007696785	BRDN0007696785_NegCtrl	824.4565041751857	801.7590539935918	842.2163302322921	789.2891030543029	879.5562031871586	849.9816451256266
BRDN0007696784	BRDN0007696784_NegCtrl	671.0821242849732	726.5941426816926	675.9443138838545	778.0593800433677	793.3252028746921	747.552567383215
BRDN0007696783	BRDN0007696783_NegCtrl	1517.132855231705	1466.2852017283371	1518.7320256156258	641.6984577677259	743.5028471386003	713.4095414690778
BRDN0007696782	BRDN0007696782_NegCtrl	961.2199403949782	1018.7123207347554	957.6353931270838	675.3876268005315	664.9368246316864	796.0716042085679
BRDN0007696781	BRDN0007696781_NegCtrl	1197.6490386372914	1326.2051397379796	1266.1814028458339	1156.6614701263259	998.3633591732237	1058.433803338254
BRDN0007696780	BRDN0007696780_NegCtrl	1005.5157901827652	979.9910027862013	1098.1952419989589	1068.4279321832637	1153.5791597356633	1141.095866077744
BRDN0007696779	BRDN0007696779_NegCtrl	1293.4388138033808	1261.289989059521	1176.4745074276047	1464.6767298548343	1377.7797605480764	1389.0820542962144
BRDN0007696778	BRDN0007696778_NegCtrl	973.9549972089669	909.9509717910224	997.0607165911463	1052.3854707390706	902.5511366038164	916.4706955899991
BRDN0007696777	BRDN0007696777_NegCtrl	789.5735224673034	758.4822868746195	805.0765327661462	960.9434405071696	843.1475586107839	875.1396642202541
BRDN0007696776	BRDN0007696776_NegCtrl	909.1723168943283	981.1298650788058	964.4919711208338	1126.180793382359	1092.2593372912427	1040.4637896992342
BRDN0007696775	BRDN0007696775_NegCtrl	1037.0765831565634	884.3265702074204	1062.7695890312505	1172.7039315705192	1050.1019593607036	1200.3969110865087
BRDN0007696774	BRDN0007696774_NegCtrl	388.14238376548366	409.4209941913299	391.96770864270854	490.8993201923103	530.7997130345162	591.2134487237446
BRDN0007696773	BRDN0007696773_NegCtrl	633.9843500877016	747.6630950948764	652.5176724052086	742.7659648661428	709.0104470136137	749.3495687471169
BRDN0007696772	BRDN0007696772_NegCtrl	495.55981950086715	509.0714447942266	479.9604595625002	532.6097199472125	511.63726852063473	490.58137234523485
BRDN0007696771	BRDN0007696771_NegCtrl	906.4038262825917	897.4234865723726	968.491641617188	975.3816558069434	921.7135811176978	896.7036805870775
BRDN0007696770	BRDN0007696770_NegCtrl	930.7665436658746	862.1187555016321	967.9202601177088	837.4164873868823	860.3937586732771	763.7255796583327
BRDN0007696769	BRDN0007696769_NegCtrl	1194.8805480255546	1150.250915530579	1261.0389693505215	1503.178637320898	1400.774693964734	1326.1870065596459
BRDN0007696768	BRDN0007696768_NegCtrl	687.6930679553933	661.1095608569318	706.7989148557295	627.2602424679521	624.6956911525353	506.7543846203525
BRDN0007696767	BRDN0007696767_NegCtrl	491.6839326444358	472.05842028457926	492.5308525510419	348.1214133389913	358.33771240958316	282.12921413260756
BRDN0007696766	BRDN0007696766_NegCtrl	766.3182013287153	635.4851592733298	695.9426663656253	543.8394429581477	590.2032910275487	585.8224446320387
BRDN0007696765	BRDN0007696765_NegCtrl	1391.9970795812067	1416.1752608537377	1379.314939742709	1068.4279321832637	1168.9091153467684	979.3657433265677
BRDN0007696764	BRDN0007696764_NegCtrl	640.0750294335223	561.4591102540352	601.0933374520836	753.9956878770779	659.188091277522	690.0485237383523
BRDN0007696763	BRDN0007696763_NegCtrl	909.1723168943283	970.8801044453651	985.6330866015629	1078.0534090497795	1163.160381992604	1047.6517951548421
BRDN0007696762	BRDN0007696762_NegCtrl	563.6646885495896	514.196325110947	509.10091603593776	814.957041365012	833.5663363538431	817.6356205753914
BRDN0007696761	BRDN0007696761_NegCtrl	693.2300491788667	727.733004974297	673.0874063864586	908.0033177413321	858.477514221889	824.8236260309992
BRDN0007696760	BRDN0007696760_NegCtrl	958.4514497832414	983.407589664015	930.2090811520837	891.960856297139	896.8024032496519	911.0796914982933
BRDN0007696759	BRDN0007696759_NegCtrl	590.7958965446093	612.1384822749369	597.0936669557294	819.7697797982698	663.0205801802982	634.3414814573915
BRDN0007696758	BRDN0007696758_NegCtrl	1150.5846982377675	1026.1149256366848	1026.2011730645838	978.5901480957821	973.4521813051778	938.0347119568227
BRDN0007696757	BRDN0007696757_NegCtrl	933.5350342776112	992.5184880048512	997.0607165911463	848.6462103978175	710.9266914650018	727.7855523802934
BRDN0007696756	BRDN0007696756_NegCtrl	641.182425678217	666.8038723199545	662.8025393958336	839.0207335313016	931.2948033746385	988.3507501460775
BRDN0007696755	BRDN0007696755_NegCtrl	636.7528406994383	708.37234600002	678.8012213812503	672.179134511693	657.2718468261338	600.1984555432543
BRDN0007696754	BRDN0007696754_NegCtrl	1359.8825884850612	1284.636666057914	1284.4656108291672	1065.219439894425	1117.1705151592887	1119.5318497109206
BRDN0007696753	BRDN0007696753_NegCtrl	1213.1525860630168	1112.6684598746294	1171.3320739322921	1002.6538402620718	929.3785589232504	1009.914766512901
BRDN0007696752	BRDN0007696752_NegCtrl	926.3369586870958	881.4794144759092	915.9245436651046	580.737104279792	492.4748240067533	530.1154023510779
BRDN0007696751	BRDN0007696751_NegCtrl	461.7842340376796	457.82264162702256	476.5321705656252	553.4649198246636	419.6575348540038	379.1672877833134
BRDN0007696750	BRDN0007696750_NegCtrl	607.9605383373768	549.5010561816875	531.9561760151045	529.4012276583738	519.3022463261873	540.8974105344897
BRDN0007696749	BRDN0007696749_NegCtrl	627.8936707418809	658.2624051254205	618.2347824364587	632.07298090121	588.2870465761606	636.1384828212936
BRDN0007696748	BRDN0007696748_NegCtrl	519.9225368841501	531.279259500015	471.3897370703127	595.1753195795658	582.5383132219961	512.1453887120583
BRDN0007696747	BRDN0007696747_NegCtrl	796.2178999354715	794.3564490916623	778.2216022906254	991.4241172511365	954.2897367912963	781.6955932973522
BRDN0007696746	BRDN0007696746_NegCtrl	275.74166492897416	218.66156018007047	253.69338576875012	256.67938310709036	208.8706452013078	305.49023186333307
BRDN0007696745	BRDN0007696745_NegCtrl	1294.5462100480754	1362.0793019550224	1330.7475122869798	1336.337038301289	1360.533560485583	1239.9309410923518
BRDN0007696744	BRDN0007696744_NegCtrl	1151.138396360115	1255.5956775964985	1178.1886519260422	949.7137174962344	885.3049365413231	916.4706955899991
BRDN0007696743	BRDN0007696743_NegCtrl	1037.6302812789106	1094.446663192957	1050.770577542188	972.1731635181047	1050.1019593607036	973.9747392348618
BRDN0007696742	BRDN0007696742_NegCtrl	1409.7154194963216	1398.5228953183675	1383.8859917385423	1100.51285507165	1098.008070645407	968.583735143156
BRDN0007696741	BRDN0007696741_NegCtrl	688.800464200088	615.5550691527505	640.5186609161461	863.0844256975913	787.5764695205277	774.5075878417443
BRDN0007696740	BRDN0007696740_NegCtrl	1852.1202192518442	1724.2375110032642	1766.140214890105	1482.323437443447	1431.4346051869445	1408.8490692991359
BRDN0007696739	BRDN0007696739_NegCtrl	1022.1267338531852	1002.1988174919898	973.6340751125005	962.5476866515888	1017.525803687105	1083.5918224328814
BRDN0007696738	BRDN0007696738_NegCtrl	1147.816207626031	1023.8372010514759	1099.338004997917	720.3065188442723	609.3657355414301	603.7924582710582
BRDN0007696737	BRDN0007696737_NegCtrl	865.4301652288887	871.7990849887706	844.5018562302088	789.2891030543029	823.9851140969024	823.0266246670973
BRDN0007696736	BRDN0007696736_NegCtrl	936.8572230116953	862.1187555016321	939.9225666432296	903.1905793080742	898.71864770104	894.9066792231756
BRDN0007696735	BRDN0007696735_NegCtrl	773.5162769192307	659.4012674180251	695.3712848661462	649.7196884898225	789.4927139719158	781.6955932973522
BRDN0007696734	BRDN0007696734_NegCtrl	699.8744266470347	640.6100395900503	679.9439843802087	590.3625811463079	549.9621575483976	591.2134487237446
BRDN0007696733	BRDN0007696733_NegCtrl	681.0486904872253	671.928752636675	708.513059354167	771.6423954656905	800.9901806802446	747.552567383215
BRDN0007696732	BRDN0007696732_NegCtrl	616.8197082949341	555.1953676447102	563.9535399859378	619.2390117458555	641.9418912150286	655.9054978242151
BRDN0007696731	BRDN0007696731_NegCtrl	978.3845821877455	986.8241765418285	1094.1955715026047	996.2368556843945	990.698381367671	1018.8997733324107
BRDN0007696730	BRDN0007696730_NegCtrl	411.3977049040719	323.4368910996876	363.39863366875016	526.1927353695353	454.1499349789904	483.393366889627
BRDN0007696729	BRDN0007696729_NegCtrl	547.0537448791696	550.639918474292	563.9535399859378	675.3876268005315	726.256647076107	855.3726492173325
BRDN0007696728	BRDN0007696728_NegCtrl	1208.723001084238	1260.720557913219	1181.0455594234381	1025.1132862839422	1119.0867596106768	1069.2158115216657
BRDN0007696727	BRDN0007696727_NegCtrl	994.9955258581657	1191.2499580643423	1163.3327329395838	1089.2831320607147	1176.5740931523212	1302.8259888289203
BRDN0007696726	BRDN0007696726_NegCtrl	858.7857877607206	867.2436358183525	779.3643652895837	842.2292258201403	912.1323588607571	783.4925946612542
BRDN0007696725	BRDN0007696725_NegCtrl	698.2133322799928	753.9268377042014	690.2288513708337	685.0131036670474	613.1982244442064	666.6875060076268
BRDN0007696724	BRDN0007696724_NegCtrl	498.8820082349512	554.6259364984079	529.6706500171878	556.6734121135022	477.14486839564813	560.6644255374113
BRDN0007696723	BRDN0007696723_NegCtrl	1472.837005443918	1505.5759508231936	1437.0244711901048	1398.9026379336426	1324.1249159092083	1414.2400733908419
BRDN0007696722	BRDN0007696722_NegCtrl	1163.8734531741036	1176.4447482604833	1265.6100213463549	991.4241172511365	896.8024032496519	1051.245797882646
BRDN0007696721	BRDN0007696721_NegCtrl	730.8815214984857	720.3304000723676	733.0824638317712	837.4164873868823	979.2009146593422	975.7717405987638
BRDN0007696720	BRDN0007696720_NegCtrl	1483.3572697685174	1408.7726559518082	1399.31329222448	1463.072483710415	1439.099582992497	1459.1651074883907
BRDN0007696719	BRDN0007696719_NegCtrl	579.1682359753152	657.1235428328159	597.0936669557294	641.6984577677259	668.7693135344626	663.0935032798229
BRDN0007696718	BRDN0007696718_NegCtrl	669.4210299179312	730.5801607058085	755.3663423114587	830.9995028092051	709.0104470136137	796.0716042085679
BRDN0007696717	BRDN0007696717_NegCtrl	1203.739717983112	1158.7923827251132	1255.8965358552089	1379.6516842006108	1287.7162713328335	1399.8640624796262
BRDN0007696716	BRDN0007696716_NegCtrl	243.0734757104812	251.68856666560197	289.1190387364585	404.2700283936673	413.90880149983934	389.9492959667251
BRDN0007696715	BRDN0007696715_NegCtrl	1004.9620920604178	900.8400734501862	895.3548096838546	986.6113788178786	956.2059812426844	945.2227174124305
BRDN0007696714	BRDN0007696714_NegCtrl	1123.453490242748	1272.1091808392641	1236.4695648729173	1102.1171012160692	1055.850692714868	1051.245797882646
BRDN0007696713	BRDN0007696713_NegCtrl	1139.5107357908207	1158.2229515788108	1103.3376754942715	1206.3931006033247	1306.878715846715	1115.9378469831165
BRDN0007696712	BRDN0007696712_NegCtrl	485.5932532986151	489.71078581994954	486.8170375562502	455.6059050150854	463.7311572359311	474.40836007011717
BRDN0007696711	BRDN0007696711_NegCtrl	486.7006495433098	514.7657562572492	536.5272280109377	391.4360592383128	434.9874904651089	406.12230824184275
BRDN0007696710	BRDN0007696710_NegCtrl	1339.3957579582097	1174.1670236752743	1173.6175999302088	993.0283633955559	1084.5943594856901	1261.4949574591753
BRDN0007696709	BRDN0007696709_NegCtrl	838.2989572338691	742.538214778156	795.9344287744796	960.9434405071696	956.2059812426844	867.9516587646463
BRDN0007696708	BRDN0007696708_NegCtrl	710.3946909716342	659.9706985643273	567.3818289828127	611.2177810237589	647.690624569193	566.0554296291172
BRDN0007696707	BRDN0007696707_NegCtrl	1096.3222822477285	1237.373880914826	1184.473848420313	1321.8988230015154	1324.1249159092083	1327.9840079235478
BRDN0007696706	BRDN0007696706_NegCtrl	618.4808026619761	641.1794707363525	649.6607649078128	851.8547026866562	988.7821369162829	925.455702409509
BRDN0007696705	BRDN0007696705_NegCtrl	626.7862744971861	607.0136019582164	562.8107769869795	417.10399754902187	402.41133479151046	350.41526596088204
BRDN0007696704	BRDN0007696704_NegCtrl	831.1008816433538	1005.6154043698033	879.356127698438	837.4164873868823	983.0334035621185	884.1246710397638
BRDN0007696703	BRDN0007696703_NegCtrl	403.0922330688618	425.93449743409565	460.53348858020854	333.6831980392175	323.8453122845965	339.63325777747025
BRDN0007696702	BRDN0007696702_NegCtrl	1183.8065855786078	1296.0252889839594	1213.0429233942714	1207.9973467477441	1262.8050934647877	1173.4418906279793
BRDN0007696701	BRDN0007696701_NegCtrl	855.4635990266366	919.0618701318588	826.7890297463546	880.7311332862038	785.6602250691395	815.8386192114895
BRDN0007696700	BRDN0007696700_NegCtrl	249.71785317864928	259.66060271383367	250.83647827135428	306.4110135840891	375.58391247207646	348.61826459698005
BRDN0007696699	BRDN0007696699_NegCtrl	1284.5796438458233	1451.4799919244783	1320.4626452963548	1254.5204849359043	1130.5842263190057	1270.479964278685
BRDN0007696698	BRDN0007696698_NegCtrl	1177.7159062327871	1293.178133252448	1103.3376754942715	1297.8351308352258	1235.9776711453537	1214.7729219977243
BRDN0007696697	BRDN0007696697_NegCtrl	1072.513262986793	1090.460645168841	1118.1935944807296	1156.6614701263259	1103.7568039995715	1119.5318497109206
BRDN0007696696	BRDN0007696696_NegCtrl	1055.9023193163728	1005.6154043698033	1014.7735430750005	1081.2619013386181	1117.1705151592887	1096.170831980195
BRDN0007696695	BRDN0007696695_NegCtrl	809.5066548718075	762.4683048987354	716.5124003468753	712.2852881221758	777.995247263587	699.033530557862
BRDN0007696694	BRDN0007696694_NegCtrl	684.3708792213093	649.7209379308865	703.3706258588545	752.3914417326587	689.8480024997323	751.146570111019
BRDN0007696693	BRDN0007696693_NegCtrl	902.5279394261603	987.9630388344331	1049.0564330437505	1171.0996854260998	1096.091826194019	1130.3138578943322
BRDN0007696692	BRDN0007696692_NegCtrl	1023.7878282202273	1028.392650221894	947.3505261364588	914.4203023190095	823.9851140969024	903.8916860426854
BRDN0007696691	BRDN0007696691_NegCtrl	935.1961286446532	971.4495355916673	1005.6314390833338	814.957041365012	779.9114917149751	891.3126764953718
BRDN0007696690	BRDN0007696690_NegCtrl	786.2513337332194	763.6071671913398	752.5094348140628	736.3489802884654	666.8530690830745	695.4395278300582
BRDN0007696689	BRDN0007696689_NegCtrl	1763.5285196762702	1756.6950863424934	1697.574434952605	1435.8002992552867	1510.0006276938584	1416.0370747547438
BRDN0007696688	BRDN0007696688_NegCtrl	748.0461632912532	776.1346524099897	826.2176482468755	789.2891030543029	835.4825808052312	717.0035441968816
BRDN0007696687	BRDN0007696687_NegCtrl	916.9240906071911	882.0488456222114	953.0643411312504	1045.9684861613932	1050.1019593607036	1159.0658797167637
BRDN0007696686	BRDN0007696686_NegCtrl	593.0106890339986	611.5690511286347	615.949256438542	588.7583350018886	613.1982244442064	569.649432356921
BRDN0007696685	BRDN0007696685_NegCtrl	454.03246032481684	545.5150381575717	510.8150605343752	535.8182122360512	511.63726852063473	492.3783737091368
BRDN0007696684	BRDN0007696684_NegCtrl	244.73457007752322	276.1741059565994	267.40654175625014	439.5634435708923	385.16513472901715	481.59636552572505
BRDN0007696683	BRDN0007696683_NegCtrl	539.8556692886542	655.9846805402115	578.8094589723961	675.3876268005315	743.5028471386003	679.2665155549405
BRDN0007696682	BRDN0007696682_NegCtrl	657.793369348637	670.2204591977682	622.2344529328128	423.5209821266991	517.3860018747991	497.7693778008427
BRDN0007696681	BRDN0007696681_NegCtrl	457.35464905890086	440.7397072379546	461.1048700796877	616.0305194570169	624.6956911525353	639.7324855490974
BRDN0007696680	BRDN0007696680_NegCtrl	602.9772552362507	559.7508168151284	555.3828174937503	482.87808947021375	431.15500156233264	404.3253068779408
BRDN0007696679	BRDN0007696679_NegCtrl	985.5826577782609	1043.7672911720551	988.4899940989588	861.4801795531721	862.3100031246653	882.3276696758619
BRDN0007696678	BRDN0007696678_NegCtrl	956.7903554161994	1020.9900453199646	994.7751905932297	1124.5765472379396	1211.0664932773077	1218.3669247255282
BRDN0007696677	BRDN0007696677_NegCtrl	779.0532581427041	842.758096527355	798.7913362718754	822.9782720871085	892.9699143468756	871.5456614924501
BRDN0007696676	BRDN0007696676_NegCtrl	720.3612571738862	648.5820756382819	701.656481360417	646.5111962009838	594.035779930325	587.6194459959406
BRDN0007696675	BRDN0007696675_NegCtrl	1305.6201724950222	1241.3598989389418	1231.3271313776047	1121.368054949101	1090.3430928398545	1103.3588374358028
BRDN0007696674	BRDN0007696674_NegCtrl	667.7599355508892	662.8178542958386	602.8074819505212	582.3413504242112	651.5231134719694	582.2284419042347
BRDN0007696673	BRDN0007696673_NegCtrl	1182.1454912115657	1195.8054072347604	1265.6100213463549	1076.4491629053603	1034.7720037495983	1017.1027719685088
BRDN0007696672	BRDN0007696672_NegCtrl	315.60792973798243	312.04826817364227	272.54897525156264	393.04030538273213	325.7615567359847	361.1972741442938
BRDN0007696671	BRDN0007696671_NegCtrl	759.6738238605473	741.9687836318537	713.6554928494795	606.405042590501	661.1043357289101	673.8755114632346
BRDN0007696670	BRDN0007696670_NegCtrl	800.0937867919029	784.1066884582215	737.0821343281253	367.3723670720231	454.1499349789904	361.1972741442938
BRDN0007696669	BRDN0007696669_NegCtrl	887.5780901227822	854.1467194534004	786.2209432833337	773.2466416101097	774.1627583608106	882.3276696758619
BRDN0007696668	BRDN0007696668_NegCtrl	451.26396971308014	490.28021696625177	423.39369111406273	470.04412031485924	463.7311572359311	501.3633805286466
BRDN0007696667	BRDN0007696667_NegCtrl	1176.054811865745	1115.5156156061407	1093.6241900031255	1238.478023491711	1113.3380262565124	1275.870968370391
BRDN0007696666	BRDN0007696666_NegCtrl	613.49751956085	635.4851592733298	600.5219559526045	574.3201197021147	513.5535129720229	495.9723764369407
BRDN0007696665	BRDN0007696665_NegCtrl	1675.4905182230436	1674.1275701286647	1693.574764456251	1466.2809759992538	1488.9219387285889	1437.6010911215672
BRDN0007696664	BRDN0007696664_NegCtrl	1748.0249722505448	1791.9998174132338	1781.5675153760426	1610.663128996992	1632.6402725826997	1714.339301162469
BRDN0007696663	BRDN0007696663_NegCtrl	1271.8445870318344	1290.900408667239	1358.745205761459	1037.9472554392967	1075.0131372287494	1065.6218087938616
