sgRNA	Gene	Input2_ACT_rep1	Input2_ACT_rep2	Input2_ACT_rep3	amCD19_1to10rep1	amCD19_1to10rep2	amCD19_1to10rep3
BRDN0007691612	Fam122a	447.49712063151117	411.0071298754193	390.3543034148198	443.27627339487816	398.9268047976193	365.50526965270075
BRDN0007693903	Faf2	1200.678894088773	1231.857063479302	1199.7574706896544	1275.2462939830264	1252.3523075984963	1258.9625954704138
BRDN0007693902	Faf2	746.878997110339	813.8639767221476	850.5500841396421	537.555182288565	523.9635645103059	575.9476976345588
BRDN0007693901	Faf2	1328.3101151139574	1240.0073465079931	1269.057541198804	1551.4669568820736	1486.54814325083	1449.0991751382328
BRDN0007693900	Faf2	336.1480718358769	330.66862573546484	347.583166147454	219.98412075193582	226.25699376581392	256.5920832410374
BRDN0007693899	Faf2	579.8554239168877	597.8814764618352	616.6623461712618	585.52164470816	571.5966158294246	561.1798079516213
BRDN0007693898	Faf2	741.6266834879035	739.9292663904504	756.3453007912667	491.24273581447324	418.77390951391874	378.427173125271
BRDN0007690777	Fadd	803.6039842326433	781.8450076808614	793.1609632492525	666.5684260378206	754.1899792193797	764.2382910920107
BRDN0007690776	Fadd	672.2961436717538	762.6336262560897	626.9490753874637	597.099756326683	569.6119053577946	577.7936838449259
BRDN0007690775	Fadd	982.1826473954529	1005.9777909698648	1024.3416672133692	836.932068424658	748.2358478044898	791.9280842475183
BRDN0007690774	Fadd	1246.899253966206	1242.335998801905	1247.4012691646947	1073.4563486316267	1085.636627981581	1305.1122507295931
BRDN0007690773	Fadd	896.0447039875095	741.0935925374063	823.4797440970054	707.9188246754024	627.1685090350632	683.014897835855
BRDN0007690772	Fadd	749.5051539215568	746.3330601987076	780.7086068296396	744.3071754764745	787.9300572370888	790.0820980371511
BRDN0007691611	Exosc6	183.30574542300164	207.8322172316214	185.7025326924871	178.6337221143539	168.70039008854548	177.21467619524884
BRDN0007691610	Exosc6	465.8802183100357	496.5851016766752	426.62855907195285	471.3945444684339	398.9268047976193	352.58336618013055
BRDN0007691609	Exosc6	336.6733031981205	313.2037335311269	320.5128261048174	334.1112209916619	317.55367546079145	302.7417385002168
BRDN0007691608	Exosc6	655.48874007996	774.2768877256483	625.3248549849055	726.1130000759385	799.8383200668685	784.5441394060496
BRDN0007691607	Exosc6	355.056400876645	324.8469950006855	357.32848856280316	347.3433485556881	315.5689649891615	300.8957522898496
BRDN0007691606	Exosc6	301.48280192780214	346.38702871936897	311.85031729117367	228.2542004794522	226.25699376581392	249.2081383995687
BRDN0007691605	Ewsr1	1175.467788701082	1184.7018545275896	1122.8777049685664	775.7334784410368	948.6916054391145	832.5397808755962
BRDN0007691604	Ewsr1	797.8264392479641	787.6666384156407	729.2749607486301	618.6019636182256	647.0156137513626	636.8652425766755
BRDN0007691603	Ewsr1	825.1384700846291	853.451065718647	883.5758989916587	697.9947290023828	756.1746896910097	819.617877403026
BRDN0007691602	Ewsr1	1207.5069017979392	1212.6456820545304	1249.0254895672529	1106.5366675416922	1129.3002583574396	1174.0472297935237
BRDN0007691601	Ewsr1	772.6153338602734	754.4833432273987	812.1102012790981	534.2471503975584	535.8718273400856	572.2557252138245
BRDN0007691600	Ewsr1	765.2620947888636	709.656786569598	785.0398612364615	704.6107927843959	720.4499012016706	762.3923048816436
BRDN0007691599	Etv5	1119.793264303265	1035.6681077172393	1002.143988378407	1194.199512653366	1111.43786411277	1138.9734917965473
BRDN0007691598	Etv5	1852.491014633028	1914.7343486689153	1822.916698471149	1791.2992689800487	1817.9947920130312	2001.0490520380183
BRDN0007691597	Etv5	1092.4812334666	961.1512343120642	1045.4565324466257	1650.7079136122702	1647.3096914528558	1486.0188993455763
BRDN0007691596	Etv5	1109.288637058394	1070.0157290524373	951.2517490982502	1248.782038854974	1256.321728541756	1353.1078921991398
BRDN0007691595	Etv5	825.6637014468727	700.924340467429	844.0532025294093	673.1844898198336	690.6792441272214	766.0842773023778
BRDN0007691594	Etv5	928.60904844661	933.7895698586015	987.5260047553833	999.0256310839792	1002.2787881731231	1002.3705122293763
BRDN0007695391	Etnk1	900.246554885458	887.2165239803669	924.1814090556137	946.0971208278743	907.0126855348856	922.9931051835878
BRDN0007695390	Etnk1	1049.937493124872	1091.5557627711207	1031.9213624253073	403.57989070279956	359.23259536502036	461.4965525917939
BRDN0007695389	Etnk1	1199.1032000020423	1093.3022519915546	1134.7886545873264	833.6240365336515	682.7404022407017	675.6309529943862
BRDN0007695388	Etnk1	887.6410021916125	849.3759242043014	859.7539997541385	320.8790934276357	305.64541263101177	278.74391776544354
BRDN0007695387	Etnk1	1270.534665267166	1232.4392265527802	1152.6550790154665	868.3583713892203	948.6916054391145	845.4616843481664
BRDN0007695386	Etnk1	425.43740341728176	416.82876061019863	431.5012202796275	297.72287019058984	303.66070215938186	217.82637282332672
BRDN0007693897	Etfb	729.5463621563017	739.9292663904504	783.957047634756	661.6063782013107	577.5507472443145	609.175449421168
BRDN0007693896	Etfb	771.0396397735427	723.0465372595904	703.287434307699	827.0079727516384	750.2205582761198	795.6200566682527
BRDN0007693895	Etfb	873.9849867732801	848.7937611308234	821.3141168935946	760.8473349315074	803.8077410101284	808.5419601408229
BRDN0007693894	Etfb	844.5720304876407	879.6484040251538	729.8163675494828	827.0079727516384	785.9453467654589	819.617877403026
BRDN0007693893	Etfb	967.4761692526333	965.8085388998876	871.6649493728986	1131.3469067242413	1155.101494488629	1129.7435607447114
BRDN0007693892	Etfb	1171.2659378031337	1157.9223531476048	1095.265958125077	1407.5675696232886	1482.5787223075702	1611.5459616505443
BRDN0007694881	Ess2	370.2881103817082	377.24167161369934	337.29643693125206	352.30539639219796	408.850357155769	308.2796971313183
BRDN0007694880	Ess2	876.0859122222543	854.6153918656028	851.6328977413475	1159.465177797797	1167.0097573184087	1336.4940163058352
BRDN0007694879	Ess2	675.9727632074588	702.6708296878628	669.7202126548295	564.0194374166174	563.6577739429049	431.96077322591907
BRDN0007694878	Ess2	558.3209380649018	539.6651691140421	550.0693096663758	638.4501549642648	613.2755357336536	522.4140975339106
BRDN0007694877	Ess2	344.55177363177387	321.93617963329586	376.2777265926488	297.72287019058984	307.63012310264173	335.96949028682593
BRDN0007694876	Ess2	393.39829032042474	381.89897620152277	419.04886386001465	352.30539639219796	398.9268047976193	376.5811869149038
BRDN0007696409	Esp23	1001.6162077984645	1000.1561602350855	963.1626987170104	874.9744351712334	889.150291290216	913.763174131752
BRDN0007691593	Esp18	882.3886885691769	876.1554255842863	863.002440559255	828.6619886971416	831.5936876129476	801.1580152993542
BRDN0007691592	Esp18	1066.7448967166656	961.1512343120642	976.1564619374759	765.8093827680171	879.2267389320664	747.6244151987061
BRDN0007691591	Esp18	1002.1414391607082	979.780452663358	1047.6221596500366	1281.8623577650394	1216.6275191091572	1338.3400025162023
BRDN0007691590	Esp18	869.257904513088	848.7937611308234	834.8492869149129	663.260394146814	686.7098231839616	620.251366683371
BRDN0007691589	Esp18	473.2334573814455	433.1293266675807	414.7176094531928	393.6557950297799	377.09498960968983	428.26880080518475
BRDN0007691588	Esp18	852.4505009212942	813.2818136486696	880.3274581865423	1028.7979181030382	1006.2482091163829	795.6200566682527
BRDN0007691587	Esco2	985.3340355689143	989.6772249124828	906.3149846274735	883.2445148987498	785.9453467654589	827.0018222444946
BRDN0007691586	Esco2	778.3928788449525	838.3148258082207	805.6133196688653	757.5393030405007	793.8841886519787	764.2382910920107
BRDN0007691585	Esco2	669.1447554982925	672.9805129404883	679.4655350701787	686.4166173838598	627.1685090350632	666.4010219425504
BRDN0007691584	Esco2	331.4209895756849	332.99727802937656	322.6784533082283	324.18712531864225	319.5383859324214	404.27098007041144
BRDN0007691583	Esco2	683.8512336411121	732.3611464352373	634.528770599402	564.0194374166174	688.6945336555915	537.1819872168481
BRDN0007691582	Esco2	311.9874291726733	346.38702871936897	277.74168883745153	190.21183373287684	144.8838644289861	203.0584831403893
BRDN0007691581	Erich5	898.6708607987273	839.4791519551766	798.5750312577798	886.5525467897563	883.1961598753262	873.1514775036741
BRDN0007691580	Erich5	668.619524136049	655.5156207361504	619.3693801755255	740.999143585468	779.9912153505691	747.6244151987061
BRDN0007691579	Erich5	531.5341385904804	592.6420088005339	569.0185476962214	425.0820979943421	438.6210142302182	502.10824921987177
BRDN0007691578	Erich5	1007.9189841453873	1053.7151629950552	1063.3229568747659	997.3716151384759	1137.2391002439595	970.9887466531344
BRDN0007691577	Erich5	795.7255137989899	686.3702636304807	822.3969304953	471.3945444684339	555.718932056385	483.6483871162
BRDN0007691576	Erich5	760.5350125286716	712.5676019369877	711.9499431213427	633.488107127755	519.994143567046	701.4747599395267
BRDN0007696433	Erich3	1029.453469997373	1055.461652215489	1023.2588536116637	1136.308954560751	1206.7039667510076	1079.9019330647977
BRDN0007691575	Epb41l4a	354.5311695144014	420.32173905106623	364.3667769738887	430.04414583085196	512.0553016805262	468.8804974332626
BRDN0007691574	Epb41l4a	848.2486500233457	898.8597854499255	916.0603070428226	848.510180043181	847.4713713859873	928.5310638146893
BRDN0007691573	Epb41l4a	619.2477760851546	589.7311934331442	579.3052769124233	592.137708490173	468.3916713046674	598.0995321589648
BRDN0007691572	Epb41l4a	568.825565309773	597.2993133883573	585.8021585226561	534.2471503975584	589.4590100740942	479.95641469546564
BRDN0007691571	Epb41l4a	877.6616063089849	901.7706008173152	874.3719833771623	871.6664032802269	837.5478190278375	985.7566363360718
BRDN0007691570	Epb41l4a	897.6203980742401	960.5690712385863	984.2775639502669	879.9364830077433	865.3337656306568	867.6135188725725
BRDN0007691569	Emc3	546.2406167333	529.1862337914393	545.1966484587012	377.1156355747471	434.6515932869583	372.8892144941695
BRDN0007691568	Emc3	305.15942146350704	285.8420690776642	355.16286135939225	239.83231209797515	240.14996706722354	228.90229008552978
BRDN0007691567	Emc3	662.3167477891262	611.2712271518276	609.0826509593236	507.78289526950596	498.1623283791166	551.9498768997855
BRDN0007691566	Emc3	1188.0733413949276	1240.589509581471	1254.980964376633	722.8049681849319	652.9697451662524	647.9411598388787
BRDN0007691565	Emc3	866.1065163396266	932.6252437116456	899.8181030172407	1238.8579431819544	1244.4134657119766	1151.8953952691177
BRDN0007691564	Emc3	868.7326731508444	809.2066721343242	891.6970010044497	507.78289526950596	458.4681189465177	500.2622630095046
BRDN0007691563	Elovl1	1321.4821074047911	1285.4160662392717	1414.1545638273362	1348.0229955851705	1413.113855800522	1316.1881679917963
BRDN0007691562	Elovl1	670.7204495850232	651.4404792218048	659.4334834386277	562.3654214711141	565.6424844145348	487.34035953693433
BRDN0007691561	Elovl1	983.7583414821836	1051.3865107011434	995.1056999673216	929.5569613728416	954.6457368540043	958.0668431805641
BRDN0007691560	Elovl1	852.4505009212942	815.0283028691035	767.1734368083213	836.932068424658	789.9147677087187	832.5397808755962
BRDN0007691559	Elovl1	1253.2020303131287	1224.288943524089	1215.4582679143834	1128.0388748332348	1121.36141647092	1188.8151194764612
BRDN0007691558	Elovl1	1229.5666190121685	1174.222919204987	1158.6105538248466	1065.1862689041102	930.829211194445	978.372691494603
BRDN0007691557	Elob	275.7464651778678	284.09557985723035	257.1682304050477	82.70079727516384	117.09791782616685	90.45332430799161
BRDN0007691556	Elob	523.1304367945835	539.6651691140421	578.2224633107179	284.4907426265636	250.07351942537326	254.74609703067023
BRDN0007691555	Elob	862.4298968039218	830.1645427795297	867.8751017669296	491.24273581447324	502.1317493223765	478.11042848509845
BRDN0007691554	Elob	729.0211307940581	699.1778512469951	776.9187592236706	577.2515649806436	551.7495111131252	692.2448288876908
BRDN0007691553	Elob	357.6825576878628	359.7767794093614	340.00347093551574	213.36805696992272	230.22641470907382	238.13222113736566
BRDN0007691552	Elob	392.3478275959376	390.63142230369175	386.02304900799794	262.988535335021	281.82888697145245	249.2081383995687
BRDN0007693891	Elk3	1723.284099521113	1727.2778390090214	1712.4697110971915	1235.5499112909479	1321.8171741055444	1349.4159197784054
BRDN0007693890	Elk3	918.1044212017389	1016.4567262924676	941.5064266829011	802.1977335690892	887.1655808185861	910.0712017110176
BRDN0007693889	Elk3	1028.9282386351294	1026.3534985415924	1017.8447856031363	1083.3804443046463	1151.132073545369	1033.7522778056184
BRDN0007693888	Elk3	1212.7592154203749	1094.4665781385104	1064.947177277324	1128.0388748332348	1298.000648445985	1366.02979567171
BRDN0007693887	Elk3	867.6822104263573	874.9910994373304	840.8047617242929	899.7846743537825	926.859790251185	882.3814085555099
BRDN0007693886	Elk3	795.2002824367464	834.8218473673531	749.3070123801812	732.7290638579516	762.1288211058995	830.693794665229
BRDN0007693885	Eif5a	314.0883546216475	320.77185348634004	301.5635880749718	294.41483829958327	293.7371498012321	311.9716695520527
BRDN0007693884	Eif5a	1249.0001794151801	1082.8233166689517	1180.8082326598087	1096.6125718686726	1174.9485992049283	1024.5223467537824
BRDN0007693883	Eif5a	579.3301925546441	508.81052621971173	592.2990401328889	616.9479476727222	668.8474289392921	644.2491874181443
BRDN0007693882	Eif5a	492.66701778445713	491.34563401537383	481.85205275893156	521.0150228335322	490.2234864925968	527.9520561650122
BRDN0007693881	Eif5a	820.9366191866807	824.9250751182283	845.1360161311147	501.16683148749286	605.3366938471337	596.2535459485977
BRDN0007693880	Eif5a	598.2385215954122	645.0366854135476	550.6107164672285	474.70257635944046	577.5507472443145	470.72648364362976
BRDN0007695385	Eif3k	1194.3761177418503	1229.5284111853905	1298.2935084448516	585.52164470816	565.6424844145348	500.2622630095046
BRDN0007695384	Eif3k	1308.3513233487022	1327.9139706031608	1325.3638484874882	936.1730251548547	912.9668169497754	998.678539808642
BRDN0007695383	Eif3k	955.921079283275	938.4468744464249	920.3915614496445	764.1553668225139	652.9697451662524	677.4769392047534
BRDN0007695382	Eif3k	625.5505524320772	559.4587136122917	556.0247844757558	501.16683148749286	609.3061147903936	574.1017114241916
BRDN0007695381	Eif3k	380.2675062643358	387.7206069363021	348.6659797491595	312.6090137001193	339.38549064872086	260.28405566177173
BRDN0007695380	Eif3k	842.4711050386666	926.2214499033884	871.6649493728986	560.7114055256109	504.11645979400646	601.7915045796992
BRDN0007691551	Eif2s3y	903.3979430589193	918.6533299481752	1047.080752849184	651.682282528291	696.6333755421113	707.0127185706283
BRDN0007691550	Eif2s3y	866.1065163396266	936.1182221525131	871.6649493728986	901.4386902992859	809.7618724250182	1054.0581261196573
BRDN0007691549	Eif2s3y	1108.2381743339067	1159.6688423680387	1025.4244808150745	1300.0565331655755	1258.3064390133861	1216.5049126319686
BRDN0007691548	Eif2s3y	1034.180552257565	1063.029772170702	974.5322415349177	985.793503519953	1039.988287134092	1052.21213990929
BRDN0007691547	Eif2s3y	635.0047169524613	587.9847042127104	574.9740225056015	659.9523622558074	754.1899792193797	723.6265944639329
BRDN0007691546	Eif2s3y	907.0745625946241	965.2263758264097	1022.7174468108109	810.4678132966056	899.0738436483658	827.0018222444946
BRDN0007693879	Eif2b2	322.49205641754446	289.91721059200967	276.6588752357461	185.249785896367	202.44046810625454	195.67453829892062
BRDN0007693878	Eif2b2	142.8629305302477	146.70509451643863	136.97592061574122	82.70079727516384	93.28139216660749	92.29931051835878
BRDN0007693877	Eif2b2	357.15732632561924	327.17564729459724	369.2394381815633	203.44396129690304	250.07351942537326	180.90664861598322
BRDN0007693876	Eif2b2	584.5825061770797	604.8674333435704	579.8466837132761	327.4951572096488	408.850357155769	411.65492491188013
BRDN0007693875	Eif2b2	301.48280192780214	339.98323491111177	335.67221652869387	241.4863280434784	252.05822989700323	227.0563038751626
BRDN0007693874	Eif2b2	403.37768620305235	373.74869317283174	398.4754054276108	329.1491731551521	250.07351942537326	367.35125586306793
BRDN0007695379	Eif2ak4	1540.5035854603548	1467.6331082378642	1573.3281632780395	1219.009751835915	1268.2299913715358	1354.9538784095068
BRDN0007695378	Eif2ak4	651.8121205442551	629.3182824296434	622.0764141797891	851.8182119341875	787.9300572370888	812.2339325615573
BRDN0007695377	Eif2ak4	1324.6334955782525	1237.6786942140814	1303.7075764533788	1424.1077290783214	1559.9824307011381	1648.4656858578878
BRDN0007695376	Eif2ak4	935.9622875180198	949.5079728425055	956.6658171067776	603.715820108696	585.4895891308342	590.7155873174962
BRDN0007695375	Eif2ak4	1426.5283798535027	1281.9230877984041	1345.9373069198919	1262.0141664190003	1458.7621966480108	1362.3378232509756
BRDN0007695374	Eif2ak4	599.2889843198993	560.6230397592476	648.0639406207202	602.0618041631927	629.1532195066931	551.9498768997855
BRDN0007691545	Eif1a	1098.7840098135227	1017.6210524394235	1077.9409404977896	1010.6037427025021	1012.2023405312727	985.7566363360718
BRDN0007691544	Eif1a	530.4836758659933	528.0219076444835	589.5920061286253	400.271858811793	458.4681189465177	439.3447180673878
BRDN0007691543	Eif1a	1169.1650123541594	1207.9883774667069	1162.9418082316686	1123.076826996725	1024.1106033610524	1159.2793401105862
BRDN0007691542	Eif1a	1159.1856164715318	1181.208876086722	1097.431585328488	1210.7396721083985	1182.8874410914482	1140.8194780069146
BRDN0007691541	Eif1a	826.7141641713598	826.671564338662	897.111069012977	742.6531595309713	901.0585541199957	921.1471189732206
BRDN0007691540	Eif1a	913.3773389415469	888.9630132008007	873.8305765763096	894.8226265172727	1061.8201023220215	1087.2858779062665
BRDN0007691539	Egr4	1489.030911960486	1493.8304465443712	1538.6781280234645	1245.4740069639674	1125.3308374141798	1220.196885052703
BRDN0007691538	Egr4	766.3125575133507	621.1679994009525	728.1921471469246	688.0706333293631	698.6180860137412	734.7025117261359
BRDN0007691537	Egr4	1122.9446524767263	1196.3451159971482	1138.0370953924428	1280.2083418195361	1268.2299913715358	1203.5830091593984
BRDN0007691536	Egr4	688.5783159013041	602.5387810496586	657.8092630360695	603.715820108696	583.5048786592043	605.4834770004336
BRDN0007691535	Egr4	710.11280175329	752.7368540069649	709.242909117079	959.3292483919006	841.5172399710974	836.2317532963306
BRDN0007691534	Egr4	552.5433930802227	521.6181138362263	541.9482076535849	570.6355011986305	512.0553016805262	513.1841664820748
BRDN0007696339	hEGFR	1056.7655008340382	1087.4806212567753	1082.8136017054642	957.6752324463972	1012.2023405312727	1057.7500985403917
BRDN0007696338	hEGFR	419.13462707035904	454.0871973127862	397.39259182590536	390.3477631387733	442.5904351734781	417.1928835429817
BRDN0007696337	hEGFR	740.5762207634164	709.07462349612	724.4022995409555	661.6063782013107	561.6730634712749	701.4747599395267
BRDN0007696336	hEGFR	765.2620947888636	796.3990845178097	878.1618309831314	1037.0679978305545	1057.8506813787615	998.678539808642
BRDN0007696335	hEGFR	1169.690243716403	1165.490473102818	1136.9542817907372	1103.2286356506856	1141.2085211872193	1236.8107609460076
BRDN0007696334	hEGFR	1163.3874673694804	1229.5284111853905	1108.2597213455426	990.7555513564628	908.9973960065156	985.7566363360718
BRDN0007696333	Egfr	932.8108993445585	951.2544620629393	869.4993221694878	1151.1950980702807	1143.1932316588493	1011.6004432812122
BRDN0007696332	Egfr	1208.0321331601826	1184.7018545275896	1251.7325235715166	1159.465177797797	1250.3675971268665	1266.3465403118826
BRDN0007696331	Egfr	685.4269277278428	776.0233769460821	720.0710451341337	780.6955262775466	861.3643446873969	804.8499877200885
BRDN0007696330	Egfr	868.2074417886009	849.3759242043014	832.1422529106492	985.793503519953	845.4866609143572	795.6200566682527
BRDN0007696329	Egfr	836.1683286917439	847.6294349838677	846.2188297328203	825.3539568061351	754.1899792193797	904.533243079916
BRDN0007696328	Egfr	872.4092926865494	766.1266046969573	794.7851836518107	911.3627859723055	956.6304473256342	904.533243079916
BRDN0007696404	Egfl6	1255.8281871243464	1197.5094421441042	1229.5348447365545	1303.364565056582	1428.9915395735616	1426.9473406138268
BRDN0007691533	Efnb1	1129.7726601858926	1054.297326068533	1117.463636960039	1166.0812415798102	1093.5754698681005	1174.0472297935237
BRDN0007691532	Efnb1	1153.9333028490962	1107.856328828503	1095.265958125077	1146.2330502337709	1192.8109934495978	1236.8107609460076
BRDN0007691531	Efnb1	870.3083672375751	879.6484040251538	954.5001899033666	860.0882916617039	768.0829525207894	958.0668431805641
BRDN0007691530	Efnb1	1237.4450894458218	1320.9280137214255	1409.8233094205143	1513.4245901354982	1520.288221268539	1452.7911475589672
BRDN0007691529	Efnb1	886.5905394671254	976.8696372959683	942.5892402846065	820.3919089696253	738.3122954463402	758.7003324609092
BRDN0007691528	Efnb1	548.8667735445179	548.3976152162111	570.6427680987796	651.682282528291	527.9329854535658	618.4053804730038
BRDN0007694941	Eef1akmt4	105.5715038109551	117.01477776906414	105.03291936543002	143.89938725878508	180.60865291832513	145.83291061900687
BRDN0007694940	Eef1akmt4	839.3197168652052	759.7228108887	781.7914204313452	777.3874943865401	742.2817163896001	747.6244151987061
BRDN0007694939	Eef1akmt4	566.7246398607988	567.6089966409828	611.7896849635872	545.8252620160813	543.8106692266053	581.4856562656603
BRDN0007694938	Eef1akmt4	426.48786614176885	417.9930867571545	475.3551711486988	279.5286947900538	232.21112518070376	225.2103176647954
BRDN0007694937	Eef1akmt4	502.64641366708474	438.95095740236	444.49498350009304	430.04414583085196	418.77390951391874	435.65274564665344
BRDN0007694936	Eef1akmt4	1284.1906806854986	1302.8809584436096	1292.879440436324	1619.281610647708	1518.3035107969092	1524.784609763287
BRDN0007695373	Eed	715.3651153757256	679.9664698222235	680.0069418710315	138.93733942227524	121.06733876942674	127.37304851533511
BRDN0007695372	Eed	654.4382773554729	702.0886666143848	616.1209393704091	458.1624169044077	377.09498960968983	415.3468973326145
BRDN0007695371	Eed	1172.3164005276208	1072.926544419827	1149.4066382103501	458.1624169044077	518.0094330954161	422.7308421740832
BRDN0007695370	Eed	856.6523518192427	898.8597854499255	864.6266609618132	650.0282665827878	662.8932975244022	577.7936838449259
BRDN0007695369	Eed	638.6813364881662	586.8203780657545	612.8724985652927	393.6557950297799	438.6210142302182	391.34907659784125
BRDN0007695368	Eed	836.1683286917439	798.1455737382435	861.3782201566968	592.137708490173	585.4895891308342	516.8761389028092
BRDN0007691527	Edem3	1622.4396779703497	1457.1541729152614	1402.243614208576	1558.0830206640867	1732.6522417329434	1535.86052702549
BRDN0007691526	Edem3	1337.7642796343414	1411.163290110505	1226.2864039314381	1007.2957108114956	1032.0494452475723	994.9865673879076
BRDN0007691525	Edem3	1220.1124544917845	1108.4384919019808	1077.3995336969367	1326.520788293628	1450.823354761491	1410.3334647205222
BRDN0007691524	Edem3	1091.9560021043565	992.5880402798724	1099.5972125318988	1425.7617450238247	1468.6857490061604	1537.7065132358573
BRDN0007691523	Edem3	804.1292155948869	789.9952907095525	734.6890287571574	1128.0388748332348	1107.4684431695102	1035.5982640159855
BRDN0007691522	Edem3	1184.921953221466	1093.8844150650325	1155.3621130197303	1260.360150473497	1278.1535437296857	1247.8866782082107
BRDN0007691521	Ecsit	1012.1208350433357	1014.7102370720338	1029.7557352218964	767.4633987135204	696.6333755421113	679.3229254151206
BRDN0007691520	Ecsit	481.6371591773424	441.27960969627173	477.5207983521097	206.7519931879096	248.08880895374332	215.98038661295953
BRDN0007691519	Ecsit	1241.1217089815268	1161.4153315884726	1246.3184555629891	1204.1236083263855	1276.1688332580557	1222.0428712630703
BRDN0007691518	Ecsit	1063.0682771809609	975.7053111490125	932.8439178692573	640.1041709097681	551.7495111131252	620.251366683371
BRDN0007691517	Ecsit	888.166233553856	897.6954593029697	850.5500841396421	932.8649932638481	1002.2787881731231	898.9952844488145
BRDN0007691516	Ecsit	1187.548110032684	1182.373202233678	1070.902652086704	833.6240365336515	960.5998682688942	749.4704014090732
BRDN0007695367	Echs1	1016.3226859412841	1047.8935322602758	983.7361571494142	825.3539568061351	809.7618724250182	683.014897835855
BRDN0007695366	Echs1	738.4752953144422	696.2670358796056	651.3123814258366	519.3610068880289	551.7495111131252	575.9476976345588
BRDN0007695365	Echs1	782.594729742901	770.2017462113027	757.9695211938249	656.6443303648009	494.1929074358567	642.4032012077771
BRDN0007695364	Echs1	663.3672105136134	707.9102973491641	676.2170942650623	689.7246492748665	696.6333755421113	729.1645530950343
BRDN0007695363	Echs1	917.5791898394954	951.2544620629393	872.2063561737514	1088.342492141156	1143.1932316588493	1066.9800295922275
BRDN0007695362	Echs1	724.8192798961096	776.0233769460821	699.4975867017298	714.5348884574156	756.1746896910097	653.4791184699801
BRDN0007691515	Ebf1	57.25021848454779	65.78442730300621	79.58679972535161	47.966462419595025	81.37312933682782	83.0693794665229
BRDN0007691514	Ebf1	246.8587402544721	242.1798385668193	253.37838279907862	272.91263100804065	230.22641470907382	219.6723590336939
BRDN0007691513	Ebf1	297.28095102985367	296.32100440026693	309.68469008776276	206.7519931879096	240.14996706722354	212.2884141922252
BRDN0007691512	Ebf1	529.4332131415061	594.9706610944455	565.2287000902522	487.93470392346666	559.688352999645	491.0323319576687
BRDN0007691511	Ebf1	371.3385731061953	419.7395759775883	389.2714898131144	425.0820979943421	323.5078068756813	284.28187639654504
BRDN0007691510	Ebf1	427.0130975040124	366.7627362910966	429.87699987706924	421.7740661033356	404.8809362125091	371.0432282838023
BRDN0007693873	Eaf1	483.2128532640731	423.2325544184559	396.3097782241999	256.3724715530079	297.706570744492	345.1994213386618
BRDN0007693872	Eaf1	702.2343313196367	684.041611336569	577.1396497090124	547.4792779615847	494.1929074358567	561.1798079516213
BRDN0007693871	Eaf1	766.3125575133507	763.2157893295677	767.7148436091741	750.9232392584877	821.6701352547979	764.2382910920107
BRDN0007693870	Eaf1	1027.3525445483988	1025.7713354681146	992.3986659630579	853.4722278796909	758.1594001626396	858.3835878207367
BRDN0007693869	Eaf1	841.4206423141794	897.6954593029697	845.1360161311147	688.0706333293631	742.2817163896001	694.090815098058
BRDN0007693868	Eaf1	276.27169654011135	235.19388168508414	246.3400943879931	193.5198656238834	186.56278433321498	162.44678651231146
BRDN0007691509	Dync2li1	919.154883926226	898.2776223764477	867.8751017669296	1230.5878634544379	1321.8171741055444	1282.9604162051871
BRDN0007691508	Dync2li1	896.569935349753	835.986173514309	896.0282554112716	964.2912962284104	1127.3155478858098	993.1405811775404
BRDN0007691507	Dync2li1	1000.0405137117339	1023.4426831742028	996.7299203698798	1179.3133691438363	1367.4655149530333	1201.7370229490314
BRDN0007691506	Dync2li1	1002.1414391607082	1060.7011198767905	1072.5268724892621	987.4475194654563	1101.5143117546204	1094.6698227477352
BRDN0007691505	Dync2li1	657.5896655289342	683.4594482630911	744.9757579733594	936.1730251548547	1010.2176300596428	1175.8932160038908
BRDN0007691504	Dync2li1	714.839884013482	634.5577500909449	715.7397907273119	982.4854716289465	1010.2176300596428	876.8434499244084
BRDN0007691503	Duxbl3	1278.938367063063	1338.3929059257634	1269.5989479996567	1271.9382620920198	1170.9791782616685	1316.1881679917963
BRDN0007691502	Duxbl3	1104.0363234359584	1027.5178246885482	1135.330061388179	1386.065362331746	1210.6733876942674	1172.2012435831564
BRDN0007691501	Duxbl3	1174.9425573388387	1020.5318678068131	1103.9284669387207	1349.6770115306738	1375.404356839553	1238.6567471563749
BRDN0007691500	Duxbl3	1007.9189841453873	1043.2362276724525	1070.902652086704	1147.8870661792741	1129.3002583574396	1135.2815193758129
BRDN0007691499	Duxbl3	1258.4543439355643	1252.8149341245075	1153.1964858163194	1068.4943007951167	1147.1626526021091	1015.2924157019465
BRDN0007691498	Duxbl3	1150.2566833133915	1098.5417196528558	1079.023754099495	1364.5631550402034	1284.1076751445755	1290.3443610466556
BRDN0007691497	Duxbl2	473.75868874368905	438.3687943288821	468.85828953846595	441.6222574493749	414.80448857065886	494.7243043784031
BRDN0007691496	Duxbl2	1156.0342282980705	1092.7200889180765	1296.6692880422934	942.7890889368678	875.2573179888064	994.9865673879076
BRDN0007691495	Duxbl2	1627.1667602305417	1698.7518484086029	1754.6994415637046	1728.4466630509241	1849.7501595591102	1689.0773824859657
