sgRNA	Gene	Input1_DOI_rep1	Input1_DOI_rep2	Input1_DOI_rep3	ahEGFRv3_1to10rep1	ahEGFRv3_1to10rep2	ahEGFRv3_1to10rep3
BRDN0007691199	Cfl2	1215.6787983526758	1202.6965071599736	1283.2940909000126	1174.4167166761856	1030.2737403516037	1145.3264261008107
BRDN0007691198	Cfl2	1008.0615574359025	1009.0315311352393	1018.2946529601498	1010.9578090601357	1099.730397004521	1112.6960435908163
BRDN0007695265	Cep164	975.4816211689626	975.1093219589324	955.4760610979115	1030.5018088837937	1007.1215214672981	1060.4874315748248
BRDN0007695264	Cep164	909.6829263553391	888.1451129796727	1007.7369064286812	986.0836274663889	1109.652776526366	982.1745135508378
BRDN0007695263	Cep164	847.0783429404352	790.6958575277365	773.3549334300775	531.2414497521627	600.3039610716407	610.1881529368992
BRDN0007695262	Cep164	654.154014457772	564.9589746454029	580.1481719042015	520.5810862119855	511.002545375033	455.19383601442485
BRDN0007695261	Cep164	1171.6000610503454	1076.8759494878532	1027.268737511898	1252.5927159708183	1326.2913960866551	1280.7425135172884
BRDN0007695260	Cep164	708.453908236005	655.6237882620779	619.2118340706354	600.5338127633144	600.3039610716407	610.1881529368992
BRDN0007696400	Cenpv	693.1221735221509	698.1807415923539	654.052397624482	666.2727212610736	621.8024500356389	712.9738578433822
BRDN0007693801	Cenpt	1409.8807713948268	1402.5291575804	1233.67268220211	1643.4727124439814	1557.8135849297123	1509.1551910872508
BRDN0007693800	Cenpt	893.0735470819973	690.162764877954	827.727328067141	739.1185387856176	689.6053767682484	739.0781638513779
BRDN0007693799	Cenpt	950.5675522589498	952.2889266948714	995.5954979174923	1005.627627290047	1050.1184993952943	1114.327562716316
BRDN0007693798	Cenpt	732.7291548662738	601.3482535799868	706.3132429552517	378.4429056762898	375.3966919098139	334.46142072744476
BRDN0007693797	Cenpt	846.4395206606913	890.6121827379496	861.5121169678406	625.407994357061	641.6472090793295	628.1348633173963
BRDN0007693796	Cenpt	805.5548947570805	865.941485155181	734.2912712636436	763.9927203793644	697.8740263697862	655.8706884508916
BRDN0007696349	Cela3a	744.2279559016644	780.8275784946289	819.281130841966	865.2661740110476	959.1633537783791	889.1779233973532
BRDN0007691197	Cela3a	678.4292610880408	685.8453928009695	642.9667637664398	287.8298155847838	355.5519328661233	380.1439562414372
BRDN0007691196	Cela3a	1323.000941349654	1289.6607161392333	1441.660288872042	1403.614532789995	1536.3150959657141	1518.9443058402492
BRDN0007691195	Cela3a	762.753802014238	811.0491830335206	803.4445110447631	906.1309009150601	1007.1215214672981	877.757289518855
BRDN0007691194	Cela3a	1259.7575356550062	1300.14576261191	1206.750428546865	1353.8661696025015	1341.1749653694233	1399.843409678769
BRDN0007691193	Cela3a	716.7585978726759	754.3065785931526	622.379158030076	648.5054486941116	641.6472090793295	566.1371365484065
BRDN0007691192	Cela3a	910.9605709148269	984.9776009920399	886.3228213167919	1057.1527177342368	1093.1154773232906	1124.1166774693143
BRDN0007695259	Cdk6	652.8763698982841	697.5639741527847	723.7335247321749	337.5781787722773	340.66836358335536	283.8843278369531
BRDN0007695258	Cdk6	531.5001367469397	539.671509623065	550.5864816160893	312.7039971785305	345.629553344278	324.6723059744464
BRDN0007695257	Cdk6	609.4364548756977	555.7074630518647	608.1262002125934	250.51854319416367	219.94607940090418	244.7278688249596
BRDN0007695256	Cdk6	855.3830325771061	758.6239506701371	926.4422581363727	730.2349025021366	625.1099098762539	652.6076501998922
BRDN0007695255	Cdk6	1137.7424802239177	1043.5705077511154	1051.0236672077026	877.703264807921	859.9395585599261	771.7085463613726
BRDN0007695254	Cdk6	965.2604646930599	981.8937637941938	1047.856343248262	724.9047207320481	729.2948948556297	739.0781638513779
BRDN0007695253	Cdk10	1244.4258009411521	1289.043948699664	1268.5132457559564	1698.5512574015636	1688.4582486340087	1690.2538140177207
BRDN0007695252	Cdk10	688.0115952841996	762.3245553075525	725.3171867118953	923.898173482022	945.9335144159187	941.3865354133445
BRDN0007695251	Cdk10	1012.5333133941099	1073.175344850438	973.4242302014081	1199.2908982699325	1055.079689156217	1096.3808523358189
BRDN0007695250	Cdk10	688.6504175639435	624.1686488440478	684.6698625657409	687.5934483414279	808.673931030392	802.7074097458674
BRDN0007695249	Cdk10	781.2796481268116	926.3846942329642	969.7290189153941	1222.388352606983	1203.9153819838966	1235.059978003296
BRDN0007695248	Cdk10	925.0146610691932	919.6002523977029	886.3228213167919	1110.4545354351226	1167.5333237371303	1026.2255299393305
BRDN0007691191	Cdip1	477.2002429687067	551.3900909748802	392.2202836440598	353.56872408254304	335.7071738224327	332.82990160194504
BRDN0007691190	Cdip1	957.594597336133	1101.546647070622	1024.1014135524576	888.3636283480981	891.3604270457696	900.5985572758512
BRDN0007691189	Cdip1	978.0369102879383	1115.732298180714	1128.623104213997	1021.6181726003128	1107.9990466060585	1062.1189507003246
BRDN0007691188	Cdip1	852.1889211783865	859.7738107594888	807.6676096573506	804.8574472833769	878.1305876833092	784.7606993653704
BRDN0007691187	Cdip1	1105.8013662367218	1193.4449955664352	1205.1667665671446	1092.6872628681606	1007.1215214672981	1106.1699670888172
BRDN0007691186	Cdip1	735.2844439852495	799.3306016817055	784.968454614693	701.8072663949976	641.6472090793295	724.3944917218804
BRDN0007696411	Cdh5	1047.6685387800253	1041.1034379928387	1057.3583151265839	1440.925805180615	1367.634644094344	1375.3706227962728
BRDN0007693795	Cdh19	801.083138798873	770.3425320219523	804.5002856979099	628.9614488704535	601.9576909919483	613.4511911878986
BRDN0007693794	Cdh19	1098.1354988797948	1043.5705077511154	1041.521695329381	1174.4167166761856	1283.294418158659	1101.2754097123182
BRDN0007693793	Cdh19	735.9232662649935	760.4742529888448	787.6078912475601	858.1592649842628	790.482901907009	863.0736173893574
BRDN0007693792	Cdh19	1015.7274247928295	1015.8159729705008	1046.2726812685416	1135.3287170288695	1203.9153819838966	1150.22098347731
BRDN0007693791	Cdh19	857.2994994163379	776.5102064176444	819.281130841966	589.8734492231372	557.3069831436444	611.8196720623989
BRDN0007693790	Cdh19	672.0410382906017	589.0129047886024	630.8253552552509	662.7192667476812	772.2918727836259	675.4489179568884
BRDN0007695247	Cdc7	969.7322206512674	1118.81613537856	1104.8681745181925	1110.4545354351226	1147.6885646934397	1191.0089616148034
BRDN0007695246	Cdc7	757.0044014965428	852.9893689242274	843.0360605377705	397.98690549994797	388.6265312722743	388.30155186893586
BRDN0007695245	Cdc7	871.992411850448	827.0851364623203	987.1493006923173	362.45236036602404	396.895180873812	300.19951909195044
BRDN0007695244	Cdc7	709.7315527954928	771.5760669010907	749.0721164076996	589.8734492231372	578.8054721076426	509.03396715591595
BRDN0007695243	Cdc7	930.1252393071445	988.061438189886	985.5656387125971	708.9141754217823	747.4859239790127	660.7652458273909
BRDN0007695242	Cdc7	806.8325393165684	786.3784854507519	805.0281730244834	758.6625386092758	762.3694932617806	734.1836064748787
BRDN0007696344	Cd8a	1011.255668834622	983.7440661129015	981.870427426583	945.2189005623763	1060.0408789171397	1055.5928741983257
BRDN0007691185	Cd8a	714.8421310334442	667.342369613893	710.0084542412657	470.832723024492	413.43248007688754	429.08953000642913
BRDN0007691184	Cd8a	968.4545760917796	1011.4986008935163	980.8146527734361	858.1592649842628	894.6678868863846	885.9148851463536
BRDN0007691183	Cd8a	819.6089849114467	826.4683690227511	786.0242292678398	593.4269037365295	633.3785594777917	748.8672786043763
BRDN0007691182	Cd8a	512.9742906343661	520.5517189964194	593.3453550685373	458.39563222761865	486.19659657041973	425.8264917554297
BRDN0007691181	Cd8a	818.3313403519588	768.4922297032447	850.954370436372	824.4014471070351	909.5514561691526	908.75615290335
BRDN0007691180	Cd8a	1365.1632118127527	1358.1219019314162	1418.9611338293846	1583.0639857163108	1453.6285999503366	1399.843409678769
BRDN0007695019	Cd37	792.1396268824582	692.0130671966617	669.8890174216849	696.4770846249089	768.9844129430109	719.4999343453811
BRDN0007695018	Cd37	873.2700564099358	951.055391815733	904.798877746862	1057.1527177342368	1078.2319080405227	998.4897048058351
BRDN0007695017	Cd37	1162.0177268541868	1160.7563212692667	1097.4777519461645	1428.4887143837418	1420.5540015441857	1421.0531583102654
BRDN0007695016	Cd37	1204.1799973172854	1119.4329028181292	1169.2704283601513	1522.65525898864	1526.3927164438687	1443.8944260672615
BRDN0007695015	Cd37	824.719563149398	711.1328578233074	761.2135249188885	657.3890849775926	625.1099098762539	579.1892895524044
BRDN0007695014	Cd37	784.4737595255312	838.1869503745662	829.3109900468612	1105.124353665034	1132.8049954106718	1078.4341419553218
BRDN0007690825	Cd274	722.5079983903712	748.1389041974604	722.6777500790281	653.8356304642002	701.1814862104013	603.6620764349003
BRDN0007690824	Cd274	1094.3025652013314	1110.7981586641602	1051.551554534276	1289.9039883614385	1347.7898850506533	1375.3706227962728
BRDN0007690823	Cd274	1162.0177268541868	1180.4928793354818	1194.0811327091026	1225.9418071203754	1289.909337839889	1127.3797157203137
BRDN0007690822	Cd274	949.289907699462	964.0075080466864	1087.4478927412695	989.6370819797813	974.046923061147	933.2289397858459
BRDN0007690821	Cd274	898.1841253199486	862.2408805177656	954.4202864447645	1101.5708991516417	1164.2258638965154	1101.2754097123182
BRDN0007690820	Cd274	1509.537047034878	1541.3018314834737	1594.2197262517639	1858.4567105042213	1901.7894083536828	1807.7231910537014
BRDN0007691179	Cd200r4	1092.3860983620996	1151.5048096757284	1051.0236672077026	929.2283552521106	868.2082081614639	916.9137485308486
BRDN0007691178	Cd200r4	1039.3638491433544	1010.2650660143778	1193.5532453825292	1174.4167166761856	1238.6437103103551	1246.4806118817942
BRDN0007691177	Cd200r4	779.3631812875799	790.6958575277365	817.6974688622457	913.2378099418448	825.2112302334675	717.8684152198814
BRDN0007691176	Cd200r4	1303.1974506775925	1305.0799021284636	1249.5093019993128	913.2378099418448	960.8170836986867	1006.6473004333337
BRDN0007691175	Cd200r4	1152.435392658028	1019.516577607916	1093.7825406601505	945.2189005623763	871.515668002079	867.9681747658567
BRDN0007691174	Cd200r4	887.9629688440459	889.3786478588112	882.6276100307779	998.5207182632623	997.1991419454528	951.175650166343
BRDN0007696315	hCD19	1108.3566553556975	1184.193483972897	1138.1250760923187	1250.815988714122	1293.2167976805042	1282.3740326427883
BRDN0007696314	hCD19	1015.7274247928295	949.8218569365945	970.2569062419675	1028.7250816270976	1126.1900757294416	1122.4851583438146
BRDN0007696313	hCD19	777.4467144483481	748.7556716370296	739.0422572028044	884.8101738347058	965.7782734596093	964.2278031703407
BRDN0007696312	hCD19	861.7712553745453	897.396624573211	948.6135258524569	707.1374481650861	770.6381428633184	774.971584612372
BRDN0007696311	hCD19	844.5230538214595	866.5582525947501	836.1735252923158	547.2319950624285	593.6890413904105	517.1915627834146
BRDN0007696310	hCD19	748.6997118598719	748.7556716370296	791.3031025335741	989.6370819797813	891.3604270457696	941.3865354133445
BRDN0007690771	Cd19	762.753802014238	682.7615556031235	819.281130841966	810.1876290534655	810.3276609506996	861.4420982638577
BRDN0007690770	Cd19	901.3782367186682	937.4865081452101	945.4462018930162	1185.077080216363	1210.5303016651267	1032.7516064413294
BRDN0007690769	Cd19	877.7418123681432	999.7800195417011	894.2411312153934	1021.6181726003128	1005.4677915469905	866.3366556403569
BRDN0007690768	Cd19	990.8133558828167	981.8937637941938	984.5098640594501	1380.5170784529446	1397.40178265988	1164.9046556068076
BRDN0007690767	Cd19	951.8451968184377	851.1390666055197	897.408455174834	1002.0741727766547	896.3216168066922	894.0724807738524
BRDN0007690766	Cd19	663.7363486539307	612.4500674922327	701.5622570160908	753.3323568391872	734.2560846165522	773.3400654868723
BRDN0007691173	Cct5	829.1913191076054	896.1630896940726	849.8985957832251	502.8138136450235	580.4592020279501	520.454601034414
BRDN0007691172	Cct5	1176.7106392882968	1326.6667625133862	1266.4016964496627	737.3418115289214	785.5217121460863	804.3389288713672
BRDN0007691171	Cct5	1397.7431480796924	1525.8826454942434	1636.4507123776384	1394.730896506514	1420.5540015441857	1396.5803714277693
BRDN0007691170	Cct5	466.979086492804	431.73720769845204	436.56281907622804	78.17599929463263	90.95514561691526	84.83899452598598
BRDN0007691169	Cct5	548.1095160202816	593.3302768655869	561.1442281475579	323.3643607187077	282.78781637259107	368.7233223629391
BRDN0007691168	Cct5	515.5295797533417	550.1565560957417	502.0208475713336	106.60363540177177	77.72530625445486	92.99659015348465
BRDN0007691167	Ccr10	930.1252393071445	843.1210898911199	758.046200959448	874.1498102945286	924.4350254519205	871.2312130168561
BRDN0007691166	Ccr10	884.7688574453264	996.696182343855	979.2309907937158	1133.551989772173	1246.9123599118927	1089.85477583382
BRDN0007691165	Ccr10	1075.137896809014	1114.4987633015755	1080.0574701692412	1638.142530673893	1493.3181180377178	1518.9443058402492
BRDN0007691164	Ccr10	965.2604646930599	984.9776009920399	1057.8862024531572	1067.813081274414	992.2379521845301	1208.9556719953002
BRDN0007691163	Ccr10	1182.460039805992	1251.4211348859417	1125.9836675811298	1085.5803538413759	1228.7213307885097	1169.799212983307
BRDN0007691162	Ccr10	903.9335258376439	848.0552294076737	963.9222583230863	920.3447189686296	1050.1184993952943	1047.435278570827
BRDN0007691161	Ccno	847.0783429404352	875.1929967487192	860.4563423146938	1094.463990124857	944.2797844956111	967.4908414213402
BRDN0007691160	Ccno	997.2015786802559	1128.0676469720984	1000.3464838566531	840.3919924173008	888.0529672051545	894.0724807738524
BRDN0007691159	Ccno	1140.9365916226375	1150.8880422361592	1201.9994426077042	1034.0552633971863	1111.3065064466737	1098.0123714613187
BRDN0007691158	Ccno	825.9972077088859	902.947531529334	894.7690185419668	787.0901747164149	782.2142523054712	757.024874231875
BRDN0007691157	Ccno	850.2724543391547	873.9594618695808	926.9701454629461	915.0145371985411	1040.196119873449	978.9114752998383
BRDN0007691156	Ccno	992.0910004423046	1032.4686938388695	1016.7109909804295	1114.007989948515	1043.5035797140642	975.6484370488389
BRDN0007695241	Ccnh	711.0091973549806	743.8215321204759	688.365073851755	572.1061766561752	491.1577863313424	479.6666228969208
BRDN0007695240	Ccnh	1027.865048107964	1152.1215771152977	1207.8062032000119	1291.6807156181346	1232.0287906291248	1292.1631473957866
BRDN0007695239	Ccnh	580.6894522872213	634.0369278771553	500.9650729181867	307.37381540844194	292.71019589443637	321.40926772344693
BRDN0007695238	Ccnh	309.8288056758002	310.23402210331625	277.6687337776251	60.408726727670675	69.4566566529171	71.78684152198815
BRDN0007695237	Ccnh	1084.7202310051725	1129.9179492908058	1097.4777519461645	765.7694476360606	727.6411649353221	758.6563933573747
BRDN0007695236	Ccnh	608.7976325959538	543.3721142604803	493.0467630195852	151.02181681917668	137.25958338552667	127.25849178897899
BRDN0007696451	Ccne2	703.9821522777976	654.3902533829395	791.8309898601476	742.6719932990101	719.3725153337843	755.3933551063752
BRDN0007691155	Ccl8	610.0752771554417	595.7973466238639	718.4546514664406	744.4487205557062	635.0322893980992	587.346885179903
