sgRNA	Gene	Input1_DOI_rep1	Input1_DOI_rep2	Input1_DOI_rep3	AR2480_BM	AR2481_BM	AR2482_BM	AR2483_BM
BRDN0007692009	Limch1	654.4134454522768	693.2927938355543	666.1711104571767	1475.5726523248638	961.3621463448171	522.7670916252038	561.4943658459332
BRDN0007692008	Limch1	540.8882730663829	573.4802015429401	502.88677849185785	215.27476372444897	228.89574912971838	153.25419624191642	445.8432875075171
BRDN0007696468	Lig4	438.75945003196864	396.5327787620329	485.87045121387564	71.06157249156567	563.0835428591072	214.55587473868297	296.6701574768065
BRDN0007692007	Lhx9	636.4422791672512	660.0352059393838	606.7949897425153	666.7247536708662	1336.7511749175553	1016.5861684047122	506.1829805536472
BRDN0007692006	Lhx9	845.0831365251104	826.3231454202363	880.5044242564422	1444.2219585785847	109.86995958226481	875.2517429816115	4391.388771690582
BRDN0007692005	Lhx9	616.2795072377102	628.0567560392199	574.9346322858677	1943.7430122692965	1476.3775818866834	63.00450289945453	1627.495609660899
BRDN0007692004	Lhx9	673.2612539951087	676.663999887469	618.0185247556525	422.1893424498902	286.119686412148	653.8845706321767	2123.6219747068576
BRDN0007692003	Lhx9	742.07767123289	775.157625579974	830.1795414556012	1153.7055298630662	418.87922090738465	1408.235781022943	1230.2592971072088
BRDN0007692002	Lhx9	831.0568604002124	926.0959091087478	861.3157998791431	877.8194248958113	4060.610589561204	3083.8149932678957	665.4127260920462
BRDN0007694095	Lgals3bp	746.8992036508238	796.9029715120855	770.0793217078342	2384.742770966954	519.5933505244607	689.6438830886239	434.110569415214
BRDN0007694094	Lgals3bp	671.0696483505934	716.7436570956745	677.0325959537611	453.5400361961692	517.3043930331635	921.2280018541865	586.6359046151541
BRDN0007694093	Lgals3bp	552.7229435467657	450.25657459430835	537.6435320809279	457.72012869567305	9183.297455084301	330.3479341214643	1823.5996120608218
BRDN0007694092	Lgals3bp	436.12952325855025	405.0603654020766	389.92732932738005	1814.1601447846767	114.44787456485919	550.0122820682111	539.7050322459418
BRDN0007694091	Lgals3bp	687.7258512489099	805.4305581521292	783.8372033368411	1843.4207922812036	606.5737351937537	3703.6430758463134	1077.7339619072688
BRDN0007694090	Lgals3bp	648.276949647634	633.5996873552483	670.8777541723633	706.4356324161529	940.7615289231425	354.1874757590957	321.8116962460274
BRDN0007692001	Lgals1	878.3955423217434	913.7309084806844	834.5241356542349	2604.197627190907	10183.571878781171	2535.5055356023727	1468.2658641225
BRDN0007692000	Lgals1	747.3375247797268	734.2252097077642	786.7335994692636	685.5351699186335	283.8307289208508	825.8698353036607	1966.0683317530736
BRDN0007691999	Lgals1	979.2094019694484	941.8719443928287	933.7257031897058	2758.8610496725496	1306.994727530692	602.799838551538	1206.7938609226028
BRDN0007691998	Lgals1	623.2926453001593	648.0965846433226	589.7786624645331	530.8717474369906	119.02578954745356	326.9422853160884	494.45026246134415
BRDN0007691997	Lgals1	736.8178176860532	743.1791756798101	754.1491429795103	902.8999798928345	583.6841602807818	1697.7159294798964	2700.2012638143233
BRDN0007691996	Lgals1	730.6813218814103	683.9124485315062	691.5145766158736	1287.4684898471899	1393.975112199985	3817.732310826407	1644.2566355070462
BRDN0007691995	Ldlrap1	836.7550350759522	868.9610786204549	759.2178362112497	1945.8330585190483	1270.371407669937	2676.8399610254733	395.56020996907534
BRDN0007691994	Ldlrap1	403.6937597197234	426.3793320021859	434.4594198633761	31.350693746278974	1984.5261449546583	464.8710619338131	330.19220916910103
BRDN0007691993	Ldlrap1	583.4054225699803	548.3238209548111	532.5748388491885	365.75809370658806	585.973117772079	589.1772433300342	2333.1347977836986
BRDN0007691992	Ldlrap1	559.7360816092147	564.099856238892	614.3980295901243	382.4784637046035	93.84725714318454	209.44740153061912	372.09477378446917
BRDN0007691991	Ldlrap1	654.4134454522768	673.2529652314515	668.3434075564936	209.00462497519317	272.38594146436486	335.45640732952813	734.13293206125
BRDN0007691990	Ldlrap1	469.00360792628015	489.0570938065072	514.110313504995	91.962034989085	732.4663972150988	762.8653324042061	380.4752867075428
BRDN0007695601	Lcp1	660.1116201280167	695.8510698275675	700.565814529694	438.90971244790563	5298.93659235298	1525.7306648084123	206.16061790761128
BRDN0007695600	Lcp1	1026.9864050198826	1106.8807458776746	940.6046440042093	532.9617936867426	185.40555679507187	435.9230470881178	583.2836994459246
BRDN0007695599	Lcp1	724.9831472056704	675.8112412234647	815.3355112769358	349.03772370857257	2380.5157909490713	192.4191575037395	1719.6812518147087
BRDN0007695598	Lcp1	640.8254904562818	615.2653760791543	574.210533252762	564.3124874330216	162.51598188210005	550.0122820682111	1635.8761225839726
BRDN0007695597	Lcp1	791.6079587989365	761.9398662879063	821.1283035417808	401.28887995237085	393.7006885031156	83.43839573171005	1285.570682399495
BRDN0007695596	Lcp1	434.814559871841	437.03881530224055	448.94140052548863	96.14212748858886	34.33436236945776	22.136717234943482	120.67938609226027
BRDN0007696386	Lcn9	910.8313058605703	916.7155638046997	876.5218795743613	482.8006836926962	4298.662168656111	3397.1346833624807	1344.2342728610101
BRDN0007694869	Lcn15	549.6546956444442	546.1919242948002	489.85299589595655	1749.3687110423668	1551.9131790994907	825.8698353036607	375.4469789536986
BRDN0007694868	Lcn15	635.5656369094451	652.3603779633445	593.3991576300612	1408.691172332802	219.73991916452962	1508.7024207815327	276.5569264614298
BRDN0007694867	Lcn15	913.8995537628917	870.6665959484636	820.0421549921224	1954.193243518056	1254.3487052308567	6484.355325435752	1857.1216637531163
BRDN0007694866	Lcn15	730.2430007525072	733.3724510437597	696.2212203310602	351.1277699583245	3302.9656599418363	686.238234283248	554.7899555074742
BRDN0007694865	Lcn15	546.5864477421228	578.5967535269663	535.8332844981638	704.345586166401	531.0381379809467	393.3524370209188	1619.1150967378253
BRDN0007694864	Lcn15	820.0988321776357	776.4367635759805	775.1480149395735	303.0567062140301	2359.9151735273963	1312.8776144724172	1402.8978633225256
BRDN0007691989	Lce3f	524.2320701680665	590.5353748230275	558.6424040409911	495.3409611912078	1471.7996669040892	1265.1985311971544	375.4469789536986
BRDN0007691988	Lce3f	420.3499626180399	433.2014013142209	438.0799150289042	71.06157249156567	157.93806689950569	189.01350869836358	102.24225766149829
BRDN0007691987	Lce3f	577.2689267653374	571.7746842149313	479.35355991592496	3262.5621958627653	2114.996721958598	151.55137183922847	2230.8925401222004
BRDN0007691986	Lce3f	469.00360792628015	571.7746842149313	539.0917301471392	39.7108787452867	1499.2671567996554	189.01350869836358	286.61354196911816
BRDN0007691985	Lce3f	710.0802288229662	736.7834856997773	733.1502710194471	2328.311522223652	77.82455470410424	286.0744996515773	392.20800479984587
BRDN0007691984	Lce3f	375.64120746992717	408.8977793900963	341.05064459275025	535.0518399364945	27.467489895566203	541.4981600547713	1337.5298625225514
BRDN0007691983	Lce3e	600.9382677261029	606.3114101071084	586.8822663321106	675.084938669874	462.3694132420311	243.5038895843783	636.9189821535958
BRDN0007691982	Lce3e	468.12696566847404	449.40381593030395	444.5968063268549	8.360184999007727	75.53559721280706	604.5026629542259	598.3686227074571
BRDN0007691981	Lce3e	682.4659977020731	692.8664145035522	667.619308523388	202.73448622593736	908.7161240449819	1387.8018881906876	940.2935499688613
BRDN0007691980	Lce3e	415.96675132900924	425.9529526701837	410.2021022543376	349.03772370857257	141.9153644604254	44.273434469886965	229.62605409221746
BRDN0007691979	Lce3e	582.5287803121741	553.4403729388373	571.3141371203395	543.4120249355022	265.51906899047333	2016.144092782545	883.3060620919606
BRDN0007691978	Lce3e	853.8495591031717	916.2891844726976	849.0061163163475	1580.0749648124604	647.774970037103	693.0495318939998	1059.296833476507
BRDN0007691977	Lce1f	645.2087017453125	605.8850307751062	772.6136683237038	340.6775387095649	2476.6520055835526	57.896029691390645	425.73005649214036
BRDN0007691976	Lce1f	486.5364530824028	521.8883023706755	488.7668473462981	317.6870299622936	178.53868432118034	444.43716910155763	581.60759686131
BRDN0007691975	Lce1f	705.6970175339355	747.8693483318341	748.7184002312182	760.7768349097031	2167.642744258433	526.1727404305797	232.9782592614469
BRDN0007691974	Lce1f	633.3740312649297	617.3972727391653	639.7414957488213	1483.9328373238716	366.2331986075494	458.0597643230613	1992.8859731069092
BRDN0007691973	Lce1f	874.8889732905188	908.187977164656	954.0004761166633	472.35045244393655	2769.6385644695924	938.2562458810661	2735.3994180912327
BRDN0007691972	Lce1f	855.1645224898809	865.1236646324352	848.6440667997947	1567.5346873139488	1680.0947986121328	759.4596835988302	1302.331708245642
BRDN0007691971	Lce1c	571.1324309606945	592.6672714830385	619.1046733053109	326.04721496130134	2737.5931595914317	171.98526467148398	186.04738689223458
BRDN0007691970	Lce1c	353.72515102477394	362.8488115338602	372.548952532845	91.962034989085	2.2889574912971837	74.92427371827024	50.28307753844178
BRDN0007691969	Lce1c	683.3426399598792	669.4155512434319	703.1001611455637	231.9951337224644	217.45096167323246	652.1817462294888	256.4436954460531
BRDN0007691968	Lce1c	523.3554279102603	514.2134743946363	608.6052373252794	25.080554997023178	59.51289477372678	405.2722078397345	145.82092486148116
BRDN0007691967	Lce1c	739.8860655883747	818.648317444197	661.4644667419901	1235.2173336033916	1993.681974919847	1161.326242633189	4480.222208675163
BRDN0007691966	Lce1c	440.0744134186778	469.01726520240453	493.1114415449319	171.38379247965838	1352.7738773566357	478.49365715531684	603.3969304613014
BRDN0007695007	Lbhd2	605.7598001440366	638.7162393392745	584.7099692327937	156.75346873139486	542.4829254374325	1086.4019689149186	289.9657471383476
BRDN0007695006	Lbhd2	716.2167246276091	782.4060742240111	800.4914810982705	1003.2221998809272	583.6841602807818	337.15923173221614	1314.0644263379452
BRDN0007695005	Lbhd2	585.5970282144956	631.8941700272395	638.6553471991629	407.55901870162666	4692.362857159226	274.1547288327616	603.3969304613014
BRDN0007695004	Lbhd2	422.10324713365213	467.3117478743958	495.2837386442488	282.1562437165108	515.0154355418664	326.9422853160884	224.59774633837327
BRDN0007695003	Lbhd2	693.8623470535528	635.7315840152592	676.6705464372083	1055.4733561247256	169.38285435599158	395.0552614236068	692.2303674458818
BRDN0007695002	Lbhd2	476.0167459887292	490.3362318025138	463.785430704154	662.5446611713623	531.0381379809467	57.896029691390645	521.2679038151798
BRDN0007695595	Lamtor3	447.5258726100299	419.9836420221531	469.9402724855518	388.7486024538593	1110.1443832791342	1047.2370076530956	737.4851372304794
BRDN0007695594	Lamtor3	503.1926559807193	563.2470975748876	522.4374523857098	461.90022119517687	32.045404878160575	1346.9341025261765	122.355488676875
BRDN0007695593	Lamtor3	483.4682051800813	451.5357125903149	421.78768678402764	171.38379247965838	11.444787456485919	677.7241122698082	244.71097735375
BRDN0007695592	Lamtor3	471.1952135707955	1332.8617918388331	518.4549077036288	298.87661371452623	254.0742815339874	129.41465460428498	263.148105784512
BRDN0007695591	Lamtor3	390.5441258526314	425.1001940061794	391.7375769101441	68.97152624181375	583.6841602807818	473.3851839472529	70.39630855381849
BRDN0007695590	Lamtor3	451.9090838990606	392.6953647740132	406.21955757225663	16.720369998015453	0.0	18.73106842956756	117.32718092303081
BRDN0007695589	Lamtor2	376.0795285988303	382.4622608059608	343.94704072517277	190.19420872742577	379.9669435553325	71.51862491289432	1386.1368374763783
BRDN0007695588	Lamtor2	357.6700411849015	375.6401914939258	386.6688836784047	367.84813995634	29.75644738686339	1335.0143317073607	77.1007188922774
BRDN0007695587	Lamtor2	625.0459298157715	735.0779683717685	678.4807940199723	357.3979087075803	753.0670146367735	279.2632020408255	640.2711873228253
BRDN0007695586	Lamtor2	491.3579855003365	567.9372702269117	553.9357603258045	154.66342248164295	569.9504153329988	168.57961586610807	98.89005249226884
BRDN0007695585	Lamtor2	581.652138054368	570.4955462189248	571.6761866368923	200.64443997618542	43.490192334646494	1108.538686149862	216.21723341529966
BRDN0007695584	Lamtor2	345.39704957561565	315.0943263496154	327.2927629637433	35.530786245782835	16.022702439080287	83.43839573171005	26.817641353835615
BRDN0007695583	Lamtor1	388.7908413370192	410.603296718105	389.2032302942744	1172.5159461108337	183.1165993037747	61.30167849676657	192.75179723069348
BRDN0007695582	Lamtor1	339.6988748998758	279.70484179343396	299.7769997057295	269.6159662179992	840.0473993060664	22.136717234943482	3.352205169229452
BRDN0007695581	Lamtor1	510.20579404316834	492.89450779452693	484.06020363111156	246.62545747072792	1959.3476125503894	286.0744996515773	640.2711873228253
BRDN0007695580	Lamtor1	438.3211289030656	447.6982986022952	430.838924697848	654.1844761723546	661.5087149848861	504.03602319563623	584.9598020305393
BRDN0007695579	Lamtor1	392.73573149714673	421.68915935016184	366.756160268	372.0282324558438	469.2362857159227	384.838315007479	67.04410338458904
BRDN0007695578	Lamtor1	547.4630899999289	540.2226136467696	597.3817023121421	273.79605871750306	537.9050104548381	437.62587149080576	63.691898215359586
BRDN0007691965	Lamb1	684.6576033465884	748.7221069958384	704.9104087283278	1546.6342248164294	3417.413534506695	2830.09415726739	1139.7497575380137
BRDN0007691964	Lamb1	482.5915629222752	524.0201990306865	489.49094637940374	1149.5254373635623	3891.2277352052124	1365.665170955744	279.90913163065926
BRDN0007691963	Lamb1	723.6681838189612	668.9891719114297	654.9475754440394	405.4689724518747	1112.4333407704312	466.5738863365011	789.4443173535359
BRDN0007691962	Lamb1	615.402864979904	658.3296886113751	672.3259522385745	382.4784637046035	2689.525052274191	1001.2607487805205	3598.5922491678166
BRDN0007691961	Lamb1	731.5579641392164	732.5196923797554	770.441371224387	440.99975869765757	327.3209212554973	878.6573917869874	1101.1993980918749
BRDN0007691960	Lamb1	673.6995751240117	616.970893407163	646.258387046772	1843.4207922812036	157.93806689950569	2108.096610527695	1215.1743738456762
BRDN0007694089	Krtap1-4	472.5101769575047	470.72278253041327	431.9250732475064	2633.458274687434	963.6511038361143	1055.7511296665352	504.50687796903253
BRDN0007694088	Krtap1-4	754.7889839710789	774.7312462479719	739.6671623173978	200.64443997618542	2391.960578405557	1479.7544059358374	1153.1585782149314
BRDN0007694087	Krtap1-4	630.3057833626083	628.483135371222	603.53654409354	2428.6337422117444	1194.8358104571298	1345.2312781234887	856.488420738125
BRDN0007694086	Krtap1-4	567.6258619294699	547.8974416228089	545.246571928537	259.1657349692395	265.51906899047333	415.4891542558623	199.45620756915238
BRDN0007694085	Krtap1-4	599.1849832104906	583.2869261789904	599.553999411459	1542.4541323169256	679.8203749152635	1210.7081503111397	2034.7885377222774
BRDN0007694084	Krtap1-4	716.6550457565122	766.2036596079281	767.1829255754117	2428.6337422117444	100.71412961707608	555.1207552762751	1079.4100644918835
BRDN0007691959	Krt23	980.5243653561577	922.2584951207282	951.8281790173465	587.3029961802928	1400.8419846738764	1522.3250160030364	667.0888286766609
BRDN0007691958	Krt23	334.43902135303904	342.80898292975746	368.92845736731687	18.810416247767385	18.31165993037747	63.00450289945453	26.817641353835615
BRDN0007691957	Krt23	460.2371853482189	439.1707119622515	455.8203413399921	407.55901870162666	171.67181184728878	1111.944334955238	729.1046243074057
BRDN0007691956	Krt23	688.602493506716	679.2222758794821	682.4633387020533	240.35531872147214	723.31056724991	820.7613620955968	43.578667199982874
BRDN0007691955	Krt23	776.2667192873291	822.0593521002145	820.4042045086752	572.6726724320292	464.6583707333283	945.0675434918179	1436.4199150148202
BRDN0007691954	Krt23	547.0247688710258	599.9157201270756	553.5737108092517	326.04721496130134	794.2682494801228	682.832585477872	687.2020596920377
BRDN0007691953	Krt10	573.7623577341128	607.5905481031149	601.7262965107759	194.37430122692965	409.72339094219586	258.82930920856995	1796.7819707069862
BRDN0007691952	Krt10	901.6265621536058	954.2369450208921	919.9678215606989	1208.0467323566165	2609.4115400787896	4403.503905351065	3881.8535859677054
BRDN0007691951	Krt10	518.5338954923266	532.5477856707303	501.8006299421994	397.10878745286703	389.1227735205212	921.2280018541865	408.96903064599314
BRDN0007691950	Krt10	621.101039655644	655.3450332873598	675.5843978875498	177.6539312289142	824.0246968669861	200.9332795171793	638.5950847382106
BRDN0007691949	Krt10	619.7860762689347	554.2931316028416	565.1592953389418	986.5018298829117	20.600617421674652	849.7093769412921	652.0039054151284
BRDN0007691948	Krt10	677.6444652841394	619.5291693991761	647.3445355964304	622.8337824260757	2032.5942522718992	771.379454417646	1238.6398100302824
BRDN0007696350	Krt1	569.3791464450821	527.8576130187062	587.2443158486634	708.5256786659048	1224.5922578439934	282.6688508462014	489.4219547075
BRDN0007695577	Kpna4	576.3922845075313	561.1152009148767	570.2279885706812	480.7106374429443	80.11351219540143	255.42366040319402	191.07569464607874
BRDN0007695576	Kpna4	650.4685552921493	647.2438259793182	653.1373278612754	840.1985924002765	91.55829965188735	3245.583311523252	608.4252382151456
BRDN0007695575	Kpna4	760.0488375179157	742.3264170158056	740.3912613505034	319.77707621204553	2733.0152446088373	1161.326242633189	1332.5015547687071
BRDN0007695574	Kpna4	549.2163745155411	612.280720755139	536.1953340147167	932.1606273893615	43.490192334646494	534.6868624440195	476.0131340305822
BRDN0007695573	Kpna4	638.6338848117665	590.1089954910253	598.1058013452478	1088.9140961207563	1638.8935637687835	57.896029691390645	341.9249272614041
BRDN0007695572	Kpna4	506.6992250119438	512.9343363986296	463.785430704154	813.0279911535014	38.91227735205212	468.27671073918907	224.59774633837327
BRDN0007691947	Kmt2d	406.3236864931418	394.40088210202197	372.91100204939784	148.39328373238715	979.6738062751947	296.29144606770507	249.73928510759416
BRDN0007691946	Kmt2d	665.3714736748535	682.2069312034974	664.7229123909655	1113.9946511177795	3195.3846578508683	350.7818269537198	469.30872369212324
BRDN0007691945	Kmt2d	592.1718451480416	473.28105852242635	511.9380164056782	610.2935049275641	288.4086439034451	1149.4064718143732	998.9571404303766
BRDN0007691944	Kmt2d	445.33426696551464	450.25657459430835	439.5281130951155	543.4120249355022	2714.7035846784597	572.1489993031546	997.281037845762
BRDN0007691943	Kmt2d	545.7098054843167	504.40674975858593	476.45716378350244	420.09929620013827	1641.1825212600806	134.52312781234886	459.2521081844349
BRDN0007691942	Kmt2d	502.31601372291317	465.606230546387	482.6120055649003	1816.2501910344286	3119.8490606380615	366.10724657791144	1176.6240143995376
BRDN0007691941	Klra10	296.7434042673754	276.72018646941865	287.105266626381	1034.5728936272062	9.155829965188735	86.84404453708596	296.6701574768065
BRDN0007691940	Klra10	739.8860655883747	666.8572752514187	629.9661588018954	1078.4638648719967	173.96076933858598	941.661894686442	321.8116962460274
BRDN0007691939	Klra10	636.0039580383482	614.41261741515	581.8135731003712	861.0990548977959	943.0504864144397	3724.076968678569	2768.9214697835273
BRDN0007691938	Klra10	532.1218504883216	534.253302998739	595.9335042459309	127.49282123486783	82.40246968669861	1677.2820366476408	1382.784632307149
BRDN0007691937	Klra10	815.715620888605	813.1053861281686	860.9537503625903	1015.7624773794388	3261.7644250984868	689.6438830886239	708.9913932920291
BRDN0007691936	Klra10	617.1561494955163	654.4922746233553	647.7065851129832	5003.570721906124	954.4952738709256	1209.0053259084518	561.4943658459332
BRDN0007691935	Klf6	578.5838901520466	601.6212374550844	604.9847421597512	1375.250432336771	1490.1113268344666	710.0777759208794	160.9058481230137
BRDN0007691934	Klf6	756.1039473577881	775.157625579974	820.4042045086752	593.5731349295486	226.60679163842119	1045.5341832504075	646.9755976612843
BRDN0007691933	Klf6	447.08755148112687	441.3026086222624	475.37101523384405	119.1326362358601	270.09698397306767	187.31068429567563	434.110569415214
BRDN0007691932	Klf6	500.12440807839783	515.4926123906428	561.9008496899664	723.1560024141684	235.76262160360992	2314.138363252938	1474.9702744609588
BRDN0007691931	Klf6	504.0692982385254	472.428299858422	451.1136976248055	539.2319324359984	43.490192334646494	515.955794014452	747.5417527381678
BRDN0007691930	Klf6	714.4634401119969	670.2683099074362	646.258387046772	3400.505248346393	686.6872473891551	165.17396706073214	303.3745678152654
BRDN0007694083	Klf15	877.9572211928404	960.6326350009249	933.0016041566001	1816.2501910344286	2270.6458313668063	2210.2660746889724	833.0229845535188
BRDN0007694082	Klf15	19.72445080063795	26.435518584135526	16.654277761429416	0.0	0.0	0.0	0.0
BRDN0007694081	Klf15	742.5159923617931	781.979694892009	765.0106284760948	1542.4541323169256	3156.472380498816	1392.9103613987515	430.7583642459846
BRDN0007694080	Klf15	497.49448130497944	504.40674975858593	539.453779663692	160.93356123089873	1998.2598899024415	51.08473208063881	256.4436954460531
BRDN0007694079	Klf15	675.014538510721	627.2039973752155	623.0872179873919	1492.293022322879	613.4406076676453	1166.4347158412527	119.00328350764555
BRDN0007694078	Klf15	1008.1385964770508	1001.5650508731347	1012.6524977982191	1864.321254778723	549.3497979113241	1277.1183020159701	1895.6720231992551
BRDN0007691929	Kirrel3	638.6338848117665	668.9891719114297	577.8310284182902	252.89559621998373	233.47366411231275	1925.894399440083	1174.947911814923
BRDN0007691928	Kirrel3	656.1667299678892	671.5474479034428	726.9954292380494	1325.0893223427247	2082.951317080437	371.21571978597535	906.7714982765667
BRDN0007691927	Kirrel3	586.9119916012048	569.6427875549203	609.329336358385	1571.7147798134527	302.14238885122825	88.54686893977393	132.41210418456336
BRDN0007691926	Kirrel3	607.9514057885519	582.4341675149859	581.8135731003712	769.1370199087108	521.8823080157579	955.2844899079457	767.6549837535445
BRDN0007691925	Kirrel3	635.5656369094451	653.2131366273488	636.8450996163988	1751.4587572921187	313.5871763077142	750.9455615853905	239.6826695999058
BRDN0007691924	Kirrel3	494.86455453156105	477.11847251044605	480.4397084655834	1187.1462698590972	6802.78166413523	415.4891542558623	628.5384692305222
BRDN0007691923	Kifc3	354.163472153677	314.241567685611	355.5326252548628	114.95254373635625	54.934979791132406	27.245190443007363	182.69518172300513
BRDN0007691922	Kifc3	750.4057726820482	735.0779683717685	684.997685317923	1872.6814397777307	3834.0037979227827	1343.5284537208006	2370.0090546452225
BRDN0007691921	Kifc3	854.7262013609778	867.2555612924461	824.0246996742034	714.7958174151606	112.15891707356201	1108.538686149862	1925.84186972232
BRDN0007691920	Kifc3	532.9984927461277	544.0600276347892	517.0067096374175	240.35531872147214	1638.8935637687835	369.51289538328734	1583.916942460916
BRDN0007691919	Kifc3	518.5338954923266	540.2226136467696	580.7274245507127	244.53541122097602	922.449868992765	514.252969611764	1077.7339619072688
BRDN0007691918	Kifc3	586.0353493433987	637.8634806752701	578.5551274513958	1145.3453448640585	498.9927331027861	585.7715945246583	965.4350887380822
BRDN0007695061	Kif5b	444.4576247077085	514.2134743946363	460.16493553862585	156.75346873139486	244.91845156879867	52.78755648332677	502.8307753844178
BRDN0007695060	Kif5b	387.914199079213	435.3332979742318	381.96223996321817	365.75809370658806	631.7522675980227	45.976258872574924	941.969652553476
BRDN0007695059	Kif5b	629.8674622337053	645.9646879833117	604.6226926431984	604.0233661783083	281.5417714295536	122.60335699353314	2410.2355166759758
BRDN0007695058	Kif5b	553.5995858045718	643.4064119912986	594.1232566631668	652.0944299226027	627.1743526154283	4601.031536062868	1082.762269661113
BRDN0007695057	Kif5b	640.3871693273788	737.2098650317795	595.571454729378	330.2273074608052	240.34053658620428	289.48014845695326	687.2020596920377
BRDN0007695056	Kif5b	490.91966437143344	498.01105977855315	451.47574714135834	535.0518399364945	3092.381570742495	713.4834247262553	682.1737519381935
BRDN0007696442	Kif3a	574.6389999919189	589.256236827021	607.8811382921738	760.7768349097031	54.934979791132406	168.57961586610807	435.78667199982874
BRDN0007695571	Keap1	794.2378855723548	854.0378020003784	813.5252636941717	802.5777599047417	341.05466620328036	255.42366040319402	685.5259571074229
BRDN0007695570	Keap1	500.12440807839783	518.4772677146581	469.9402724855518	25.080554997023178	466.9473282246255	1079.5906713041668	554.7899555074742
BRDN0007695569	Keap1	585.5970282144956	569.6427875549203	570.590038087234	77.33171124082148	185.40555679507187	337.15923173221614	1002.3093455996061
BRDN0007695568	Keap1	647.4003073898278	713.332622439657	648.7927336626417	152.57337623189102	2794.8170968738614	315.02251449727265	1654.3132510147345
BRDN0007695567	Keap1	542.6415575819951	483.940541822481	536.5573835312695	192.2842549771777	176.24972682988314	945.0675434918179	360.36205569216605
BRDN0007695566	Keap1	798.6210968613855	716.7436570956745	751.9768458801934	771.2270661584628	8766.707191668214	1423.5612006471347	2574.493569968219
BRDN0007695565	Kdsr	539.1349885507707	555.9986489308504	597.0196527955893	2675.2591996824726	22.889574912971838	68.1129761075184	154.2014377845548
BRDN0007695564	Kdsr	897.6816719934783	878.341423924503	877.6080281240197	376.2083249553477	2893.24226899964	1776.0458520035424	492.7741598767294
BRDN0007695563	Kdsr	624.6076086868684	713.332622439657	617.6564752390997	129.58286748461975	157.93806689950569	83.43839573171005	95.53784732303937
BRDN0007695562	Kdsr	1262.803172369732	1285.1073066545885	1229.8822077299071	568.4925799325254	5401.939679461354	2162.5869914137093	2033.1124351376625
BRDN0007695561	Kdsr	653.0984820655677	642.9800326592964	666.8952094902824	56.431248743302156	469.2362857159227	282.6688508462014	83.8051292307363
BRDN0007695560	Kdsr	657.0433722256953	704.3786564676111	717.944191324229	194.37430122692965	29.75644738686339	105.57511296665353	940.2935499688613
BRDN0007695559	Kdm8	487.41309534020894	475.8393345144395	496.00783767735436	1153.7055298630662	1027.7419135924356	934.8505970756902	946.9979603073201
BRDN0007695558	Kdm8	399.7488695595958	376.91932948993235	438.0799150289042	637.4641061743391	2886.375396525749	1256.6844091837147	65.36800079997431
BRDN0007695557	Kdm8	494.86455453156105	527.0048543547018	507.9554717235972	1178.7860848600894	52.646022299835224	563.6348772897148	135.7643093537928
BRDN0007695556	Kdm8	613.2112593353887	545.765544962798	679.9289920861836	71.06157249156567	478.3921156811114	628.3422045918574	1337.5298625225514
BRDN0007695555	Kdm8	444.0193035788054	429.3639873262012	444.2347568103021	934.2506736391134	361.655283624955	277.56037763813754	254.76759286143835
BRDN0007695554	Kdm8	646.5236651320217	662.5934819313969	660.7403677088845	263.3458274687434	276.96385644695926	716.8890735316312	491.0980572921147
BRDN0007691917	Kdm6a	457.16893744589737	451.5357125903149	472.83666861797434	1536.1839935676699	13.733744947783102	175.3909134768599	465.9565185228938
BRDN0007691916	Kdm6a	538.2583462929646	562.3943389108832	552.849611776146	1028.3027548779503	4268.905721269248	408.67785664511047	854.8123181535102
BRDN0007691915	Kdm6a	612.7729382064857	617.8236520711674	624.5354160536032	1266.5680273496705	810.290951919203	626.6393801891694	1144.7780652918577
BRDN0007691914	Kdm6a	663.6181891592413	659.6088266073816	716.4959932580177	637.4641061743391	2822.2845867694277	1147.703647411685	933.5891396304023
BRDN0007691913	Kdm6a	734.6262120415379	761.513486955904	776.9582625223376	461.90022119517687	1513.0009017474385	846.3037281359162	1230.2592971072088
BRDN0007691912	Kdm6a	958.1699877821013	967.0283249809577	1007.5838045664798	1521.5536698194062	1293.2609825829088	1338.4199805127366	1548.7187881840068
BRDN0007691911	Kdelr2	489.6047009847242	636.5843426792636	614.3980295901243	756.5967424101992	606.5737351937537	693.0495318939998	1139.7497575380137
BRDN0007691910	Kdelr2	549.2163745155411	546.6183036268023	549.5911661271708	411.7391112011305	215.16200418193526	1135.7838765928695	526.296211569024
BRDN0007691909	Kdelr2	654.85176658118	624.6457213832024	553.9357603258045	428.459481199146	61.80185226502396	425.70610067199004	807.8814457842979
BRDN0007691908	Kdelr2	636.4422791672512	583.2869261789904	633.5866539674234	334.4073999603091	11515.74513871613	371.21571978597535	1468.2658641225
BRDN0007691907	Kdelr2	710.5185499518693	680.9277932074909	729.1677263373663	438.90971244790563	2803.97292683905	1735.1780663390314	559.8182632613185
BRDN0007691906	Kdelr2	273.95070556441595	319.78449900163946	284.9329695270642	96.14212748858886	32.045404878160575	52.78755648332677	53.63528270767123
BRDN0007691905	Kctd21	544.3948420976075	589.6826161590232	522.7995019022626	3546.808485829028	476.1031581898142	623.2337313837934	616.8057511382192
BRDN0007691904	Kctd21	828.865254755697	863.8445266364287	839.2307793694215	1195.506454858105	1002.5633811881664	454.6541155176854	1498.435710645565
